中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,36 ms,568 Mbps,72704 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,24 ms,609 Mbps,78028 kB/s
129.146.46.164,443,129.146.46.164,188 Mbps,24166 kB/s
35.230.79.26,443,35.212.151.84,US,Seattle,隧道,79 ms,369 Mbps,47308 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,80 ms,368 Mbps,47104 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,77 ms,428 Mbps,54784 kB/s
35.197.23.75,443,35.212.151.84,US,Seattle,隧道,74 ms,300 Mbps,38400 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,28 ms,59 Mbps,7589 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,84 ms,393 Mbps,50380 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,87 ms,227 Mbps,29081 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,230 Mbps,29491 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,91 ms,42 Mbps,5411 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,70 ms,339 Mbps,43417 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,231 Mbps,29593 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,222 Mbps,28467 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,98 ms,272 Mbps,34816 kB/s
34.82.76.253,443,34.127.98.139,US,Seattle,隧道,87 ms,326 Mbps,41779 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,104 ms,40 Mbps,5239 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,93 ms,43 Mbps,5548 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,99 ms,239 Mbps,30617 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,95 ms,304 Mbps,38912 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,74 ms,258 Mbps,33075 kB/s
143.47.183.201,443,2a0b:21c0:1007:c8:0:2c8b:1631:6a87,DE,Frankfurt,隧道,98 ms,268 Mbps,34304 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,67 ms,349 Mbps,44748 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,95 ms,45 Mbps,5874 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,105 ms,49 Mbps,6391 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,178 ms,118 Mbps,15155 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,169 ms,46 Mbps,5927 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,112 ms,50 Mbps,6416 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,11 Mbps,1461 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,171 ms,44 Mbps,5666 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,179 ms,136 Mbps,17408 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,1031 ms,71 Mbps,9181 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,171 ms,45 Mbps,5834 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,176 ms,39 Mbps,5067 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,218 ms,98 Mbps,12595 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:110,KR,Seoul,隧道,202 ms,77 Mbps,9887 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,170 ms,43 Mbps,5556 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,259 ms,2 Mbps,315 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,226 ms,33 Mbps,4306 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,199 ms,91 Mbps,11673 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,209 ms,34 Mbps,4465 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,218 ms,0 Mbps,8 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,218 ms,1 Mbps,192 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,232 ms,0 Mbps,119 kB/s
130.162.144.191,443,2a09:bac5:4733:1482::20b:7a,KR,Seoul,隧道,236 ms,32 Mbps,4153 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,247 ms,57 Mbps,7414 kB/s
168.138.165.174,443,168.138.165.174,SG,San Jose,中转,255 ms,0 Mbps,65 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,210 ms,11 Mbps,1410 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,208 ms,23 Mbps,3049 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,206 ms,0 Mbps,47 kB/s
