中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.18.149.159,443,192.18.149.159,CA,Toronto,中转,17 ms,219 Mbps,28057 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,1024 Mbps,131072 kB/s
35.230.79.26,443,34.105.119.202,US,Seattle,隧道,53 ms,420 Mbps,53760 kB/s
150.230.125.101,443,2606:f240:f00:83a7:0:ed7b:b804:c601,US,Frankfurt,隧道,106 ms,173 Mbps,22220 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,51 ms,391 Mbps,50073 kB/s
47.88.101.9,443,47.88.101.9,US,San Jose,中转,52 ms,223 Mbps,28569 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,51 ms,388 Mbps,49664 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,54 ms,45 Mbps,5823 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,247 Mbps,31641 kB/s
107.172.98.6,443,2a09:bac5:6210:1250::1d3:32,US,San Jose,隧道,51 ms,155 Mbps,19865 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,57 ms,367 Mbps,47001 kB/s
198.12.97.48,443,198.12.97.48,US,Chicago,中转,109 ms,663 Mbps,84889 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,32 ms,30 Mbps,3927 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,127 ms,386 Mbps,49459 kB/s
35.197.23.75,443,34.105.119.202,US,Seattle,隧道,57 ms,420 Mbps,53760 kB/s
23.94.182.23,443,23.94.182.23,US,Buffalo,中转,50 ms,145 Mbps,18636 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,52 ms,423 Mbps,54169 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,84 ms,439 Mbps,56217 kB/s
198.23.196.40,443,198.23.196.40,US,Toronto,中转,48 ms,556 Mbps,71168 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,433 Mbps,55500 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,100 ms,364 Mbps,46592 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,123 ms,334 Mbps,42803 kB/s
3.97.14.70,443,3.97.14.70,CA,Montréal,中转,81 ms,491 Mbps,62873 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,148 ms,118 Mbps,15155 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,53 ms,672 Mbps,86118 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,109 ms,180 Mbps,23142 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,224 Mbps,28774 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,54 ms,356 Mbps,45670 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,110 ms,189 Mbps,24268 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,106 ms,120 Mbps,15360 kB/s
192.3.253.176,443,192.3.253.176,US,Seattle,中转,97 ms,311 Mbps,39833 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,46 Mbps,5901 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,108 ms,178 Mbps,22835 kB/s
192.210.175.20,443,192.210.175.20,NL,Amsterdam,中转,101 ms,35 Mbps,4503 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,108 ms,46 Mbps,5961 kB/s
47.236.112.218,443,47.236.112.218,SG,Singapore,中转,251 ms,19 Mbps,2519 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,108 ms,185 Mbps,23756 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,180 Mbps,23040 kB/s
13.38.56.6,443,13.38.56.6,FR,Paris,中转,140 ms,194 Mbps,24883 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,204 ms,34 Mbps,4400 kB/s
8.222.254.91,443,8.222.254.91,SG,Singapore,中转,255 ms,49 Mbps,6390 kB/s
8.219.170.180,443,8.219.170.180,SG,Singapore,中转,254 ms,52 Mbps,6708 kB/s
8.219.140.63,443,8.219.140.63,SG,Singapore,中转,256 ms,58 Mbps,7425 kB/s
13.250.22.76,443,2406:da18:618:7e00:ce20:ada8:8c3b:960a,SG,Singapore,隧道,208 ms,2 Mbps,296 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,220 ms,2 Mbps,262 kB/s
13.127.95.206,443,13.127.95.206,IN,Mumbai,中转,223 ms,55 Mbps,7090 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,255 ms,45 Mbps,5843 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,256 ms,54 Mbps,6988 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,252 ms,46 Mbps,5896 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,191 ms,87 Mbps,11161 kB/s
129.154.50.220,443,129.154.50.220,KR,Hong Kong,中转,175 ms,79 Mbps,10137 kB/s
8.219.103.126,443,8.219.103.126,SG,Singapore,中转,257 ms,46 Mbps,5896 kB/s
8.219.52.156,443,8.219.52.156,SG,Singapore,中转,260 ms,24 Mbps,3087 kB/s
8.219.228.186,443,8.219.228.186,SG,Singapore,中转,254 ms,47 Mbps,6043 kB/s
138.3.222.135,443,138.3.222.135,JP,Los Angeles,中转,158 ms,34 Mbps,4415 kB/s
47.236.12.195,443,47.236.12.195,SG,Singapore,中转,255 ms,50 Mbps,6414 kB/s
8.222.225.193,443,8.222.225.193,SG,Singapore,中转,254 ms,0 Mbps,56 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,255 ms,46 Mbps,5982 kB/s
47.236.87.206,443,47.236.87.206,SG,Singapore,中转,255 ms,45 Mbps,5878 kB/s
47.236.121.7,443,47.236.121.7,SG,Singapore,中转,254 ms,46 Mbps,5949 kB/s
8.219.179.34,443,8.219.179.34,SG,Singapore,中转,256 ms,51 Mbps,6636 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,69 ms,304 Mbps,39014 kB/s
8.219.3.53,443,8.219.3.53,SG,Singapore,中转,254 ms,47 Mbps,6030 kB/s
47.236.115.54,443,47.236.115.54,SG,Singapore,中转,250 ms,49 Mbps,6385 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,205 ms,3 Mbps,425 kB/s
8.219.137.50,443,8.219.137.50,SG,Singapore,中转,256 ms,58 Mbps,7475 kB/s
8.222.205.210,443,8.222.205.210,SG,Singapore,中转,255 ms,49 Mbps,6359 kB/s
204.110.220.3,443,204.110.220.107,US,,隧道,88 ms,286 Mbps,36659 kB/s
34.150.180.124,443,34.150.180.124,US,,中转,85 ms,968 Mbps,123904 kB/s
129.151.152.254,443,129.151.152.254,AE,Amsterdam,中转,216 ms,32 Mbps,4141 kB/s
13.59.65.96,443,13.59.65.96,US,,中转,85 ms,596 Mbps,76288 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,74 ms,300 Mbps,38502 kB/s
35.183.163.195,443,15.222.251.98,CA,,隧道,21 ms,808 Mbps,103424 kB/s
18.237.22.14,443,18.237.22.14,US,,中转,176 ms,331 Mbps,42393 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,101 ms,225 Mbps,28876 kB/s
3.138.59.154,443,3.13.180.72,US,,隧道,34 ms,365 Mbps,46796 kB/s
44.230.218.23,443,52.35.136.129,US,,隧道,65 ms,15 Mbps,2018 kB/s
18.191.122.211,443,3.13.180.72,US,,隧道,38 ms,347 Mbps,44441 kB/s
8.219.66.156,443,8.219.66.156,SG,Los Angeles,中转,255 ms,42 Mbps,5386 kB/s
141.145.199.188,443,141.145.199.188,FR,,中转,97 ms,169 Mbps,21708 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,33 ms,756 Mbps,96768 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,35 ms,35 Mbps,4512 kB/s
18.159.105.97,443,3.68.128.205,DE,,隧道,115 ms,182 Mbps,23347 kB/s
3.67.232.136,443,3.68.128.205,DE,,隧道,107 ms,180 Mbps,23040 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,106 ms,66 Mbps,8562 kB/s
3.68.62.122,443,3.68.128.205,DE,,隧道,121 ms,170 Mbps,21811 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,30 ms,464 Mbps,59494 kB/s
3.127.55.133,443,3.68.128.205,DE,,隧道,106 ms,172 Mbps,22016 kB/s
18.156.209.101,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,109 ms,164 Mbps,20992 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,27 ms,660 Mbps,84480 kB/s
13.57.182.91,443,2a09:bac5:6442:28::4:2ea,US,San Jose,隧道,56 ms,301 Mbps,38604 kB/s
18.163.233.64,443,18.163.233.64,HK,Hong Kong,中转,194 ms,78 Mbps,10035 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,42 ms,7 Mbps,963 kB/s
8.222.128.131,443,8.222.128.131,SG,Singapore,中转,250 ms,52 Mbps,6667 kB/s
150.230.47.17,443,150.230.47.17,US,San Jose,中转,62 ms,428 Mbps,54886 kB/s
13.57.249.176,443,13.57.249.176,US,,中转,56 ms,380 Mbps,48742 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,164 ms,101 Mbps,13004 kB/s
