中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,3 ms,6 Mbps,833 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,763 Mbps,97689 kB/s
129.146.46.164,443,129.146.46.164,US,279 Mbps,35737 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,54 ms,394 Mbps,50483 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,290 Mbps,37171 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,63 ms,438 Mbps,56115 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,415 Mbps,53145 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,68 ms,368 Mbps,47104 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,67 ms,269 Mbps,34508 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,44 Mbps,5749 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,72 ms,328 Mbps,41984 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,219 Mbps,28057 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,77 ms,446 Mbps,57139 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,72 ms,389 Mbps,49868 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,98 ms,245 Mbps,31436 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,70 ms,400 Mbps,51302 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,301 Mbps,38604 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,97 ms,51 Mbps,6536 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,169 ms,144 Mbps,18534 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,124 Mbps,15974 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,174 ms,43 Mbps,5551 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,167 ms,43 Mbps,5520 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,171 ms,41 Mbps,5283 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,191 ms,36 Mbps,4669 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,244 ms,8 Mbps,1060 kB/s
144.24.85.97,443,2602:ffe4:407:20da:0:ccfd:daf6:15ea,SG,Singapore,隧道,254 ms,30 Mbps,3962 kB/s
