中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,21 ms,992 Mbps,126976 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,18 ms,808 Mbps,103424 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,32 ms,504 Mbps,64512 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,284 Mbps,36454 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,47 ms,536 Mbps,68608 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,459 Mbps,58777 kB/s
192.9.158.188,443,2a09:bac5:6444:28::4:22f,US,San Jose,隧道,62 ms,192 Mbps,24576 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,53 ms,514 Mbps,65843 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,60 ms,421 Mbps,53964 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,61 ms,523 Mbps,66969 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,370 Mbps,47411 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,54 ms,48 Mbps,6240 kB/s
129.146.7.98,443,2a09:bac5:60ef:1846::26b:7c,US,Los Angeles,隧道,56 ms,67 Mbps,8646 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,80 ms,1 Mbps,205 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,56 ms,544 Mbps,69734 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,57 ms,481 Mbps,61644 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,111 ms,23 Mbps,2996 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,105 ms,218 Mbps,27955 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,28 ms,39 Mbps,5058 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,50 ms,476 Mbps,61030 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,131 ms,180 Mbps,23040 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,117 ms,197 Mbps,25292 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,106 ms,45 Mbps,5837 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,124 ms,194 Mbps,24883 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,153 ms,166 Mbps,21299 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,121 ms,187 Mbps,23961 kB/s
144.21.35.5,443,98.98.156.34,DE,Frankfurt,隧道,137 ms,179 Mbps,22937 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,120 ms,193 Mbps,24780 kB/s
152.67.142.211,443,2a0b:21c0:100a:1fa:0:acf:d082:5668,DE,Frankfurt,隧道,117 ms,98 Mbps,12595 kB/s
130.61.39.13,443,2603:c020:801c:9969:5536:e049:b1aa:bdf2,DE,Frankfurt,隧道,128 ms,200 Mbps,25600 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,146 ms,244 Mbps,31334 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,167 ms,97 Mbps,12492 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,72 ms,133 Mbps,17100 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,72 ms,49 Mbps,6398 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,184 ms,111 Mbps,14233 kB/s
158.101.220.201,443,2a0b:21c0:1007:c7:0:fce0:12d5:bc9f,DE,Frankfurt,隧道,112 ms,130 Mbps,16691 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,177 ms,97 Mbps,12492 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,128 ms,176 Mbps,22528 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,166 ms,104 Mbps,13414 kB/s
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,29 ms,7 Mbps,955 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,123 ms,29 Mbps,3778 kB/s
141.148.238.161,443,2a0b:21c0:1007:1cb:0:484f:9522:b4ea,DE,Frankfurt,隧道,132 ms,167 Mbps,21401 kB/s
141.147.116.180,443,98.98.156.22,DE,Frankfurt,隧道,140 ms,198 Mbps,25395 kB/s
141.147.107.52,443,2606:f240:f00:a683:0:9c1c:4276:fdc9,US,Frankfurt,隧道,116 ms,221 Mbps,28364 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,138 ms,48 Mbps,6182 kB/s
47.253.223.200,443,47.253.223.200,US,Ashburn,中转,40 ms,428 Mbps,54784 kB/s
141.148.233.185,443,2a0b:21c0:1007:c9:0:4ca7:ae89:6469,DE,Frankfurt,隧道,127 ms,184 Mbps,23654 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,273 ms,25 Mbps,3203 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,239 ms,2 Mbps,357 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,185 ms,39 Mbps,5113 kB/s
8.222.165.89,443,8.222.207.55,SG,Singapore,隧道,259 ms,49 Mbps,6338 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,185 ms,271 Mbps,34713 kB/s
129.159.22.4,443,129.159.22.4,IN,Chennai,中转,285 ms,25 Mbps,3282 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,249 ms,33 Mbps,4277 kB/s
8.219.101.43,443,8.222.220.238,SG,Singapore,隧道,284 ms,56 Mbps,7199 kB/s
8.222.219.115,443,8.219.142.198,SG,Singapore,隧道,265 ms,56 Mbps,7256 kB/s
8.219.135.74,443,8.219.96.61,SG,Singapore,隧道,270 ms,53 Mbps,6819 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,253 ms,58 Mbps,7487 kB/s
8.219.69.208,443,8.219.96.61,SG,Singapore,隧道,263 ms,49 Mbps,6398 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,199 ms,38 Mbps,4988 kB/s
8.219.54.201,443,47.236.58.234,SG,Singapore,隧道,263 ms,53 Mbps,6799 kB/s
8.219.149.173,443,8.222.210.246,SG,Singapore,隧道,257 ms,28 Mbps,3649 kB/s
8.219.129.221,443,47.236.1.53,SG,Singapore,隧道,248 ms,53 Mbps,6808 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,192 ms,80 Mbps,10240 kB/s
8.222.159.61,443,47.236.51.143,SG,Singapore,隧道,260 ms,52 Mbps,6773 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,196 ms,39 Mbps,5021 kB/s
8.219.244.61,443,47.245.84.175,SG,Singapore,隧道,287 ms,49 Mbps,6355 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,151 ms,46 Mbps,6005 kB/s
152.69.224.39,443,128.14.110.206,SG,Singapore,隧道,232 ms,59 Mbps,7603 kB/s
8.219.15.163,443,8.222.210.246,SG,Singapore,隧道,275 ms,22 Mbps,2853 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,247 ms,62 Mbps,7943 kB/s
8.222.221.226,443,8.222.222.65,SG,Singapore,隧道,260 ms,44 Mbps,5714 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,206 ms,15 Mbps,1998 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,211 ms,108 Mbps,13926 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,255 ms,36 Mbps,4632 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,231 ms,76 Mbps,9777 kB/s
8.222.230.18,443,8.222.220.238,SG,Singapore,隧道,267 ms,52 Mbps,6665 kB/s
8.219.156.195,443,47.236.51.143,SG,Singapore,隧道,292 ms,47 Mbps,6118 kB/s
140.83.61.244,443,140.83.61.244,JP,Osaka,中转,361 ms,18 Mbps,2379 kB/s
8.222.242.178,443,8.222.222.65,SG,Singapore,隧道,297 ms,52 Mbps,6753 kB/s
8.222.201.30,443,8.222.236.107,SG,Singapore,隧道,286 ms,47 Mbps,6018 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,87 ms,366 Mbps,46899 kB/s
47.245.102.218,443,47.236.51.143,SG,Singapore,隧道,280 ms,43 Mbps,5627 kB/s
8.222.130.169,443,8.222.222.65,SG,Singapore,隧道,303 ms,56 Mbps,7239 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,309 ms,0 Mbps,35 kB/s
8.219.120.232,443,8.219.142.198,SG,Singapore,隧道,309 ms,57 Mbps,7339 kB/s
132.226.31.178,443,2a09:bac5:60ec:78::c:3a4,US,Los Angeles,隧道,63 ms,54 Mbps,6958 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,96 ms,59 Mbps,7669 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,253 ms,34 Mbps,4474 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,62 ms,21 Mbps,2807 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,152 ms,42 Mbps,5499 kB/s
