中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.196.40,443,198.23.196.40,US,Buffalo,中转,15 ms,596 Mbps,76288 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,81 ms,300 Mbps,38400 kB/s
35.230.79.26,443,104.198.101.62,US,Seattle,隧道,68 ms,348 Mbps,44646 kB/s
192.18.140.174,443,192.18.140.174,US,San Jose,中转,73 ms,311 Mbps,39833 kB/s
35.197.23.75,443,104.198.101.62,US,Seattle,隧道,63 ms,337 Mbps,43212 kB/s
108.174.61.231,443,108.174.61.231,US,Toronto,中转,84 ms,561 Mbps,71884 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,121 ms,356 Mbps,45568 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,91 ms,680 Mbps,87142 kB/s
23.95.166.181,443,23.95.166.181,US,Buffalo,中转,18 ms,632 Mbps,80998 kB/s
192.210.231.116,443,192.210.231.116,US,San Jose,中转,78 ms,156 Mbps,20070 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,85 ms,247 Mbps,31641 kB/s
107.174.88.162,443,107.174.88.162,US,San Jose,中转,67 ms,304 Mbps,39014 kB/s
146.235.207.245,443,146.235.207.245,US,San Jose,中转,90 ms,50 Mbps,6490 kB/s
23.94.202.148,443,23.94.202.148,US,Atlanta,中转,23 ms,700 Mbps,89600 kB/s
47.88.101.9,443,47.88.101.9,US,San Jose,中转,72 ms,211 Mbps,27033 kB/s
23.94.182.23,443,23.94.182.23,US,Buffalo,中转,17 ms,68 Mbps,8743 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,87 ms,209 Mbps,26828 kB/s
192.18.149.159,443,192.18.149.159,CA,Toronto,中转,49 ms,210 Mbps,26931 kB/s
107.172.218.159,443,104.28.217.42,US,San Jose,隧道,95 ms,291 Mbps,37273 kB/s
34.65.149.16,443,98.98.166.170,US,Frankfurt,隧道,95 ms,220 Mbps,28262 kB/s
15.237.151.37,443,15.237.151.37,FR,Paris,中转,80 ms,280 Mbps,35840 kB/s
35.198.128.123,443,2a0b:21c0:100a:1b6:0:a52f:ede0:eed4,DE,Frankfurt,隧道,87 ms,141 Mbps,18124 kB/s
34.116.213.69,443,98.98.156.22,US,Frankfurt,隧道,103 ms,119 Mbps,15257 kB/s
192.210.175.20,443,192.210.175.20,US,Amsterdam,中转,89 ms,47 Mbps,6038 kB/s
75.127.7.171,443,75.127.7.171,US,Dallas,中转,42 ms,201 Mbps,25804 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,347 Mbps,44441 kB/s
140.238.145.194,443,140.238.145.194,CA,Toronto,中转,192 ms,426 Mbps,54579 kB/s
15.237.250.107,443,159.69.57.44,DE,Frankfurt,隧道,83 ms,243 Mbps,31129 kB/s
34.154.25.184,443,2606:f240:f00:dd8d:0:77e2:6425:c3bd,US,Frankfurt,隧道,96 ms,202 Mbps,25907 kB/s
192.210.255.140,443,192.210.255.140,US,Amsterdam,中转,90 ms,165 Mbps,21196 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,137 ms,848 Mbps,108544 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,152 ms,111 Mbps,14233 kB/s
18.158.133.134,443,18.158.133.134,DE,Frankfurt,中转,89 ms,238 Mbps,30515 kB/s
13.51.131.62,443,13.51.131.62,SE,Stockholm,中转,104 ms,196 Mbps,25190 kB/s
89.168.82.236,443,89.168.82.236,DE,Frankfurt,中转,86 ms,224 Mbps,28672 kB/s
34.118.91.249,443,2606:f240:f00:2be4:0:1ba4:e415:3775,US,Frankfurt,隧道,101 ms,196 Mbps,25190 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,84 ms,288 Mbps,36864 kB/s
15.236.230.106,443,2a05:d012:e54:f800:1df4:3aa3:68a8:e442,FR,Paris,隧道,82 ms,248 Mbps,31744 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,86 ms,212 Mbps,27136 kB/s
34.90.118.202,443,2606:f240:f00:6acf:0:214:f89c:f21d,US,Frankfurt,隧道,110 ms,204 Mbps,26214 kB/s
144.24.85.97,443,144.24.85.97,KR,Seoul,中转,190 ms,72 Mbps,9218 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,64 ms,45 Mbps,5794 kB/s
51.20.133.152,443,2a05:d016:d4a:3700:75c:467:110a:4138,SE,Stockholm,隧道,104 ms,167 Mbps,21401 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,75 ms,35 Mbps,4567 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,96 ms,218 Mbps,27955 kB/s
172.247.67.174,443,172.247.67.170,US,Los Angeles,隧道,61 ms,92 Mbps,11776 kB/s
158.180.73.201,443,158.180.73.201,KR,Seoul,中转,186 ms,80 Mbps,10240 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,166 ms,104 Mbps,13414 kB/s
52.192.85.41,443,52.192.85.41,JP,Tokyo,中转,165 ms,100 Mbps,12800 kB/s
13.250.22.76,443,2406:da18:618:7e00:ce20:ada8:8c3b:960a,SG,Singapore,隧道,236 ms,2 Mbps,324 kB/s
34.118.123.212,443,2a0b:21c0:100a:1f9:0:b885:1ed6:76c,DE,Amsterdam,隧道,113 ms,112 Mbps,14438 kB/s
45.154.15.101,443,45.154.15.101,GB,Seoul,中转,189 ms,13 Mbps,1739 kB/s
8.219.170.180,443,8.219.170.180,SG,Singapore,中转,238 ms,59 Mbps,7579 kB/s
3.121.174.160,443,2a05:d014:a:b00:60eb:9e80:2b70:dac5,DE,Amsterdam,隧道,100 ms,122 Mbps,15667 kB/s
47.91.14.156,443,47.91.14.156,JP,Tokyo,中转,168 ms,103 Mbps,13209 kB/s
144.24.79.237,443,144.24.79.237,KR,Seoul,中转,193 ms,75 Mbps,9708 kB/s
132.226.170.96,443,132.226.170.96,KR,Tokyo,中转,184 ms,68 Mbps,8742 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,221 ms,32 Mbps,4206 kB/s
52.192.70.199,443,52.192.70.199,JP,Tokyo,中转,165 ms,3 Mbps,435 kB/s
47.236.112.218,443,47.236.112.218,SG,Singapore,中转,239 ms,26 Mbps,3338 kB/s
35.77.81.91,443,2406:da14:af0:9c00:79f7:78d3:5d6d:18e4,JP,Tokyo,隧道,163 ms,98 Mbps,12595 kB/s
158.180.91.128,443,158.180.91.128,KR,Seoul,中转,191 ms,75 Mbps,9642 kB/s
152.69.194.226,443,152.69.194.226,JP,Osaka,中转,227 ms,60 Mbps,7755 kB/s
168.138.46.160,443,2603:c023:9:d0ee:9237:a614:4331:56bc,JP,Osaka,隧道,218 ms,58 Mbps,7429 kB/s
146.56.143.43,443,146.56.143.43,KR,Tokyo,中转,184 ms,76 Mbps,9807 kB/s
18.140.109.109,443,18.140.109.109,SG,Singapore,中转,226 ms,10 Mbps,1368 kB/s
47.236.12.195,443,47.236.12.195,SG,Singapore,中转,239 ms,54 Mbps,6919 kB/s
8.219.103.126,443,8.219.103.126,SG,Singapore,中转,239 ms,47 Mbps,6036 kB/s
13.127.95.206,443,13.127.95.206,IN,Mumbai,中转,200 ms,74 Mbps,9562 kB/s
35.194.218.159,443,35.194.218.159,TW,Hong Kong,中转,202 ms,64 Mbps,8276 kB/s
193.123.255.103,443,193.123.255.103,KR,Tokyo,中转,189 ms,60 Mbps,7703 kB/s
8.219.140.63,443,8.219.140.63,SG,Singapore,中转,240 ms,56 Mbps,7269 kB/s
47.245.115.6,443,47.245.115.6,SG,Singapore,中转,239 ms,51 Mbps,6567 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,238 ms,15 Mbps,1991 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,239 ms,62 Mbps,7997 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,241 ms,67 Mbps,8583 kB/s
152.69.228.108,443,152.69.228.108,KR,Seoul,中转,189 ms,72 Mbps,9261 kB/s
8.222.254.91,443,8.222.254.91,SG,Singapore,中转,239 ms,59 Mbps,7608 kB/s
8.219.228.186,443,8.219.228.186,SG,Singapore,中转,240 ms,57 Mbps,7366 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,239 ms,60 Mbps,7715 kB/s
8.219.179.34,443,8.219.179.34,SG,Singapore,中转,237 ms,69 Mbps,8854 kB/s
8.222.225.193,443,8.222.225.193,SG,Singapore,中转,252 ms,5 Mbps,703 kB/s
193.123.91.150,443,159.69.57.44,DE,Frankfurt,隧道,196 ms,84 Mbps,10752 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,126 ms,6 Mbps,882 kB/s
