中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,293 Mbps,37580 kB/s
35.197.23.75,443,34.168.30.104,US,Seattle,隧道,53 ms,433 Mbps,55500 kB/s
192.18.149.159,443,192.18.149.159,CA,Toronto,中转,44 ms,232 Mbps,29696 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,55 ms,419 Mbps,53657 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,51 ms,408 Mbps,52326 kB/s
35.230.79.26,443,34.168.30.104,US,Seattle,隧道,53 ms,436 Mbps,55808 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,51 ms,423 Mbps,54169 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,46 ms,46 Mbps,5916 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,112 ms,184 Mbps,23654 kB/s
198.23.196.40,443,198.23.196.40,US,Newark,中转,36 ms,379 Mbps,48537 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,44 ms,612 Mbps,78438 kB/s
47.88.101.9,443,47.88.101.9,US,San Jose,中转,48 ms,254 Mbps,32563 kB/s
129.146.169.119,443,2603:c020:6:9488:3ad:8eeb:97ea:8a47,US,Los Angeles,隧道,55 ms,408 Mbps,52326 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,100 ms,182 Mbps,23347 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,50 ms,464 Mbps,59494 kB/s
192.18.150.121,443,2a09:bac5:184c:1ad2::2ac:49,CA,Toronto,隧道,16 ms,464 Mbps,59494 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,364 Mbps,46592 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,55 ms,295 Mbps,37785 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,107 ms,177 Mbps,22732 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,53 ms,395 Mbps,50585 kB/s
107.172.98.6,443,2a09:bac5:6217:1246::1d2:38,US,San Jose,隧道,168 ms,201 Mbps,25804 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,126 ms,313 Mbps,40140 kB/s
3.97.14.70,443,3.97.14.70,CA,Montréal,中转,93 ms,580 Mbps,74240 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,105 ms,164 Mbps,20992 kB/s
192.9.231.75,443,192.9.231.75,US,San Jose,中转,52 ms,47 Mbps,6080 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,100 ms,30 Mbps,3841 kB/s
34.154.110.117,443,2a0b:21c0:1007:1c8:0:13b3:e1a4:1b93,DE,Frankfurt,隧道,112 ms,125 Mbps,16076 kB/s
138.3.222.135,443,138.3.222.135,JP,Tokyo,中转,153 ms,37 Mbps,4790 kB/s
34.82.76.253,443,34.105.57.113,US,Seattle,隧道,105 ms,416 Mbps,53248 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,113 ms,52 Mbps,6667 kB/s
192.210.175.20,443,192.210.175.20,NL,Amsterdam,中转,97 ms,37 Mbps,4746 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,172 ms,373 Mbps,47820 kB/s
52.192.70.199,443,52.192.70.199,JP,Tokyo,中转,143 ms,4 Mbps,528 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,150 ms,125 Mbps,16076 kB/s
13.38.56.6,443,13.38.56.6,FR,Paris,中转,106 ms,208 Mbps,26726 kB/s
45.154.15.101,443,45.154.15.101,CN,Tokyo,中转,174 ms,15 Mbps,1936 kB/s
107.174.192.7,443,107.174.192.7,US,San Jose,中转,118 ms,388 Mbps,49664 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,105 ms,96 Mbps,12390 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,194 Mbps,24883 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,119 ms,46 Mbps,5942 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,193 ms,96 Mbps,12288 kB/s
8.219.179.34,443,8.219.179.34,SG,Singapore,中转,256 ms,56 Mbps,7225 kB/s
54.92.11.19,443,2406:da14:6a2:2e00:8ef4:430d:7f05:cc20,JP,Tokyo,隧道,144 ms,3 Mbps,467 kB/s
47.236.112.218,443,47.236.112.218,SG,Singapore,中转,255 ms,23 Mbps,3008 kB/s
138.2.6.56,443,138.2.6.56,JP,Tokyo,中转,160 ms,38 Mbps,4915 kB/s
8.219.170.180,443,8.219.170.180,SG,Singapore,中转,249 ms,44 Mbps,5747 kB/s
13.250.22.76,443,2406:da18:618:7e00:ce20:ada8:8c3b:960a,SG,Singapore,隧道,211 ms,2 Mbps,283 kB/s
13.127.95.206,443,13.127.95.206,IN,Mumbai,中转,226 ms,56 Mbps,7247 kB/s
47.236.12.195,443,47.236.12.195,SG,Singapore,中转,251 ms,44 Mbps,5683 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,209 ms,2 Mbps,278 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,250 ms,54 Mbps,6951 kB/s
47.245.115.6,443,47.245.115.6,SG,Singapore,中转,255 ms,54 Mbps,7039 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,251 ms,52 Mbps,6734 kB/s
8.219.103.126,443,8.219.103.126,SG,Singapore,中转,262 ms,53 Mbps,6819 kB/s
8.219.140.63,443,8.219.140.63,SG,Singapore,中转,256 ms,61 Mbps,7839 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,250 ms,52 Mbps,6726 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,170 ms,92 Mbps,11878 kB/s
146.56.161.229,443,146.56.161.229,KR,Tokyo,中转,172 ms,96 Mbps,12390 kB/s
8.219.228.186,443,8.219.228.186,SG,Singapore,中转,254 ms,52 Mbps,6702 kB/s
8.222.254.91,443,8.222.254.91,SG,Singapore,中转,250 ms,53 Mbps,6867 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,250 ms,52 Mbps,6702 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,257 ms,64 Mbps,8192 kB/s
8.219.137.50,443,8.219.137.50,SG,Singapore,中转,255 ms,64 Mbps,8252 kB/s
47.236.87.206,443,47.236.87.206,SG,Singapore,中转,250 ms,45 Mbps,5822 kB/s
8.222.205.210,443,8.222.205.210,SG,Singapore,中转,255 ms,47 Mbps,6049 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,34 ms,584 Mbps,74854 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,101 ms,260 Mbps,33280 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,69 ms,253 Mbps,32460 kB/s
47.236.121.7,443,47.236.121.7,SG,Singapore,中转,250 ms,56 Mbps,7223 kB/s
34.150.180.124,443,34.150.180.124,US,,中转,35 ms,808 Mbps,103424 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,29 ms,648 Mbps,82944 kB/s
129.151.152.254,443,129.151.152.254,AE,Amsterdam,中转,217 ms,31 Mbps,4076 kB/s
18.159.105.97,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,134 ms,184 Mbps,23654 kB/s
35.199.37.84,443,35.199.37.84,US,,中转,62 ms,872 Mbps,111616 kB/s
3.145.83.179,443,3.145.83.179,US,,中转,32 ms,529 Mbps,67788 kB/s
204.110.220.3,443,204.110.220.250,US,,隧道,82 ms,272 Mbps,34918 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,206 ms,3 Mbps,462 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,97 ms,225 Mbps,28876 kB/s
8.219.66.156,443,8.219.66.156,SG,Singapore,中转,255 ms,51 Mbps,6602 kB/s
3.67.232.136,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,110 ms,181 Mbps,23244 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,58 ms,808 Mbps,103424 kB/s
3.68.62.122,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,110 ms,188 Mbps,24064 kB/s
3.127.55.133,443,3.68.128.205,DE,,隧道,111 ms,194 Mbps,24883 kB/s
141.145.199.188,443,2603:c027:c002:9a00:b670:5cb3:e47d:8c20,FR,,隧道,97 ms,206 Mbps,26419 kB/s
3.105.5.82,443,13.239.9.133,AU,,隧道,193 ms,73 Mbps,9408 kB/s
13.59.65.96,443,13.59.65.96,US,,中转,32 ms,541 Mbps,69324 kB/s
18.156.209.101,443,3.68.128.205,DE,,隧道,109 ms,170 Mbps,21811 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,66 ms,288 Mbps,36966 kB/s
104.168.13.195,443,104.168.13.195,US,San Jose,中转,65 ms,345 Mbps,44236 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,22 ms,5 Mbps,766 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,166 Mbps,21299 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,31 ms,504 Mbps,64614 kB/s
16.171.107.219,443,16.171.107.219,SE,Stockholm,中转,125 ms,150 Mbps,19251 kB/s
18.237.22.14,443,18.237.22.14,US,,中转,71 ms,316 Mbps,40550 kB/s
13.57.182.91,443,2a09:bac5:6443:1232::1d0:9a,US,San Jose,隧道,57 ms,274 Mbps,35123 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,47 ms,686 Mbps,87859 kB/s
8.219.3.53,443,8.219.3.53,SG,Singapore,中转,254 ms,52 Mbps,6782 kB/s
18.163.233.64,443,18.163.233.64,HK,Hong Kong,中转,202 ms,81 Mbps,10444 kB/s
146.70.175.163,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,104 ms,192 Mbps,24678 kB/s
8.222.128.131,443,8.222.128.131,SG,Singapore,中转,254 ms,54 Mbps,7016 kB/s
146.70.175.184,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,102 ms,189 Mbps,24268 kB/s
8.217.248.220,443,8.217.248.220,HK,Hong Kong,中转,193 ms,65 Mbps,8322 kB/s
47.236.115.54,443,47.236.115.54,SG,Singapore,中转,251 ms,46 Mbps,6001 kB/s
8.219.156.148,443,8.219.156.148,SG,Singapore,中转,251 ms,51 Mbps,6642 kB/s
34.70.91.86,443,34.70.91.86,US,,中转,13 ms,740 Mbps,94720 kB/s
129.153.165.237,443,129.153.165.237,US,Ashburn,中转,54 ms,412 Mbps,52736 kB/s
146.70.175.165,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,101 ms,178 Mbps,22835 kB/s
146.70.175.162,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,104 ms,176 Mbps,22528 kB/s
192.9.231.75,443,192.9.231.75,US,San Jose,中转,51 ms,40 Mbps,5187 kB/s
8.210.39.96,443,8.210.39.96,HK,Hong Kong,中转,198 ms,21 Mbps,2718 kB/s
47.236.116.182,443,47.236.116.182,SG,Singapore,中转,255 ms,44 Mbps,5642 kB/s
43.205.48.107,443,43.205.48.107,IN,,中转,227 ms,49 Mbps,6310 kB/s
18.185.254.189,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,109 ms,163 Mbps,20889 kB/s
13.57.249.176,443,13.57.249.176,US,,中转,62 ms,330 Mbps,42291 kB/s
8.219.170.223,443,8.219.170.223,24 Mbps,3077 kB/s
176.97.77.32,443,176.97.77.32,SE,Frankfurt,中转,122 ms,9 Mbps,1179 kB/s
3.135.201.228,443,3.135.201.228,US,,中转,36 ms,135 Mbps,17305 kB/s
8.219.140.229,443,8.219.140.229,SG,Singapore,中转,253 ms,61 Mbps,7852 kB/s
8.222.208.83,443,8.222.208.83,SG,Singapore,中转,252 ms,62 Mbps,7946 kB/s
47.245.107.174,443,47.245.107.174,SG,Singapore,中转,255 ms,52 Mbps,6734 kB/s
18.163.249.175,443,18.163.249.175,HK,,中转,194 ms,62 Mbps,7986 kB/s
8.218.243.95,443,8.218.243.95,HK,Hong Kong,中转,196 ms,66 Mbps,8485 kB/s
146.70.169.116,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,101 ms,190 Mbps,24371 kB/s
146.70.175.108,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,104 ms,187 Mbps,23961 kB/s
47.242.171.94,443,47.242.171.94,HK,Hong Kong,中转,194 ms,64 Mbps,8251 kB/s
103.137.63.3,443,61.224.82.165,TW,,隧道,205 ms,57 Mbps,7345 kB/s
146.70.175.167,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,100 ms,185 Mbps,23756 kB/s
8.222.212.172,443,8.222.212.172,SG,Singapore,中转,257 ms,57 Mbps,7339 kB/s
47.242.181.215,443,47.242.181.215,HK,Hong Kong,中转,199 ms,21 Mbps,2814 kB/s
146.56.46.84,443,2603:c022:8007:a810::dcba,KR,Seoul,隧道,174 ms,36 Mbps,4611 kB/s
35.157.240.237,443,3.68.128.205,DE,,隧道,107 ms,175 Mbps,22425 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,210 ms,23 Mbps,3007 kB/s
34.148.187.247,443,34.148.187.247,US,,中转,35 ms,692 Mbps,88576 kB/s
8.219.51.211,443,8.219.51.211,SG,Singapore,中转,254 ms,58 Mbps,7512 kB/s
3.66.115.225,443,3.68.128.205,DE,,隧道,110 ms,193 Mbps,24780 kB/s
146.70.175.124,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,105 ms,196 Mbps,25088 kB/s
8.210.9.129,443,8.210.9.129,HK,Hong Kong,中转,193 ms,72 Mbps,9231 kB/s
146.70.175.100,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,100 ms,178 Mbps,22835 kB/s
146.70.175.185,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,102 ms,174 Mbps,22323 kB/s
146.70.175.110,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,102 ms,172 Mbps,22118 kB/s
8.219.215.214,443,8.219.215.214,SG,Singapore,中转,251 ms,54 Mbps,6958 kB/s
146.70.175.168,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,101 ms,172 Mbps,22016 kB/s
8.210.119.11,443,8.210.119.11,HK,Hong Kong,中转,204 ms,57 Mbps,7370 kB/s
18.192.93.64,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,110 ms,166 Mbps,21299 kB/s
168.138.184.172,443,168.138.184.172,SG,Singapore,中转,207 ms,58 Mbps,7508 kB/s
146.70.175.120,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,102 ms,164 Mbps,20992 kB/s
8.210.117.18,443,8.210.117.18,HK,Hong Kong,中转,199 ms,71 Mbps,9092 kB/s
8.217.221.165,443,8.217.221.165,HK,Hong Kong,中转,197 ms,66 Mbps,8541 kB/s
152.69.181.218,443,152.69.181.218,AU,Melbourne,中转,201 ms,75 Mbps,9668 kB/s
8.218.201.73,443,8.218.201.73,HK,Hong Kong,中转,193 ms,66 Mbps,8512 kB/s
8.219.72.50,443,8.219.72.50,SG,Singapore,中转,254 ms,61 Mbps,7894 kB/s
8.218.204.128,443,8.218.204.128,HK,Hong Kong,中转,198 ms,65 Mbps,8354 kB/s
140.83.54.38,443,140.83.54.38,JP,Osaka,中转,207 ms,1 Mbps,160 kB/s
8.219.106.15,443,8.219.106.15,SG,Singapore,中转,253 ms,62 Mbps,7964 kB/s
8.222.244.123,443,8.222.244.123,SG,Singapore,中转,257 ms,64 Mbps,8239 kB/s
8.219.238.145,443,8.219.238.145,SG,Singapore,中转,255 ms,55 Mbps,7040 kB/s
54.203.85.46,443,204.110.220.91,US,,隧道,69 ms,282 Mbps,36147 kB/s
8.219.198.139,443,8.219.198.139,SG,Singapore,中转,250 ms,53 Mbps,6803 kB/s
8.218.65.237,443,8.218.65.237,HK,Hong Kong,中转,199 ms,62 Mbps,7984 kB/s
146.70.175.113,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,101 ms,183 Mbps,23449 kB/s
8.219.84.214,443,8.219.84.214,SG,Singapore,中转,250 ms,49 Mbps,6298 kB/s
8.219.103.65,443,8.219.103.65,SG,Singapore,中转,255 ms,50 Mbps,6433 kB/s
8.219.137.50,443,8.219.137.50,SG,Singapore,中转,252 ms,55 Mbps,7093 kB/s
193.122.113.89,443,193.122.113.89,KR,Seoul,中转,206 ms,80 Mbps,10240 kB/s
8.210.21.65,443,8.210.21.65,HK,Hong Kong,中转,195 ms,59 Mbps,7556 kB/s
8.218.207.169,443,8.218.207.169,HK,Hong Kong,中转,194 ms,58 Mbps,7548 kB/s
8.219.142.191,443,8.219.142.191,SG,Singapore,中转,251 ms,45 Mbps,5801 kB/s
8.218.85.128,443,8.218.85.128,HK,Hong Kong,中转,194 ms,56 Mbps,7232 kB/s
8.219.228.193,443,8.219.228.193,SG,Singapore,中转,256 ms,66 Mbps,8562 kB/s
47.245.115.6,443,47.245.115.6,SG,Singapore,中转,255 ms,54 Mbps,7009 kB/s
8.219.174.142,443,8.219.174.142,SG,Singapore,中转,251 ms,63 Mbps,8077 kB/s
8.219.78.1,443,8.219.78.1,SG,Singapore,中转,255 ms,54 Mbps,7012 kB/s
140.83.53.190,443,140.83.53.190,JP,Osaka,中转,210 ms,21 Mbps,2691 kB/s
35.183.163.195,443,15.222.46.15,CA,,隧道,22 ms,408 Mbps,52326 kB/s
8.219.104.242,443,8.219.104.242,SG,Singapore,中转,250 ms,52 Mbps,6690 kB/s
146.70.175.111,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,103 ms,178 Mbps,22835 kB/s
8.222.254.91,443,8.222.254.91,SG,Singapore,中转,255 ms,45 Mbps,5867 kB/s
144.21.54.113,443,2a0b:21c0:100a:1b7:0:a9ae:9aaa:1ef1,DE,Frankfurt,隧道,108 ms,87 Mbps,11161 kB/s
8.219.140.63,443,8.219.140.63,SG,Singapore,中转,256 ms,57 Mbps,7373 kB/s
43.204.146.16,443,43.204.146.16,IN,,中转,221 ms,52 Mbps,6681 kB/s
146.70.175.121,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,102 ms,196 Mbps,25088 kB/s
