中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,32 ms,58 Mbps,7505 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,26 ms,824 Mbps,105472 kB/s
198.46.188.190,443,2a09:bac5:a5fa:7cd::c7:c,US,Buffalo,隧道,75 ms,88 Mbps,11264 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,324 Mbps,41472 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,53 ms,976 Mbps,124928 kB/s
35.230.79.26,443,35.233.204.31,US,Seattle,隧道,69 ms,542 Mbps,69427 kB/s
158.101.15.48,443,158.101.15.48,US,Los Angeles,中转,18 ms,456 Mbps,58368 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,33 ms,1096 Mbps,140288 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,37 ms,492 Mbps,63078 kB/s
35.197.23.75,443,35.233.204.31,US,Seattle,隧道,51 ms,564 Mbps,72294 kB/s
24.199.115.220,443,24.199.115.220,US,San Jose,中转,22 ms,1088 Mbps,139264 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,34 ms,627 Mbps,80281 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,27 ms,976 Mbps,124928 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,53 ms,716 Mbps,91648 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,53 ms,23 Mbps,3011 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,138 ms,1072 Mbps,137216 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,56 ms,378 Mbps,48435 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,95 ms,328 Mbps,41984 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,73 ms,654 Mbps,83763 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,56 ms,375 Mbps,48025 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,217 ms,47 Mbps,6081 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,60 ms,341 Mbps,43724 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,38 ms,648 Mbps,82944 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,121 ms,331 Mbps,42393 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,135 ms,134 Mbps,17203 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,149 ms,123 Mbps,15769 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,192 ms,134 Mbps,17203 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,185 ms,78 Mbps,10035 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,144 ms,46 Mbps,5952 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,163 ms,40 Mbps,5163 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,140 ms,136 Mbps,17408 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,142 ms,128 Mbps,16486 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,143 ms,137 Mbps,17612 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,149 ms,120 Mbps,15462 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,175 ms,3 Mbps,385 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,174 ms,71 Mbps,9165 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,138 ms,42 Mbps,5438 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,163 Mbps,20889 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,265 ms,2 Mbps,382 kB/s
8.219.170.232,443,8.219.170.232,SG,Singapore,中转,175 ms,67 Mbps,8625 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,161 ms,39 Mbps,4997 kB/s
99.83.209.185,443,3.87.121.25,US,Ashburn,隧道,170 ms,316 Mbps,40448 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,165 ms,45 Mbps,5851 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,149 ms,133 Mbps,17100 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,150 ms,45 Mbps,5875 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,148 ms,104 Mbps,13414 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,174 ms,82 Mbps,10547 kB/s
141.148.240.73,443,2a0b:21c0:100a:1b0:0:97ba:4b58:8133,DE,Frankfurt,隧道,148 ms,124 Mbps,15974 kB/s
8.219.174.142,443,8.219.174.142,SG,Singapore,中转,174 ms,106 Mbps,13619 kB/s
158.101.210.88,443,163.123.193.5,DE,Frankfurt,隧道,149 ms,123 Mbps,15769 kB/s
144.22.252.124,443,144.22.252.124,BR,S
