中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,13 ms,796 Mbps,101990 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,52 ms,391 Mbps,50073 kB/s
198.23.196.40,443,198.23.196.40,US,Newark,中转,36 ms,537 Mbps,68812 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,317 Mbps,40652 kB/s
23.95.166.181,443,23.95.166.181,US,Newark,中转,25 ms,367 Mbps,47001 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,56 ms,410 Mbps,52531 kB/s
192.18.150.121,443,2a09:bac5:184c:1ad2::2ac:49,CA,Toronto,隧道,16 ms,394 Mbps,50483 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,46 ms,47 Mbps,6106 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,138 ms,201 Mbps,25804 kB/s
192.18.149.159,443,192.18.149.159,CA,Toronto,中转,58 ms,215 Mbps,27545 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,109 ms,148 Mbps,18944 kB/s
107.174.88.162,443,107.174.88.162,US,San Jose,中转,89 ms,419 Mbps,53657 kB/s
34.82.76.253,443,34.105.57.113,US,Seattle,隧道,56 ms,410 Mbps,52531 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,52 ms,417 Mbps,53452 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,104 ms,168 Mbps,21504 kB/s
3.97.14.70,443,3.97.14.70,CA,Montréal,中转,53 ms,494 Mbps,63283 kB/s
198.12.97.48,443,198.12.97.48,US,Chicago,中转,38 ms,592 Mbps,75776 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,54 ms,347 Mbps,44441 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,69 ms,27 Mbps,3513 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,52 ms,422 Mbps,54067 kB/s
47.88.101.9,443,47.88.101.9,US,San Jose,中转,112 ms,248 Mbps,31744 kB/s
129.146.169.119,443,2603:c020:6:9488:3ad:8eeb:97ea:8a47,US,Los Angeles,隧道,51 ms,414 Mbps,53043 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,111 ms,97 Mbps,12492 kB/s
146.235.218.129,443,146.235.218.129,US,San Jose,中转,53 ms,326 Mbps,41779 kB/s
192.9.231.75,443,192.9.231.75,US,San Jose,中转,52 ms,51 Mbps,6529 kB/s
35.197.23.75,443,34.168.30.104,US,Seattle,隧道,77 ms,437 Mbps,56012 kB/s
35.230.79.26,443,34.168.30.104,US,Seattle,隧道,48 ms,467 Mbps,59801 kB/s
198.46.188.190,443,2a09:bac1:7680:118::28a:6,US,Newark,隧道,48 ms,94 Mbps,12083 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,29 ms,601 Mbps,77004 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,60 ms,460 Mbps,58982 kB/s
192.210.175.20,443,192.210.175.20,NL,Amsterdam,中转,99 ms,49 Mbps,6298 kB/s
107.174.192.7,443,107.174.192.7,US,San Jose,中转,51 ms,401 Mbps,51404 kB/s
107.172.218.159,443,107.172.218.159,US,San Jose,中转,62 ms,400 Mbps,51302 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,51 ms,322 Mbps,41267 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,147 ms,119 Mbps,15257 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,168 Mbps,21504 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,107 ms,145 Mbps,18636 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,187 ms,40 Mbps,5185 kB/s
13.38.56.6,443,13.38.56.6,FR,Paris,中转,100 ms,186 Mbps,23859 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,43 Mbps,5580 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,58 ms,375 Mbps,48025 kB/s
13.250.22.76,443,2406:da18:618:7e00:ce20:ada8:8c3b:960a,SG,Singapore,隧道,212 ms,2 Mbps,343 kB/s
138.2.6.56,443,138.2.6.56,JP,Tokyo,中转,155 ms,40 Mbps,5171 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,190 ms,98 Mbps,12595 kB/s
8.219.179.34,443,8.219.179.34,SG,Singapore,中转,254 ms,62 Mbps,8019 kB/s
8.219.170.180,443,8.219.170.180,SG,Singapore,中转,254 ms,56 Mbps,7170 kB/s
8.219.103.126,443,8.219.103.126,SG,Singapore,中转,254 ms,53 Mbps,6797 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,248 ms,54 Mbps,6990 kB/s
47.245.115.6,443,47.245.115.6,SG,Singapore,中转,249 ms,55 Mbps,7089 kB/s
129.154.50.220,443,129.154.50.220,KR,Tokyo,中转,176 ms,87 Mbps,11161 kB/s
45.154.15.101,443,45.154.15.101,CN,Tokyo,中转,171 ms,14 Mbps,1873 kB/s
47.236.112.218,443,47.236.112.218,SG,Singapore,中转,253 ms,21 Mbps,2810 kB/s
107.172.98.6,443,2a09:bac5:6213:1250::1d3:28,US,San Jose,隧道,53 ms,232 Mbps,29798 kB/s
8.219.140.63,443,8.219.140.63,SG,Singapore,中转,254 ms,60 Mbps,7757 kB/s
13.127.95.206,443,13.127.95.206,IN,Mumbai,中转,233 ms,57 Mbps,7384 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,250 ms,59 Mbps,7628 kB/s
47.236.12.195,443,47.236.12.195,SG,Singapore,中转,251 ms,50 Mbps,6472 kB/s
8.219.137.50,443,8.219.137.50,SG,Singapore,中转,253 ms,59 Mbps,7674 kB/s
8.222.254.91,443,8.222.254.91,SG,Singapore,中转,250 ms,46 Mbps,5935 kB/s
47.236.87.206,443,47.236.87.206,SG,Singapore,中转,330 ms,46 Mbps,5998 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,252 ms,42 Mbps,5482 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,252 ms,48 Mbps,6197 kB/s
8.219.228.186,443,8.219.228.186,SG,Singapore,中转,252 ms,40 Mbps,5240 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,253 ms,48 Mbps,6232 kB/s
47.236.121.7,443,47.236.121.7,SG,Singapore,中转,254 ms,46 Mbps,5970 kB/s
8.219.66.156,443,8.219.66.156,SG,Singapore,中转,248 ms,59 Mbps,7558 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,209 ms,2 Mbps,267 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,203 ms,0 Mbps,19 kB/s
8.222.205.210,443,8.222.205.210,SG,Singapore,中转,248 ms,53 Mbps,6893 kB/s
204.110.220.3,443,204.110.220.250,US,,隧道,75 ms,291 Mbps,37273 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,76 ms,376 Mbps,48128 kB/s
129.151.152.254,443,129.151.152.254,AE,Amsterdam,中转,213 ms,29 Mbps,3750 kB/s
18.237.22.14,443,18.237.22.14,US,,中转,62 ms,372 Mbps,47718 kB/s
3.145.83.179,443,3.145.83.179,US,,中转,33 ms,523 Mbps,66969 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,60 ms,336 Mbps,43008 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,46 ms,651 Mbps,83353 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,117 ms,302 Mbps,38707 kB/s
34.150.180.124,443,34.150.180.124,US,,中转,32 ms,816 Mbps,104448 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,31 ms,592 Mbps,75776 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,206 ms,3 Mbps,457 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,105 ms,800 Mbps,102400 kB/s
3.127.55.133,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,119 ms,168 Mbps,21504 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,96 ms,196 Mbps,25190 kB/s
3.67.232.136,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,113 ms,144 Mbps,18432 kB/s
13.59.65.96,443,13.59.65.96,US,,中转,32 ms,524 Mbps,67072 kB/s
3.105.5.82,443,13.211.76.219,AU,,隧道,189 ms,80 Mbps,10342 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,21 ms,429 Mbps,54988 kB/s
3.68.62.122,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,106 ms,182 Mbps,23347 kB/s
18.159.105.97,443,3.68.128.205,DE,,隧道,105 ms,189 Mbps,24268 kB/s
18.156.209.101,443,3.68.128.205,DE,,隧道,110 ms,180 Mbps,23040 kB/s
129.80.87.156,443,129.80.87.156,US,Ashburn,中转,35 ms,792 Mbps,101478 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,33 ms,519 Mbps,66457 kB/s
104.168.13.195,443,104.168.13.195,US,San Jose,中转,55 ms,315 Mbps,40345 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,52 ms,189 Mbps,24268 kB/s
193.123.60.41,443,2a0b:21c0:1007:c9:0:a422:e726:ce25,DE,Paris,隧道,110 ms,152 Mbps,19558 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,108 ms,180 Mbps,23040 kB/s
8.219.3.53,443,8.219.3.53,SG,Singapore,中转,252 ms,52 Mbps,6684 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,49 ms,698 Mbps,89395 kB/s
13.57.182.91,443,2a09:bac5:6443:1232::1d0:9a,US,San Jose,隧道,62 ms,256 Mbps,32870 kB/s
16.171.107.219,443,16.171.107.219,SE,Stockholm,中转,133 ms,168 Mbps,21504 kB/s
