中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,249 Mbps,31948 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,51 ms,380 Mbps,48640 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,333 Mbps,42700 kB/s
47.88.101.9,443,47.88.101.9,US,San Jose,中转,51 ms,65 Mbps,8332 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,96 ms,184 Mbps,23654 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,58 ms,44 Mbps,5649 kB/s
198.23.196.40,443,198.23.196.40,US,Toronto,中转,49 ms,276 Mbps,35430 kB/s
23.95.166.181,443,23.95.166.181,US,Toronto,中转,24 ms,500 Mbps,64102 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,52 ms,418 Mbps,53555 kB/s
35.197.23.75,443,34.105.119.202,US,Seattle,隧道,57 ms,411 Mbps,52633 kB/s
107.172.218.159,443,107.172.218.159,US,San Jose,中转,51 ms,417 Mbps,53452 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,51 ms,333 Mbps,42700 kB/s
129.146.169.119,443,2603:c020:6:9488:3ad:8eeb:97ea:8a47,US,Los Angeles,隧道,53 ms,402 Mbps,51507 kB/s
3.97.14.70,443,3.97.14.70,CA,Montréal,中转,29 ms,506 Mbps,64819 kB/s
192.18.149.159,443,192.18.149.159,CA,Toronto,中转,57 ms,5 Mbps,650 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,63 ms,392 Mbps,50278 kB/s
35.230.79.26,443,34.105.119.202,US,Seattle,隧道,58 ms,390 Mbps,49971 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,17 ms,289 Mbps,37068 kB/s
192.210.175.20,443,192.210.175.20,NL,Amsterdam,中转,98 ms,24 Mbps,3135 kB/s
107.174.192.7,443,107.174.192.7,US,San Jose,中转,52 ms,372 Mbps,47616 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,73 ms,408 Mbps,52224 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,32 ms,507 Mbps,64921 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,46 Mbps,5989 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,21 ms,46 Mbps,5958 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,116 ms,46 Mbps,5939 kB/s
34.82.76.253,443,34.105.57.113,US,Seattle,隧道,89 ms,422 Mbps,54067 kB/s
107.172.98.6,443,2a09:bac1:76a0:28::1d3:6b,US,San Jose,隧道,68 ms,161 Mbps,20684 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,144 ms,384 Mbps,49254 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,106 ms,163 Mbps,20889 kB/s
144.21.52.86,443,2a0b:21c0:1007:1cb:0:6307:99a6:8265,DE,Frankfurt,隧道,110 ms,167 Mbps,21401 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,186 ms,90 Mbps,11571 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,150 ms,5 Mbps,707 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,77 ms,380 Mbps,48640 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,106 ms,110 Mbps,14131 kB/s
13.38.56.6,443,13.38.56.6,FR,Paris,中转,103 ms,217 Mbps,27852 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,109 ms,175 Mbps,22425 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,194 Mbps,24883 kB/s
45.154.15.101,443,45.154.15.101,CN,Hong Kong,中转,170 ms,15 Mbps,1938 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,195 Mbps,24985 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,184 Mbps,23654 kB/s
13.250.22.76,443,2406:da18:618:7e00:ce20:ada8:8c3b:960a,SG,Singapore,隧道,208 ms,2 Mbps,305 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,171 ms,92 Mbps,11776 kB/s
