中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,16 ms,314 Mbps,40243 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,37 ms,547 Mbps,70041 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,19 ms,856 Mbps,109568 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,37 ms,438 Mbps,56115 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,18 ms,1312 Mbps,167936 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,16 ms,1272 Mbps,162816 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,20 ms,1008 Mbps,129024 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,36 ms,549 Mbps,70348 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,41 ms,408 Mbps,52224 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,76 ms,7 Mbps,905 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,58 ms,383 Mbps,49049 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,120 ms,210 Mbps,26931 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,151 ms,46 Mbps,5903 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,112 ms,49 Mbps,6357 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,120 ms,46 Mbps,5937 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,119 ms,47 Mbps,6124 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,144 ms,47 Mbps,6063 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,155 ms,166 Mbps,21299 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,143 ms,148 Mbps,18944 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,119 ms,220 Mbps,28262 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,148 ms,139 Mbps,17817 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,141 ms,39 Mbps,5045 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,188 ms,35 Mbps,4586 kB/s
