中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Chicago,中转,15 ms,747 Mbps,95641 kB/s
198.46.188.190,443,2a09:bac5:a5ff:7cd::c7:e,US,Buffalo,隧道,20 ms,83 Mbps,10649 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,247 Mbps,31641 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,88 ms,337 Mbps,43212 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,33 ms,546 Mbps,69939 kB/s
192.18.150.121,443,192.18.150.121,CA,Toronto,中转,78 ms,764 Mbps,97792 kB/s
192.210.175.20,443,192.210.175.20,NL,Amsterdam,中转,89 ms,37 Mbps,4827 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,317 Mbps,40652 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,48 ms,43 Mbps,5523 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,155 ms,1 Mbps,201 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,223 Mbps,28569 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,71 ms,340 Mbps,43520 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,19 ms,47 Mbps,6084 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,15 ms,438 Mbps,56115 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,92 ms,261 Mbps,33484 kB/s
34.147.28.91,443,2606:f240:f00:eaf1:0:aeeb:98f8:b1a4,US,Frankfurt,隧道,103 ms,104 Mbps,13414 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,66 ms,43 Mbps,5531 kB/s
35.197.23.75,443,35.197.115.232,US,Seattle,隧道,75 ms,283 Mbps,36249 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,72 ms,307 Mbps,39321 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,53 ms,316 Mbps,40550 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,60 ms,44 Mbps,5638 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,292 Mbps,37376 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,129 ms,305 Mbps,39116 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,86 ms,44 Mbps,5704 kB/s
192.3.253.176,443,192.3.253.176,US,Seattle,中转,75 ms,246 Mbps,31539 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,120 ms,253 Mbps,32460 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,113 ms,141 Mbps,18124 kB/s
13.57.182.91,443,2a09:bac5:6447:28::4:357,US,San Jose,隧道,132 ms,298 Mbps,38195 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,91 ms,49 Mbps,6332 kB/s
34.82.76.253,443,34.145.63.188,US,Seattle,隧道,71 ms,303 Mbps,38809 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,99 ms,225 Mbps,28876 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,101 ms,222 Mbps,28467 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,89 ms,46 Mbps,5916 kB/s
129.153.213.8,443,129.153.213.8,US,Los Angeles,中转,64 ms,37 Mbps,4799 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,208 Mbps,26726 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,93 ms,185 Mbps,23756 kB/s
35.230.79.26,443,35.197.115.232,US,Seattle,隧道,70 ms,295 Mbps,37785 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,94 ms,124 Mbps,15974 kB/s
47.236.12.195,443,47.236.12.195,SG,Singapore,中转,252 ms,50 Mbps,6445 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,248 ms,48 Mbps,6178 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,251 ms,56 Mbps,7194 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,192 ms,74 Mbps,9525 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,253 ms,80 Mbps,10240 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,232 ms,20 Mbps,2636 kB/s
8.219.228.186,443,8.219.228.186,SG,Singapore,中转,336 ms,50 Mbps,6485 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,215 ms,38 Mbps,4903 kB/s
8.222.128.131,443,8.222.128.131,SG,Singapore,中转,249 ms,55 Mbps,7107 kB/s
18.163.233.64,443,18.163.233.64,US,Hong Kong,中转,203 ms,78 Mbps,10035 kB/s
8.222.225.193,443,8.222.225.193,SG,Singapore,中转,247 ms,2 Mbps,379 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,221 ms,1 Mbps,254 kB/s
47.236.116.182,443,47.236.116.182,SG,Singapore,中转,249 ms,50 Mbps,6444 kB/s
