中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac1:76c0:e18::1bd:61,US,Los Angeles,隧道,52 ms,42 Mbps,5475 kB/s
198.46.188.190,443,2a09:bac1:76e0:118::c7:d,US,Buffalo,隧道,25 ms,82 Mbps,10547 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,436 Mbps,55808 kB/s
198.23.196.40,443,198.23.196.40,US,Toronto,中转,42 ms,352 Mbps,45158 kB/s
35.197.23.75,443,34.168.22.235,US,Seattle,隧道,58 ms,385 Mbps,49356 kB/s
107.172.218.159,443,104.28.201.73,US,San Jose,隧道,55 ms,294 Mbps,37683 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,51 ms,391 Mbps,50073 kB/s
47.88.101.9,443,47.88.101.9,US,San Jose,中转,108 ms,234 Mbps,30003 kB/s
192.18.149.159,443,192.18.149.159,CA,Toronto,中转,21 ms,49 Mbps,6321 kB/s
158.101.201.45,443,163.123.193.8,DE,Frankfurt,隧道,117 ms,158 Mbps,20275 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,293 Mbps,37580 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,141 Mbps,18124 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,32 ms,315 Mbps,40345 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,51 ms,48 Mbps,6167 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,367 Mbps,47001 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,372 Mbps,47616 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,130 ms,557 Mbps,71372 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,56 ms,413 Mbps,52940 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,53 ms,434 Mbps,55603 kB/s
34.154.80.162,443,2606:f240:f00:dd8d:0:63f1:ad69:4e5f,US,Frankfurt,隧道,123 ms,156 Mbps,20070 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,52 ms,335 Mbps,42905 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,83 ms,53 Mbps,6876 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,27 ms,34 Mbps,4354 kB/s
3.97.14.70,443,3.97.14.70,CA,Montréal,中转,56 ms,415 Mbps,53145 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,65 ms,395 Mbps,50585 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,65 ms,44 Mbps,5692 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,116 ms,188 Mbps,24166 kB/s
35.230.79.26,443,34.168.22.235,US,Seattle,隧道,49 ms,406 Mbps,52019 kB/s
23.94.182.23,443,23.94.182.23,US,Toronto,中转,100 ms,148 Mbps,18944 kB/s
193.123.34.7,443,2606:f240:f00:46c4:0:e807:cf60:2155,US,Frankfurt,隧道,116 ms,92 Mbps,11776 kB/s
