中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,46 ms,325 Mbps,41676 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,29 ms,644 Mbps,82534 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,37 ms,460 Mbps,58880 kB/s
35.230.79.26,443,35.212.181.70,US,Seattle,隧道,35 ms,552 Mbps,70656 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,34 ms,712 Mbps,91238 kB/s
34.82.76.253,443,35.185.231.63,US,Seattle,隧道,35 ms,448 Mbps,57344 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,30 ms,588 Mbps,75264 kB/s
35.197.23.75,443,35.212.181.70,US,Seattle,隧道,36 ms,555 Mbps,71065 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,51 ms,5 Mbps,654 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,45 ms,507 Mbps,64921 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,62 ms,49 Mbps,6330 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,126 ms,172 Mbps,22016 kB/s
152.70.52.84,443,152.70.52.84,NL,Amsterdam,中转,139 ms,128 Mbps,16486 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,128 ms,43 Mbps,5629 kB/s
150.230.63.93,443,150.230.63.93,JP,44 Mbps,5743 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,136 ms,174 Mbps,22323 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,131 ms,37 Mbps,4779 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,141 ms,131 Mbps,16793 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,146 ms,39 Mbps,4999 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,140 ms,133 Mbps,17100 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,180 ms,12 Mbps,1612 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,175 ms,45 Mbps,5770 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,175 ms,42 Mbps,5496 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,211 ms,32 Mbps,4191 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,210 ms,46 Mbps,5893 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,146 ms,43 Mbps,5530 kB/s
