中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,212 Mbps,27136 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,27 ms,320 Mbps,40960 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,463 Mbps,59289 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,11 ms,27 Mbps,3536 kB/s
35.197.23.75,443,34.19.22.183,US,Seattle,隧道,73 ms,272 Mbps,34918 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,68 ms,292 Mbps,37376 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,223 ms,4 Mbps,541 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Hong Kong,隧道,198 ms,79 Mbps,10137 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,70 ms,238 Mbps,30515 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,69 ms,333 Mbps,42700 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,157 ms,131 Mbps,16793 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,65 ms,353 Mbps,45260 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,91 ms,47 Mbps,6118 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,24 ms,393 Mbps,50380 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,72 ms,1256 Mbps,160768 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,72 ms,307 Mbps,39321 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,116 Mbps,14848 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,52 ms,608 Mbps,77824 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,89 ms,51 Mbps,6636 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,332 Mbps,42598 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,234 Mbps,30003 kB/s
192.9.138.241,443,192.9.138.241,,colo.txt:San Jose,中转,0 ms,276 Mbps,35430 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,37 ms,540 Mbps,69120 kB/s
35.230.79.26,443,34.19.22.183,US,Seattle,隧道,70 ms,326 Mbps,41779 kB/s
104.168.13.195,443,104.168.13.195,US,San Jose,中转,69 ms,256 Mbps,32768 kB/s
138.3.254.39,443,138.3.254.39,208 Mbps,26624 kB/s
138.3.254.39,,,隧道,0 ms,null Mbps,null kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,277 Mbps,35532 kB/s
