中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,25 ms,1008 Mbps,129024 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,37 ms,546 Mbps,69939 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,32 ms,1104 Mbps,141312 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,30 ms,690 Mbps,88371 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,26 ms,848 Mbps,108544 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,38 ms,706 Mbps,90419 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,41 ms,567 Mbps,72601 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,39 ms,636 Mbps,81510 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,53 ms,578 Mbps,74035 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,128 ms,204 Mbps,26112 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,323 Mbps,41369 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,28 ms,326 Mbps,41779 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,135 ms,146 Mbps,18739 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,128 ms,42 Mbps,5426 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,136 ms,144 Mbps,18534 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,93 ms,1 Mbps,185 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,167 ms,33 Mbps,4342 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,134 ms,38 Mbps,4954 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,136 ms,41 Mbps,5248 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,124 ms,51 Mbps,6576 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,139 ms,43 Mbps,5557 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,133 ms,46 Mbps,5940 kB/s
