中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60ec:78::c:3a1,,colo.txt:Los Angeles,隧道,0 ms,90 Mbps,11571 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,57 ms,371 Mbps,47513 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,271 Mbps,34713 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,30 ms,648 Mbps,83046 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,40 ms,544 Mbps,69734 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,17 ms,489 Mbps,62668 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,22 ms,65 Mbps,8397 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,101 ms,48 Mbps,6215 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,41 ms,488 Mbps,62464 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,37 ms,8 Mbps,1076 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,102 ms,140 Mbps,17920 kB/s
192.9.158.188,443,2a09:bac1:76c0:1cf0::1d3:1c,US,San Jose,隧道,18 ms,173 Mbps,22220 kB/s
47.90.141.204,443,91.149.239.70,US,Los Angeles,隧道,63 ms,7 Mbps,1002 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,18 ms,1056 Mbps,135168 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,33 ms,1088 Mbps,139264 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,61 ms,537 Mbps,68812 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,18 ms,28 Mbps,3651 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,54 ms,673 Mbps,86220 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,145 ms,124 Mbps,15974 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,83 ms,386 Mbps,49459 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,58 ms,404 Mbps,51712 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,137 ms,45 Mbps,5847 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,66 ms,1168 Mbps,149504 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,37 ms,550 Mbps,70451 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,36 ms,419 Mbps,53657 kB/s
193.122.101.195,443,193.122.101.195,KR,Seoul,中转,142 ms,130 Mbps,16691 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,96 ms,5 Mbps,700 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,78 ms,49 Mbps,6279 kB/s
150.230.249.48,443,150.230.249.48,KR,Seoul,中转,133 ms,123 Mbps,15769 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,147 ms,116 Mbps,14848 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,174 ms,35 Mbps,4501 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,165 Mbps,21196 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,48 ms,336 Mbps,43110 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,161 ms,9 Mbps,1170 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,197 ms,50 Mbps,6480 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,144 ms,146 Mbps,18739 kB/s
152.69.171.12,443,152.69.171.12,AU,Sydney,中转,151 ms,37 Mbps,4789 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,147 ms,134 Mbps,17203 kB/s
140.238.23.148,443,2a09:bac1:3f00:90::299:53,KR,Seoul,隧道,142 ms,39 Mbps,5037 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,148 ms,43 Mbps,5555 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,139 ms,132 Mbps,16896 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,149 ms,136 Mbps,17510 kB/s
140.238.33.161,443,2603:c021:8002:900:4858:eede:fd8a:dd52,JP,Tokyo,隧道,175 ms,90 Mbps,11571 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,145 ms,120 Mbps,15462 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,137 ms,34 Mbps,4375 kB/s
146.56.161.229,443,146.56.161.229,129 Mbps,16588 kB/s
140.238.18.74,443,140.238.18.74,KR,Seoul,中转,180 ms,21 Mbps,2770 kB/s
146.56.41.215,443,146.56.41.215,KR,Seoul,中转,149 ms,126 Mbps,16179 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,120 Mbps,15462 kB/s
168.138.215.251,443,168.138.215.251,JP,Tokyo,中转,163 ms,37 Mbps,4793 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,144 ms,124 Mbps,15974 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,229 ms,68 Mbps,8728 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,258 ms,2 Mbps,296 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,150 ms,105 Mbps,13516 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,148 ms,64 Mbps,8246 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,280 ms,124 Mbps,15974 kB/s
144.22.252.124,443,144.22.252.124,BR,S
