中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,64 ms,464 Mbps,59392 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,16 ms,669 Mbps,85708 kB/s
144.24.53.45,443,144.24.53.45,US,Los Angeles,中转,27 ms,64 Mbps,8281 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,65 ms,349 Mbps,44748 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,32 ms,1600 Mbps,204800 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,26 ms,435 Mbps,55705 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,25 ms,896 Mbps,114688 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,24 ms,928 Mbps,118784 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,7 ms,554 Mbps,70963 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,29 ms,610 Mbps,78131 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,29 ms,880 Mbps,112640 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,155 ms,153 Mbps,19660 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,29 ms,816 Mbps,104448 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,2 ms,904 Mbps,115712 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,81 ms,46 Mbps,5975 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,88 ms,308 Mbps,39424 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,69 ms,43 Mbps,5539 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,69 ms,52 Mbps,6675 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,117 ms,232 Mbps,29696 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,71 ms,48 Mbps,6259 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,5 ms,420 Mbps,53862 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,8 ms,73 Mbps,9458 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,143 ms,184 Mbps,23654 kB/s
8.219.182.241,443,8.222.220.238,SG,Singapore,隧道,188 ms,77 Mbps,9940 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,151 ms,44 Mbps,5742 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,148 ms,40 Mbps,5217 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,160 ms,124 Mbps,15872 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,173 ms,128 Mbps,16384 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,72 ms,228 Mbps,29286 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,165 ms,124 Mbps,15974 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,156 ms,141 Mbps,18124 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,143 ms,62 Mbps,8015 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,155 ms,40 Mbps,5180 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,182 ms,80 Mbps,10240 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,135 ms,136 Mbps,17408 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,197 ms,3 Mbps,396 kB/s
8.219.99.43,443,8.222.222.65,SG,Singapore,隧道,177 ms,75 Mbps,9716 kB/s
8.219.249.43,443,47.245.84.175,SG,Singapore,隧道,183 ms,90 Mbps,11571 kB/s
141.144.195.62,443,98.98.156.18,DE,Frankfurt,隧道,169 ms,104 Mbps,13312 kB/s
152.67.96.55,443,152.67.96.55,AU,Sydney,中转,148 ms,39 Mbps,5037 kB/s
149.129.8.215,443,47.88.8.186,,colo.txt:San Jose,隧道,0 ms,3 Mbps,471 kB/s
8.219.164.133,443,8.222.220.238,SG,Singapore,隧道,169 ms,89 Mbps,11468 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,137 ms,23 Mbps,3064 kB/s
8.219.179.141,443,47.236.58.234,SG,Singapore,隧道,180 ms,100 Mbps,12800 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,165 ms,46 Mbps,5912 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,169 ms,155 Mbps,19865 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,66 ms,84 Mbps,10752 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,96 ms,10 Mbps,1359 kB/s
129.159.198.107,443,2606:f240:f00:a683:0:1328:358c:17a9,US,Frankfurt,隧道,169 ms,122 Mbps,15667 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,163 ms,145 Mbps,18636 kB/s
8.219.67.67,443,8.222.210.246,SG,Singapore,隧道,187 ms,96 Mbps,12288 kB/s
8.219.197.186,443,47.245.125.52,SG,Singapore,隧道,177 ms,98 Mbps,12595 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,164 ms,31 Mbps,3985 kB/s
8.219.163.106,443,8.222.220.238,SG,Singapore,隧道,182 ms,90 Mbps,11571 kB/s
8.219.135.175,443,8.219.142.198,SG,Singapore,隧道,183 ms,48 Mbps,6204 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,134 ms,135 Mbps,17305 kB/s
168.138.165.174,443,168.138.165.174,SG,,中转,182 ms,37 Mbps,4820 kB/s
8.219.132.118,443,8.219.142.198,SG,Singapore,隧道,198 ms,89 Mbps,11468 kB/s
8.222.137.182,443,47.236.51.143,SG,Singapore,隧道,179 ms,94 Mbps,12083 kB/s
8.218.73.41,443,8.218.73.41,HK,Hong Kong,中转,255 ms,9 Mbps,1166 kB/s
8.219.181.218,443,8.222.236.107,SG,Singapore,隧道,180 ms,88 Mbps,11264 kB/s
8.219.63.115,443,47.236.58.234,SG,Singapore,隧道,188 ms,83 Mbps,10649 kB/s
8.219.173.114,443,8.219.96.61,SG,Singapore,隧道,197 ms,66 Mbps,8519 kB/s
130.162.225.64,443,2606:f240:f00:83a7:0:2d7d:c732:8a97,US,Frankfurt,隧道,155 ms,102 Mbps,13107 kB/s
8.219.209.113,443,8.222.236.107,SG,Singapore,隧道,178 ms,50 Mbps,6448 kB/s
8.219.205.144,443,8.222.236.107,SG,Singapore,隧道,197 ms,43 Mbps,5577 kB/s
130.162.144.191,443,2a09:bac1:3f00:90::22:107,KR,Seoul,隧道,156 ms,36 Mbps,4636 kB/s
141.147.64.246,443,2a0b:21c0:1007:1ca:0:7d63:86d8:2626,DE,Frankfurt,隧道,192 ms,129 Mbps,16588 kB/s
141.147.79.216,443,2a0b:21c0:100a:1b1:0:b71f:dc3d:bc75,DE,Frankfurt,隧道,175 ms,92 Mbps,11878 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,186 ms,86 Mbps,11059 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,217 ms,32 Mbps,4102 kB/s
152.70.214.15,443,2603:c021:c000:ba8c:5a47:c0e5:b682:31cb,BR,São Paulo,隧道,187 ms,85 Mbps,10956 kB/s
143.47.234.31,443,2a0b:21c0:100a:1fa:0:fe95:c284:a086,DE,Frankfurt,隧道,191 ms,76 Mbps,9808 kB/s
8.219.122.76,443,8.222.210.246,SG,Singapore,隧道,180 ms,85 Mbps,10956 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,186 ms,41 Mbps,5297 kB/s
8.210.58.6,443,8.210.58.6,HK,Hong Kong,中转,266 ms,17 Mbps,2277 kB/s
193.122.125.223,443,193.122.125.223,KR,Seoul,中转,143 ms,132 Mbps,16896 kB/s
8.219.162.213,443,47.245.125.52,SG,Singapore,隧道,176 ms,99 Mbps,12697 kB/s
141.147.106.36,443,98.98.166.170,US,Frankfurt,隧道,184 ms,125 Mbps,16076 kB/s
8.219.102.107,443,8.222.236.107,SG,Singapore,隧道,174 ms,83 Mbps,10649 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,189 ms,53 Mbps,6786 kB/s
141.148.220.141,443,2a09:bac5:3afe:1a46::29e:6e,IN,Mumbai,隧道,247 ms,26 Mbps,3385 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,146 ms,121 Mbps,15564 kB/s
8.222.208.125,443,47.236.1.53,SG,Singapore,隧道,194 ms,92 Mbps,11878 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,289 ms,31 Mbps,3971 kB/s
141.148.147.214,443,141.148.147.214,US,Los Angeles,中转,71 ms,65 Mbps,8394 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,203 ms,42 Mbps,5493 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,127 ms,51 Mbps,6570 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,64 ms,75 Mbps,9675 kB/s
140.83.61.244,443,140.83.61.244,JP,Osaka,中转,188 ms,35 Mbps,4579 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,177 ms,45 Mbps,5792 kB/s
129.153.116.130,443,129.153.116.130,US,Los Angeles,中转,25 ms,53 Mbps,6874 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,60 ms,172 Mbps,22118 kB/s
8.213.237.199,443,8.213.237.199,TH,Bangkok,中转,220 ms,74 Mbps,9511 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,176 ms,20 Mbps,2617 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,166 ms,119 Mbps,15257 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,165 ms,50 Mbps,6407 kB/s
130.162.172.151,443,2606:f240:f00:6acf:0:e9a7:43ae:2646,US,Frankfurt,隧道,220 ms,111 Mbps,14233 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,29 ms,386 Mbps,49459 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,72 ms,56 Mbps,7275 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,231 ms,38 Mbps,4978 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,65 ms,60 Mbps,7711 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,196 ms,39 Mbps,5097 kB/s
8.219.140.176,443,47.245.84.175,SG,Singapore,隧道,199 ms,88 Mbps,11264 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,182 ms,42 Mbps,5474 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,143 ms,47 Mbps,6070 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,8 ms,7 Mbps,970 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,195 ms,46 Mbps,6000 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,183 ms,47 Mbps,6093 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,186 ms,31 Mbps,4092 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,22 ms,1016 Mbps,130048 kB/s
8.222.68.129,443,8.216.92.214,JP,Tokyo,隧道,126 ms,2 Mbps,321 kB/s
8.219.88.85,443,8.219.142.198,SG,Singapore,隧道,173 ms,99 Mbps,12697 kB/s
47.254.17.234,443,47.254.17.234,US,San Jose,中转,16 ms,94 Mbps,12083 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,189 ms,24 Mbps,3170 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,189 ms,108 Mbps,13824 kB/s
8.219.134.134,443,8.219.142.198,SG,Singapore,隧道,212 ms,89 Mbps,11468 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,31 ms,0 Mbps,35 kB/s
193.123.33.175,443,2a0b:21c0:100a:1b2:0:f128:a286:d696,DE,Frankfurt,隧道,209 ms,108 Mbps,13926 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,293 ms,24 Mbps,3138 kB/s
8.222.201.172,443,8.222.222.65,SG,Singapore,隧道,202 ms,68 Mbps,8789 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,98 ms,3 Mbps,473 kB/s
193.122.105.88,443,2602:ffe4:407:20da:0:9897:fbb7:f4b4,SG,Singapore,隧道,236 ms,63 Mbps,8189 kB/s
8.212.44.95,443,47.76.21.93,HK,Hong Kong,隧道,276 ms,62 Mbps,8049 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,174 ms,104 Mbps,13414 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,5 ms,1432 Mbps,183296 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,183 ms,134 Mbps,17203 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,178 ms,37 Mbps,4780 kB/s
8.219.114.57,443,8.222.220.238,SG,Singapore,隧道,198 ms,94 Mbps,12083 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,32 ms,304 Mbps,38912 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,180 ms,1 Mbps,169 kB/s
8.222.182.162,443,8.222.222.65,SG,Singapore,隧道,208 ms,78 Mbps,10035 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,112 ms,11 Mbps,1486 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,183 ms,38 Mbps,4911 kB/s
143.47.248.6,443,2a0b:21c0:1007:1c8:0:5afa:40:7662,DE,Frankfurt,隧道,164 ms,111 Mbps,14233 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,193 ms,31 Mbps,4018 kB/s
8.219.148.234,443,47.236.1.53,SG,Singapore,隧道,204 ms,101 Mbps,13004 kB/s
141.148.236.114,443,2a0b:21c0:100a:1f9:0:60c4:dbb4:610f,DE,Frankfurt,隧道,188 ms,95 Mbps,12185 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,85 ms,27 Mbps,3522 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,156 ms,71 Mbps,9120 kB/s
