中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,24 ms,536 Mbps,68710 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,70 ms,285 Mbps,36556 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,11 ms,224 Mbps,28774 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,100 ms,260 Mbps,33382 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,100 ms,201 Mbps,25804 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,48 ms,612 Mbps,78438 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,97 ms,206 Mbps,26419 kB/s
35.230.79.26,443,35.212.152.202,US,Seattle,隧道,92 ms,348 Mbps,44646 kB/s
35.197.23.75,443,35.212.152.202,US,Seattle,隧道,76 ms,135 Mbps,17305 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,11 ms,5 Mbps,752 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,104 ms,220 Mbps,28262 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,115 ms,286 Mbps,36659 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,90 ms,256 Mbps,32768 kB/s
152.67.224.129,443,2603:c024:c00f:85cc:4ca5:34f9:bd04:1bcb,US,San Jose,隧道,85 ms,287 Mbps,36761 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,418 Mbps,53555 kB/s
47.90.141.204,443,91.149.239.62,US,Los Angeles,隧道,26 ms,27 Mbps,3493 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,106 ms,40 Mbps,5202 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,97 ms,41 Mbps,5249 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,39 ms,612 Mbps,78336 kB/s
129.146.7.98,443,2a09:bac5:60eb:1846::26b:a5,US,Los Angeles,隧道,65 ms,57 Mbps,7389 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,68 ms,393 Mbps,50380 kB/s
34.82.76.253,443,34.127.99.199,US,Seattle,隧道,99 ms,304 Mbps,39014 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,214 ms,38 Mbps,4872 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,31 ms,51 Mbps,6601 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,64 ms,300 Mbps,38502 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,115 ms,38 Mbps,4988 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,225 ms,73 Mbps,9395 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,225 ms,74 Mbps,9515 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,96 ms,270 Mbps,34611 kB/s
152.70.52.238,443,2a0b:21c0:1007:c9:0:9571:3775:8c01,DE,Frankfurt,隧道,100 ms,252 Mbps,32358 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,101 ms,242 Mbps,31027 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,43 ms,26 Mbps,3447 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,110 ms,46 Mbps,5964 kB/s
132.226.214.36,443,2a0b:21c0:1007:1c8:0:e14d:a5e0:d75c,DE,Frankfurt,隧道,104 ms,145 Mbps,18636 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,105 ms,240 Mbps,30822 kB/s
143.47.189.94,443,2a0b:21c0:100a:1b2:0:806b:906a:42c8,DE,Frankfurt,隧道,95 ms,131 Mbps,16793 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,256 ms,87 Mbps,11161 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,81 ms,232 Mbps,29696 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,105 ms,31 Mbps,4063 kB/s
144.22.252.124,443,144.22.252.124,BR,S
