中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,29 ms,299 Mbps,38297 kB/s
35.230.79.26,443,35.212.218.41,US,Seattle,隧道,23 ms,724 Mbps,92774 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,5 ms,1576 Mbps,201728 kB/s
129.146.46.164,443,129.146.46.164,332 Mbps,42496 kB/s
129.146.7.98,443,2a09:bac5:60ee:78::c:3a3,US,Los Angeles,隧道,37 ms,98 Mbps,12595 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,7 ms,603 Mbps,77209 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,69 ms,49 Mbps,6334 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,48 ms,592 Mbps,75776 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,22 ms,848 Mbps,108544 kB/s
35.197.23.75,443,35.212.218.41,US,Seattle,隧道,26 ms,968 Mbps,123904 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,79 ms,408 Mbps,52326 kB/s
34.82.76.253,443,35.185.242.6,US,Seattle,隧道,57 ms,968 Mbps,123904 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,111 ms,185 Mbps,23756 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,74 ms,312 Mbps,39936 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,151 ms,42 Mbps,5405 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,80 ms,38 Mbps,4875 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,155 ms,104 Mbps,13312 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,140 ms,148 Mbps,18944 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,111 ms,264 Mbps,33894 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,118 ms,51 Mbps,6561 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,142 ms,3 Mbps,491 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,161 ms,0 Mbps,68 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,168 ms,37 Mbps,4769 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,157 ms,201 Mbps,25804 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,158 ms,45 Mbps,5856 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,142 ms,45 Mbps,5810 kB/s
143.47.182.90,443,2a0b:21c0:100a:1f9:0:6f3e:55bb:2a14,DE,Frankfurt,隧道,168 ms,129 Mbps,16588 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,168 ms,41 Mbps,5358 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,169 ms,162 Mbps,20787 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,171 ms,43 Mbps,5584 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,197 ms,3 Mbps,409 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,163 ms,140 Mbps,18022 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,145 ms,43 Mbps,5563 kB/s
130.162.144.191,443,2a09:bac5:4732:155::22:11a,KR,Seoul,隧道,151 ms,39 Mbps,5115 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,155 ms,36 Mbps,4677 kB/s
158.101.217.62,443,2606:f240:f00:6acf:0:e91d:7cc8:58b5,US,Frankfurt,隧道,163 ms,92 Mbps,11776 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,195 ms,40 Mbps,5232 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,171 ms,100 Mbps,12902 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,156 ms,38 Mbps,4966 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,167 ms,37 Mbps,4830 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,168 ms,26 Mbps,3387 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,183 ms,36 Mbps,4642 kB/s
193.123.38.223,443,2606:f240:f00:6acf:0:b571:8b7a:fe54,US,Frankfurt,隧道,156 ms,121 Mbps,15564 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,139 ms,183 Mbps,23449 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,179 ms,128 Mbps,16384 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,241 ms,67 Mbps,8680 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,177 ms,2 Mbps,317 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,190 ms,37 Mbps,4815 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,205 ms,0 Mbps,62 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,258 ms,23 Mbps,2976 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,154 ms,30 Mbps,3892 kB/s
