中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Chicago,中转,10 ms,719 Mbps,92057 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,18 ms,976 Mbps,124928 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,147 ms,133 Mbps,17100 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,432 Mbps,55398 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,708 Mbps,90624 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,49 ms,504 Mbps,64614 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,272 Mbps,34816 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,120 ms,176 Mbps,22528 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,58 ms,1 Mbps,137 kB/s
192.9.138.241,443,192.9.138.241,,San Jose,中转,0 ms,404 Mbps,51712 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,124 ms,49 Mbps,6354 kB/s
129.146.254.39,443,129.146.254.39,US,Los Angeles,中转,77 ms,10 Mbps,1350 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,58 ms,487 Mbps,62361 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,52 ms,513 Mbps,65740 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,67 ms,410 Mbps,52531 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,425 Mbps,54476 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,54 ms,362 Mbps,46387 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,17 ms,172 Mbps,22016 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,134 ms,171 Mbps,21913 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,149 ms,121 Mbps,15564 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,27 ms,60 Mbps,7705 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,50 ms,65 Mbps,8414 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,58 ms,28 Mbps,3616 kB/s
130.61.23.77,443,130.61.23.77,127 Mbps,16281 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,115 ms,200 Mbps,25600 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,27 ms,14 Mbps,1905 kB/s
192.9.158.188,443,2a09:bac5:6442:1232::1d0:ec,US,San Jose,隧道,72 ms,220 Mbps,28160 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,73 ms,38 Mbps,4957 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,117 ms,50 Mbps,6478 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,112 ms,114 Mbps,14643 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,74 ms,45 Mbps,5863 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,103 ms,203 Mbps,26009 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,50 ms,50 Mbps,6477 kB/s
143.47.229.44,443,2a0b:21c0:1007:cb:0:acfd:e6b8:eaf6,DE,Frankfurt,隧道,132 ms,160 Mbps,20480 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,143 ms,42 Mbps,5465 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,68 ms,424 Mbps,54374 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,63 ms,444 Mbps,56934 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,125 ms,207 Mbps,26521 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,17 ms,7 Mbps,926 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,218 ms,2 Mbps,349 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,57 ms,11 Mbps,1486 kB/s
152.67.102.137,443,152.67.102.137,AU,Sydney,中转,189 ms,32 Mbps,4223 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,58 ms,485 Mbps,62156 kB/s
