中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,17 ms,463 Mbps,59289 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,368 Mbps,47206 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,17 ms,63 Mbps,8081 kB/s
146.235.207.245,443,146.235.207.245,US,San Jose,中转,18 ms,52 Mbps,6758 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,51 ms,394 Mbps,50483 kB/s
47.88.101.9,443,47.88.101.9,US,San Jose,中转,44 ms,304 Mbps,39014 kB/s
107.172.218.159,443,104.28.217.42,US,San Jose,隧道,25 ms,364 Mbps,46694 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,29 ms,734 Mbps,94003 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,101 ms,1376 Mbps,176128 kB/s
107.174.88.162,443,107.174.88.162,US,San Jose,中转,17 ms,768 Mbps,98304 kB/s
35.197.23.75,443,104.198.101.62,US,Seattle,隧道,33 ms,848 Mbps,108544 kB/s
35.230.79.26,443,104.198.101.62,US,Seattle,隧道,26 ms,880 Mbps,112640 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,42 ms,1624 Mbps,207872 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,40 ms,1880 Mbps,240640 kB/s
23.224.22.211,443,23.224.22.211,CN,Los Angeles,中转,10 ms,46 Mbps,5925 kB/s
45.154.15.101,443,45.154.15.101,CN,Seoul,中转,130 ms,13 Mbps,1772 kB/s
192.18.149.159,443,192.18.149.159,CA,Toronto,中转,64 ms,26 Mbps,3410 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,173 ms,1816 Mbps,232448 kB/s
172.247.67.174,443,172.247.67.170,US,Los Angeles,隧道,77 ms,57 Mbps,7409 kB/s
158.180.73.201,443,158.180.73.201,KR,Seoul,中转,131 ms,133 Mbps,17100 kB/s
52.192.70.199,443,52.192.70.199,JP,Tokyo,中转,112 ms,5 Mbps,699 kB/s
52.192.85.41,443,52.192.85.41,JP,Tokyo,中转,105 ms,180 Mbps,23040 kB/s
198.23.196.40,443,198.23.196.40,US,Buffalo,中转,86 ms,220 Mbps,28262 kB/s
144.24.79.237,443,144.24.79.237,KR,Seoul,中转,132 ms,117 Mbps,15052 kB/s
18.158.133.134,443,18.158.133.134,DE,Frankfurt,中转,157 ms,112 Mbps,14438 kB/s
144.24.85.97,443,144.24.85.97,KR,Seoul,中转,132 ms,130 Mbps,16691 kB/s
47.74.51.138,443,47.74.51.138,JP,Tokyo,中转,105 ms,159 Mbps,20377 kB/s
140.238.145.194,443,140.238.145.194,CA,Toronto,中转,64 ms,184 Mbps,23552 kB/s
47.91.14.156,443,47.91.14.156,JP,Tokyo,中转,121 ms,148 Mbps,18944 kB/s
