中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,2 ms,5 Mbps,655 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,2 ms,57 Mbps,7338 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,18 ms,750 Mbps,96051 kB/s
35.230.79.26,443,35.212.173.150,US,Seattle,隧道,73 ms,277 Mbps,35532 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,453 Mbps,58060 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,55 ms,304 Mbps,38912 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,68 ms,360 Mbps,46080 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,72 ms,346 Mbps,44339 kB/s
35.197.23.75,443,35.212.173.150,US,Seattle,隧道,77 ms,373 Mbps,47820 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,98 ms,230 Mbps,29491 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,78 ms,277 Mbps,35532 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,277 Mbps,35532 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,85 ms,46 Mbps,5983 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,216 Mbps,27648 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,90 ms,47 Mbps,6109 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,93 ms,46 Mbps,5978 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,167 ms,120 Mbps,15462 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,166 ms,39 Mbps,5067 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,110 Mbps,14131 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,176 ms,37 Mbps,4798 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,199 ms,32 Mbps,4219 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,206 ms,34 Mbps,4472 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,228 ms,37 Mbps,4751 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,243 ms,34 Mbps,4460 kB/s
8.219.186.99,443,8.219.69.217,SG,Singapore,隧道,233 ms,8 Mbps,1115 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,199 ms,78 Mbps,10035 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,212 ms,0 Mbps,8 kB/s
