中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,337 Mbps,43212 kB/s
107.172.218.159,443,107.172.218.159,US,San Jose,中转,2 ms,665 Mbps,85196 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,27 ms,1664 Mbps,212992 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,11 ms,12 Mbps,1556 kB/s
107.174.88.162,443,107.174.88.162,US,San Jose,中转,15 ms,724 Mbps,92774 kB/s
35.197.23.75,443,34.105.119.202,US,Seattle,隧道,42 ms,800 Mbps,102400 kB/s
35.230.79.26,443,34.105.119.202,US,Seattle,隧道,56 ms,912 Mbps,116736 kB/s
47.88.101.9,443,47.88.101.9,US,San Jose,中转,63 ms,316 Mbps,40550 kB/s
107.174.192.7,443,107.174.192.7,US,San Jose,中转,62 ms,728 Mbps,93184 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,3 ms,1552 Mbps,198656 kB/s
192.18.149.159,443,192.18.149.159,CA,Toronto,中转,70 ms,204 Mbps,26112 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,109 ms,681 Mbps,87244 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,23 ms,720 Mbps,92160 kB/s
34.145.83.113,443,2a09:bac5:b041:119::1c:29f,US,Seattle,隧道,54 ms,496 Mbps,63488 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,3 ms,1776 Mbps,227328 kB/s
192.3.253.176,443,192.3.253.176,US,Seattle,中转,48 ms,628 Mbps,80486 kB/s
107.172.98.6,443,2a09:bac5:6216:1232::1d0:62,US,San Jose,隧道,35 ms,196 Mbps,25088 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,15 ms,1776 Mbps,227328 kB/s
34.82.76.253,443,34.105.57.113,US,Seattle,隧道,72 ms,872 Mbps,111616 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,101 ms,490 Mbps,62771 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,148 ms,72 Mbps,9292 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,149 ms,107 Mbps,13721 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,93 ms,444 Mbps,56934 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,152 ms,106 Mbps,13619 kB/s
34.118.80.175,443,2a0b:21c0:1007:1ca:0:6f05:651c:c5d7,DE,Amsterdam,隧道,171 ms,82 Mbps,10547 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,151 ms,108 Mbps,13824 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,71 ms,260 Mbps,33382 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,72 ms,23 Mbps,2946 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,80 ms,413 Mbps,52940 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,207 Mbps,26521 kB/s
192.18.150.121,443,2a09:bac1:14a0:248::2ac:53,CA,Toronto,隧道,68 ms,326 Mbps,41779 kB/s
3.97.14.70,443,3.97.14.70,CA,Montréal,中转,81 ms,276 Mbps,35328 kB/s
192.210.175.20,443,192.210.175.20,NL,Amsterdam,中转,151 ms,30 Mbps,3935 kB/s
45.154.15.101,443,45.154.15.101,CN,Hong Kong,中转,130 ms,15 Mbps,2031 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,146 ms,115 Mbps,14745 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,216 ms,242 Mbps,31027 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,155 ms,124 Mbps,15872 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,151 ms,116 Mbps,14848 kB/s
13.250.22.76,443,2406:da18:618:7e00:ce20:ada8:8c3b:960a,SG,Singapore,隧道,172 ms,3 Mbps,390 kB/s
13.38.56.6,443,13.38.56.6,FR,Paris,中转,153 ms,13 Mbps,1677 kB/s
23.94.182.23,443,23.94.182.23,US,Newark,中转,85 ms,96 Mbps,12288 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,170 ms,2 Mbps,383 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,255 ms,55 Mbps,7041 kB/s
198.23.196.40,443,198.23.196.40,US,Newark,中转,115 ms,197 Mbps,25292 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,151 ms,45 Mbps,5836 kB/s
13.127.95.206,443,13.127.95.206,IN,Mumbai,中转,228 ms,67 Mbps,8603 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,150 ms,45 Mbps,5856 kB/s
64.110.103.69,443,64.110.103.69,JP,Hong Kong,中转,150 ms,40 Mbps,5202 kB/s
47.236.112.218,443,47.236.112.218,SG,Singapore,中转,252 ms,23 Mbps,3066 kB/s
129.154.50.220,443,129.154.50.220,KR,Hong Kong,中转,168 ms,134 Mbps,17203 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,250 ms,53 Mbps,6826 kB/s
47.236.12.195,443,47.236.12.195,SG,Singapore,中转,250 ms,53 Mbps,6905 kB/s
47.236.87.206,443,47.236.87.206,SG,Singapore,中转,250 ms,51 Mbps,6539 kB/s
