中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,15 ms,888 Mbps,113664 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,65 ms,298 Mbps,38195 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,55 ms,47 Mbps,6093 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,363 Mbps,46489 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,174 Mbps,22323 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,31 ms,679 Mbps,86937 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,106 ms,86 Mbps,11059 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,52 ms,392 Mbps,50278 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,62 ms,46 Mbps,6010 kB/s
35.197.23.75,443,35.247.68.177,US,Seattle,隧道,48 ms,480 Mbps,61440 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,28 ms,415 Mbps,53145 kB/s
193.122.197.111,443,193.122.197.111,,Ashburn,中转,0 ms,308 Mbps,39424 kB/s
34.82.76.253,443,34.145.63.188,US,Seattle,隧道,49 ms,466 Mbps,59699 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,51 ms,418 Mbps,53555 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,56 ms,416 Mbps,53248 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,27 ms,797 Mbps,102092 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,110 ms,181 Mbps,23244 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,146 ms,31 Mbps,3976 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,100 ms,203 Mbps,26009 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,60 ms,452 Mbps,57958 kB/s
34.154.80.162,443,2a0b:21c0:1007:c7:0:5604:c8e:9102,DE,Frankfurt,隧道,119 ms,159 Mbps,20377 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,51 ms,333 Mbps,42700 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,67 ms,46 Mbps,5991 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,59 ms,370 Mbps,47411 kB/s
34.118.50.141,443,2a0b:21c0:100a:1b7:0:286e:9946:1323,DE,Frankfurt,隧道,119 ms,89 Mbps,11468 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,53 ms,0 Mbps,49 kB/s
35.230.79.26,443,35.247.68.177,US,Seattle,隧道,52 ms,395 Mbps,50585 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,98 ms,188 Mbps,24064 kB/s
132.226.131.124,443,2a0b:21c0:1007:1cb:0:58e8:65e1:d00f,DE,Frankfurt,隧道,108 ms,145 Mbps,18636 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,109 ms,160 Mbps,20582 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,49 Mbps,6284 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,67 ms,7 Mbps,924 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,111 ms,195 Mbps,24985 kB/s
158.101.11.22,443,2603:c020:e:4d00:dce9:917b:fdb8:24bc,US,Los Angeles,隧道,54 ms,51 Mbps,6648 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,109 ms,47 Mbps,6070 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,188 Mbps,24064 kB/s
130.162.236.117,443,2a0b:21c0:1007:1ca:0:4d68:5508:368d,DE,Frankfurt,隧道,106 ms,144 Mbps,18534 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,212 ms,66 Mbps,8528 kB/s
141.148.234.84,443,2a0b:21c0:100a:1b2:0:65f:980:bc50,DE,Frankfurt,隧道,114 ms,92 Mbps,11878 kB/s
8.219.52.156,443,8.219.52.156,SG,Singapore,中转,211 ms,30 Mbps,3960 kB/s
138.3.222.135,443,138.3.222.135,JP,Tokyo,中转,207 ms,37 Mbps,4788 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,189 ms,88 Mbps,11366 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,211 ms,27 Mbps,3537 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,214 ms,72 Mbps,9271 kB/s
8.222.225.193,443,8.222.225.193,SG,Singapore,中转,219 ms,4 Mbps,628 kB/s
141.147.114.18,443,2a0b:21c0:1007:1ca:0:faa5:aced:db90,DE,Frankfurt,隧道,221 ms,133 Mbps,17100 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,219 ms,63 Mbps,8137 kB/s
18.163.233.64,443,18.163.233.64,HK,Hong Kong,中转,189 ms,95 Mbps,12185 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,216 ms,2 Mbps,318 kB/s
141.147.117.4,443,2a0b:21c0:100a:1b4:0:eb04:f25c:8a94,DE,Frankfurt,隧道,124 ms,66 Mbps,8569 kB/s
8.219.51.211,443,8.219.51.211,SG,Singapore,中转,211 ms,70 Mbps,8980 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,60 ms,328 Mbps,42086 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,213 ms,68 Mbps,8738 kB/s
140.238.13.96,443,140.238.13.96,KR,Seoul,中转,172 ms,87 Mbps,11161 kB/s
8.219.126.240,443,8.219.126.240,SG,Singapore,中转,207 ms,65 Mbps,8429 kB/s
44.230.218.23,443,52.35.136.129,US,,隧道,136 ms,21 Mbps,2693 kB/s
18.191.122.211,443,3.13.180.72,US,,隧道,37 ms,485 Mbps,62156 kB/s
8.222.164.209,443,8.222.164.209,SG,Singapore,中转,211 ms,67 Mbps,8688 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,134 ms,186 Mbps,23859 kB/s
54.203.85.46,443,204.110.220.249,US,,隧道,137 ms,202 Mbps,25907 kB/s
3.127.55.133,443,3.68.128.205,DE,,隧道,107 ms,168 Mbps,21606 kB/s
3.138.59.154,443,3.13.180.72,US,,隧道,28 ms,566 Mbps,72499 kB/s
34.150.180.124,443,34.150.180.124,US,,中转,31 ms,733 Mbps,93900 kB/s
18.237.22.14,443,18.237.22.14,US,,中转,80 ms,360 Mbps,46080 kB/s
18.159.105.97,443,3.68.128.205,DE,,隧道,110 ms,179 Mbps,22937 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,68 ms,321 Mbps,41164 kB/s
34.70.91.86,443,34.70.91.86,US,,中转,13 ms,768 Mbps,98406 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,42 ms,729 Mbps,93388 kB/s
35.199.37.84,443,35.199.37.84,US,,中转,73 ms,832 Mbps,106496 kB/s
141.145.199.188,443,2603:c027:c002:9a00:b670:5cb3:e47d:8c20,FR,,隧道,107 ms,152 Mbps,19558 kB/s
18.185.254.189,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,117 ms,140 Mbps,18022 kB/s
204.110.220.3,443,204.110.220.223,US,,隧道,68 ms,324 Mbps,41472 kB/s
143.47.230.24,443,209.177.81.218,US,Frankfurt,隧道,122 ms,88 Mbps,11366 kB/s
35.157.240.237,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,113 ms,171 Mbps,21913 kB/s
34.148.187.247,443,34.148.187.247,US,,中转,157 ms,685 Mbps,87756 kB/s
18.156.209.101,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,111 ms,120 Mbps,15462 kB/s
18.192.93.64,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,109 ms,200 Mbps,25702 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,209 ms,0 Mbps,64 kB/s
141.147.64.236,443,2606:f240:f00:b2ed:0:cc01:6571:fd06,US,Frankfurt,隧道,111 ms,136 Mbps,17408 kB/s
3.68.62.122,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,109 ms,175 Mbps,22425 kB/s
130.162.161.141,443,2a0b:21c0:100a:1b2:0:a409:7db:aa18,DE,Frankfurt,隧道,136 ms,67 Mbps,8694 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,52 ms,105 Mbps,13516 kB/s
