中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,307 Mbps,39321 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,25 ms,52 Mbps,6727 kB/s
198.46.188.190,443,2a09:bac5:a5fb:7cd::c7:c,US,Buffalo,隧道,82 ms,92 Mbps,11878 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,10 ms,1456 Mbps,186368 kB/s
43.153.103.203,443,43.153.103.203,1472 Mbps,188416 kB/s
43.153.103.203,,,隧道,0 ms,null Mbps,null kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,29 ms,690 Mbps,88371 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,639 Mbps,81817 kB/s
35.197.23.75,443,34.83.26.184,US,Seattle,隧道,21 ms,737 Mbps,94412 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,26 ms,1328 Mbps,169984 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,33 ms,1944 Mbps,248832 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,3 ms,689 Mbps,88268 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,41 ms,757 Mbps,96972 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,19 ms,67 Mbps,8592 kB/s
150.230.47.17,443,150.230.47.17,US,San Jose,中转,49 ms,1824 Mbps,233472 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,60 ms,348 Mbps,44646 kB/s
34.82.76.253,443,34.168.30.215,US,Seattle,隧道,23 ms,653 Mbps,83660 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,105 ms,288 Mbps,36966 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,81 ms,20 Mbps,2567 kB/s
35.230.79.26,443,34.83.26.184,US,Seattle,隧道,33 ms,896 Mbps,114688 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,172 Mbps,22118 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,75 ms,184 Mbps,23552 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,168 ms,554 Mbps,70963 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,152 ms,63 Mbps,8129 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,73 ms,409 Mbps,52428 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,60 ms,370 Mbps,47411 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,154 ms,118 Mbps,15155 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,170 ms,90 Mbps,11571 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,153 ms,92 Mbps,11776 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,148 ms,44 Mbps,5641 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,157 ms,108 Mbps,13824 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,171 ms,89 Mbps,11468 kB/s
35.198.83.144,443,98.98.166.170,AE,Frankfurt,隧道,155 ms,117 Mbps,15052 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,149 ms,28 Mbps,3658 kB/s
130.162.176.223,443,2a0b:21c0:100a:1b4:0:f346:9b47:a87c,DE,Frankfurt,隧道,155 ms,98 Mbps,12595 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,165 ms,72 Mbps,9334 kB/s
140.238.15.251,443,140.238.15.251,KR,Seoul,中转,130 ms,33 Mbps,4225 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,157 ms,102 Mbps,13107 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,154 ms,38 Mbps,4941 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,152 ms,118 Mbps,15155 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,97 Mbps,12492 kB/s
129.154.50.220,443,129.154.50.220,KR,Tokyo,中转,136 ms,138 Mbps,17715 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,171 ms,75 Mbps,9607 kB/s
146.56.161.229,443,146.56.161.229,KR,Tokyo,中转,212 ms,140 Mbps,18022 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,172 ms,69 Mbps,8887 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,222 ms,3 Mbps,445 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,154 ms,43 Mbps,5534 kB/s
8.222.222.64,443,8.222.222.64,SG,Singapore,中转,171 ms,82 Mbps,10547 kB/s
146.56.132.247,443,146.56.132.247,KR,Tokyo,中转,131 ms,43 Mbps,5508 kB/s
8.219.67.133,443,8.219.67.133,SG,Singapore,中转,170 ms,70 Mbps,8963 kB/s
8.219.51.211,443,8.219.51.211,SG,Singapore,中转,170 ms,75 Mbps,9707 kB/s
8.219.60.54,443,8.219.60.54,SG,Singapore,中转,170 ms,79 Mbps,10137 kB/s
8.219.237.250,443,8.219.237.250,SG,Singapore,中转,172 ms,108 Mbps,13824 kB/s
8.219.248.47,443,8.219.248.47,SG,Singapore,中转,170 ms,77 Mbps,9969 kB/s
8.219.200.145,443,8.219.200.145,SG,Singapore,中转,171 ms,65 Mbps,8342 kB/s
152.70.234.188,443,152.70.234.188,KR,Tokyo,中转,130 ms,37 Mbps,4738 kB/s
8.219.198.34,443,8.219.198.34,SG,Singapore,中转,171 ms,87 Mbps,11161 kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,254 ms,82 Mbps,10547 kB/s
8.219.201.8,443,8.219.201.8,SG,Singapore,中转,171 ms,62 Mbps,7945 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,152 ms,0 Mbps,47 kB/s
8.219.161.129,443,8.219.161.129,SG,Singapore,中转,172 ms,85 Mbps,10956 kB/s
8.219.198.139,443,8.219.198.139,SG,Singapore,中转,171 ms,80 Mbps,10240 kB/s
8.222.137.192,443,8.222.137.192,SG,Singapore,中转,171 ms,68 Mbps,8790 kB/s
