中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,49 ms,554 Mbps,70963 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,107 ms,279 Mbps,35737 kB/s
129.146.7.98,443,2a09:bac5:60ed:1173::1bd:f8,US,Los Angeles,隧道,69 ms,82 Mbps,10547 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,105 ms,230 Mbps,29491 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,61 ms,0 Mbps,104 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,91 ms,108 Mbps,13926 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,94 ms,212 Mbps,27238 kB/s
141.144.199.222,443,2a0b:21c0:100a:1b1:0:9656:b696:7119,DE,Frankfurt,隧道,96 ms,237 Mbps,30412 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,30 ms,420 Mbps,53862 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,100 ms,47 Mbps,6143 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,91 ms,35 Mbps,4551 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,88 ms,309 Mbps,39628 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,18 ms,75 Mbps,9611 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,93 ms,240 Mbps,30720 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,60 ms,59 Mbps,7570 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,74 ms,299 Mbps,38297 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,87 ms,355 Mbps,45465 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,95 ms,291 Mbps,37273 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,40 ms,499 Mbps,63897 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,65 ms,16 Mbps,2122 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,123 ms,40 Mbps,5159 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,22 ms,60 Mbps,7687 kB/s
138.2.144.1,443,2606:f240:f00:46c4:0:7292:7b3a:4b14,US,Frankfurt,隧道,89 ms,236 Mbps,30310 kB/s
143.47.189.109,443,2a0b:21c0:1007:1ca:0:dfb0:e5cc:7bc1,DE,Frankfurt,隧道,133 ms,227 Mbps,29081 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,73 ms,307 Mbps,39321 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,8 ms,28 Mbps,3689 kB/s
144.22.252.124,443,144.22.252.124,BR,S
