中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.173.150,US,Seattle,隧道,34 ms,722 Mbps,92467 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,34 ms,668 Mbps,85504 kB/s
35.197.23.75,443,35.212.173.150,US,Seattle,隧道,39 ms,644 Mbps,82432 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,40 ms,378 Mbps,48435 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,25 ms,676 Mbps,86528 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,34 ms,560 Mbps,71782 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,68 ms,265 Mbps,33996 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,56 ms,304 Mbps,39014 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,33 ms,573 Mbps,73420 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,53 ms,47 Mbps,6081 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,55 ms,6 Mbps,815 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,123 ms,204 Mbps,26214 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,133 ms,159 Mbps,20377 kB/s
168.138.220.199,443,141.147.171.71,JP,Tokyo,隧道,123 ms,172 Mbps,22118 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,129 ms,45 Mbps,5818 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,131 ms,44 Mbps,5730 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,141 ms,152 Mbps,19456 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,128 ms,46 Mbps,5958 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,143 ms,181 Mbps,23244 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,141 ms,39 Mbps,4993 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,140 ms,42 Mbps,5468 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,180 ms,39 Mbps,5002 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,166 ms,40 Mbps,5128 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,180 ms,13 Mbps,1691 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,170 ms,35 Mbps,4584 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,195 ms,30 Mbps,3843 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,131 ms,6 Mbps,862 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,172 ms,18 Mbps,2337 kB/s
