中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,300 Mbps,38502 kB/s
198.46.188.190,443,2a09:bac5:80cf:7cd::c7:14,US,Buffalo,隧道,15 ms,80 Mbps,10342 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,29 ms,1448 Mbps,185344 kB/s
198.23.196.40,443,198.23.196.40,US,Toronto,中转,31 ms,520 Mbps,66662 kB/s
172.247.67.174,443,172.247.67.170,US,Los Angeles,隧道,64 ms,90 Mbps,11571 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,104 ms,228 Mbps,29286 kB/s
192.18.149.159,443,192.18.149.159,CA,Toronto,中转,74 ms,220 Mbps,28160 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,61 ms,48 Mbps,6175 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,224 Mbps,28774 kB/s
23.94.182.23,443,23.94.182.23,US,Buffalo,中转,17 ms,97 Mbps,12492 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,75 ms,272 Mbps,34918 kB/s
35.197.23.75,443,104.198.101.62,US,Seattle,隧道,69 ms,330 Mbps,42291 kB/s
34.118.91.249,443,2a0b:21c0:100a:1b0:0:e3a4:8094:f161,DE,Amsterdam,隧道,105 ms,106 Mbps,13619 kB/s
140.238.145.194,443,140.238.145.194,CA,Toronto,中转,15 ms,46 Mbps,5964 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,66 ms,46 Mbps,5975 kB/s
52.192.70.199,443,52.192.70.199,JP,Tokyo,中转,162 ms,3 Mbps,432 kB/s
107.174.88.162,443,107.174.88.162,US,San Jose,中转,72 ms,273 Mbps,35020 kB/s
35.230.79.26,443,104.198.101.62,US,Seattle,隧道,62 ms,317 Mbps,40652 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,71 ms,266 Mbps,34099 kB/s
146.235.207.245,443,146.235.207.245,US,San Jose,中转,77 ms,44 Mbps,5729 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,216 Mbps,27750 kB/s
47.88.101.9,443,47.88.101.9,US,San Jose,中转,66 ms,216 Mbps,27750 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,98 ms,816 Mbps,104448 kB/s
