中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,24 ms,1048 Mbps,134144 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,16 ms,808 Mbps,103424 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,11 ms,468 Mbps,60006 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,22 ms,576 Mbps,73830 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,70 ms,618 Mbps,79155 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,31 ms,1216 Mbps,155648 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,16 ms,1112 Mbps,142336 kB/s
35.197.23.75,443,35.212.212.40,US,Seattle,隧道,41 ms,556 Mbps,71168 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,53 ms,444 Mbps,56934 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,5 ms,448 Mbps,57344 kB/s
35.230.79.26,443,35.212.212.40,US,Seattle,隧道,39 ms,508 Mbps,65126 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,42 ms,534 Mbps,68403 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,72 ms,390 Mbps,49971 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,49 ms,10 Mbps,1313 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,197 Mbps,25292 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,115 ms,44 Mbps,5714 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,140 ms,41 Mbps,5333 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,143 ms,172 Mbps,22118 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,121 ms,40 Mbps,5237 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,133 ms,186 Mbps,23859 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,133 ms,43 Mbps,5505 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,137 ms,42 Mbps,5393 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,165 ms,41 Mbps,5272 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,165 ms,37 Mbps,4758 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,176 ms,41 Mbps,5356 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,140 ms,40 Mbps,5171 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,228 ms,0 Mbps,23 kB/s
