中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Columbus,中转,36 ms,551 Mbps,70553 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,56 ms,559 Mbps,71577 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,428 Mbps,54886 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,123 ms,216 Mbps,27750 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,27 ms,28 Mbps,3694 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,36 ms,561 Mbps,71884 kB/s
192.9.138.241,443,192.9.138.241,,colo.txt:San Jose,中转,0 ms,312 Mbps,40038 kB/s
35.197.23.75,443,35.212.224.237,US,Seattle,隧道,70 ms,395 Mbps,50585 kB/s
154.23.240.232,443,154.23.240.232,US,Los Angeles,中转,88 ms,44 Mbps,5716 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,107 ms,260 Mbps,33382 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,87 ms,278 Mbps,35635 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,119 ms,46 Mbps,6002 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,121 ms,204 Mbps,26112 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,116 ms,340 Mbps,43520 kB/s
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,18 ms,1 Mbps,144 kB/s
35.230.79.26,443,35.212.224.237,US,Seattle,隧道,93 ms,322 Mbps,41267 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,29 ms,39 Mbps,5044 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,85 ms,308 Mbps,39424 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,126 ms,192 Mbps,24678 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,94 ms,31 Mbps,3968 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,125 ms,207 Mbps,26521 kB/s
141.148.235.113,443,2a0b:21c0:1007:ca:0:bdb:2f86:33c1,DE,Frankfurt,隧道,107 ms,247 Mbps,31641 kB/s
141.147.85.161,443,2606:f240:f00:83a7:0:bbba:5dba:7eb4,US,Frankfurt,隧道,125 ms,240 Mbps,30822 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,71 ms,45 Mbps,5781 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,12 ms,4 Mbps,615 kB/s
141.144.199.182,443,2606:f240:f00:2be4:0:2a47:21f9:2321,US,228 Mbps,29184 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,116 ms,268 Mbps,34304 kB/s
