中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,39 ms,484 Mbps,62054 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,269 Mbps,34508 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,71 ms,169 Mbps,21708 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,276 Mbps,35328 kB/s
193.122.197.111,443,193.122.197.111,US,290 Mbps,37171 kB/s
35.230.79.26,443,34.168.136.56,US,Seattle,隧道,83 ms,249 Mbps,31948 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,205 Mbps,26316 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,248 Mbps,31744 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,104 ms,334 Mbps,42803 kB/s
150.136.241.40,443,150.136.241.40,,colo.txt:Ashburn,中转,0 ms,800 Mbps,102400 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,112 Mbps,14336 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,60 ms,50 Mbps,6423 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,233 Mbps,29900 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,41 ms,53 Mbps,6784 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,76 ms,213 Mbps,27340 kB/s
34.82.76.253,443,34.127.109.144,US,Seattle,隧道,95 ms,298 Mbps,38195 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,24 ms,548 Mbps,70144 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,83 ms,285 Mbps,36556 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,94 ms,253 Mbps,32460 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,73 ms,300 Mbps,38400 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,9 Mbps,1164 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,70 ms,312 Mbps,40038 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,112 ms,120 Mbps,15462 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,222 ms,105 Mbps,13516 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,45 Mbps,5850 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,136 ms,6 Mbps,862 kB/s
