中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,17 ms,431 Mbps,55193 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,59 ms,388 Mbps,49664 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,24 ms,628 Mbps,80486 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,67 ms,508 Mbps,65024 kB/s
35.230.79.26,443,35.212.183.118,US,Seattle,隧道,58 ms,524 Mbps,67174 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,227 Mbps,29081 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,54 ms,544 Mbps,69734 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,340 Mbps,43520 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,19 ms,100 Mbps,12902 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,57 ms,434 Mbps,55603 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,63 ms,56 Mbps,7193 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,52 ms,462 Mbps,59187 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,57 ms,492 Mbps,62976 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,106 ms,36 Mbps,4725 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,124 ms,229 Mbps,29388 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,67 ms,427 Mbps,54681 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,69 ms,194 Mbps,24883 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,115 ms,191 Mbps,24473 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,110 ms,45 Mbps,5843 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,122 ms,180 Mbps,23142 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,115 ms,178 Mbps,22835 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,112 ms,40 Mbps,5144 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,121 ms,248 Mbps,31744 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,206 ms,33 Mbps,4288 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,138 ms,123 Mbps,15769 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,154 ms,144 Mbps,18534 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,175 ms,138 Mbps,17715 kB/s
193.123.34.7,443,2a0b:21c0:1007:1ca:0:f3c2:dd8b:d28b,DE,Frankfurt,隧道,112 ms,220 Mbps,28160 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,73 Mbps,9408 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,130 ms,49 Mbps,6285 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,110 ms,50 Mbps,6441 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,193 ms,80 Mbps,10342 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,117 ms,38 Mbps,4934 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,177 ms,90 Mbps,11571 kB/s
130.162.144.191,443,2a09:bac1:3f40::20b:50,KR,Seoul,隧道,193 ms,34 Mbps,4443 kB/s
