中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,68 ms,481 Mbps,61644 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,13 ms,42 Mbps,5496 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,58 ms,352 Mbps,45056 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,25 ms,762 Mbps,97587 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,26 ms,1280 Mbps,163840 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,464 Mbps,59494 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,63 ms,420 Mbps,53862 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,22 ms,628 Mbps,80486 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,75 ms,44 Mbps,5757 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,53 ms,186 Mbps,23859 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,56 ms,489 Mbps,62668 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,59 ms,328 Mbps,41984 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,49 ms,449 Mbps,57548 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,59 ms,54 Mbps,6915 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,130 ms,29 Mbps,3719 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,129 ms,216 Mbps,27648 kB/s
192.9.138.241,443,192.9.138.241,,San Jose,中转,0 ms,416 Mbps,53350 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,129 ms,176 Mbps,22528 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,118 ms,96 Mbps,12288 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,125 ms,172 Mbps,22118 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,120 ms,204 Mbps,26214 kB/s
