中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.196.40,443,198.23.196.40,US,Buffalo,中转,21 ms,468 Mbps,59904 kB/s
23.95.166.181,443,23.95.166.181,US,Buffalo,中转,33 ms,603 Mbps,77209 kB/s
47.88.101.9,443,47.88.101.9,US,San Jose,中转,67 ms,219 Mbps,28057 kB/s
192.18.149.159,443,192.18.149.159,CA,Toronto,中转,18 ms,238 Mbps,30515 kB/s
129.146.169.119,443,2603:c020:6:9488:3ad:8eeb:97ea:8a47,US,Los Angeles,隧道,64 ms,294 Mbps,37683 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,25 ms,832 Mbps,106496 kB/s
172.247.67.174,443,172.247.67.170,US,Los Angeles,隧道,62 ms,48 Mbps,6151 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,219 Mbps,28057 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,77 ms,278 Mbps,35635 kB/s
140.238.145.194,443,140.238.145.194,CA,Toronto,中转,84 ms,380 Mbps,48640 kB/s
35.197.23.75,443,34.83.90.87,US,Seattle,隧道,66 ms,302 Mbps,38707 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,67 ms,288 Mbps,36864 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,68 ms,336 Mbps,43110 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,124 ms,35 Mbps,4580 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,559 Mbps,71577 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,83 ms,832 Mbps,106496 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,89 ms,207 Mbps,26521 kB/s
192.210.175.20,443,192.210.175.20,US,Amsterdam,中转,91 ms,45 Mbps,5838 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,342 Mbps,43827 kB/s
3.97.14.70,443,3.97.14.70,CA,Montréal,中转,23 ms,547 Mbps,70041 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,69 ms,296 Mbps,37990 kB/s
172.247.67.172,443,172.247.67.170,US,Los Angeles,隧道,85 ms,46 Mbps,5977 kB/s
107.172.98.6,443,2a09:bac5:cad6:1246::1d2:7e,US,San Jose,隧道,69 ms,210 Mbps,26931 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,89 ms,127 Mbps,16281 kB/s
34.82.76.253,443,34.105.57.113,US,Seattle,隧道,66 ms,316 Mbps,40550 kB/s
192.9.231.75,443,192.9.231.75,US,San Jose,中转,81 ms,44 Mbps,5732 kB/s
89.168.82.236,443,89.168.82.236,DE,Frankfurt,中转,89 ms,204 Mbps,26112 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,230 ms,55 Mbps,7139 kB/s
3.121.174.160,443,2a05:d014:a:b00:60eb:9e80:2b70:dac5,DE,London,隧道,94 ms,195 Mbps,24985 kB/s
35.230.79.26,443,34.83.90.87,US,Seattle,隧道,68 ms,297 Mbps,38092 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,201 Mbps,25804 kB/s
34.145.83.113,443,2a09:bac1:7680:dba8::1c:25f,US,Seattle,隧道,139 ms,300 Mbps,38400 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,114 ms,256 Mbps,32768 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,225 ms,54 Mbps,6920 kB/s
8.219.103.126,443,8.219.103.126,SG,Singapore,中转,231 ms,66 Mbps,8473 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,45 Mbps,5867 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,158 ms,112 Mbps,14438 kB/s
13.127.95.206,443,13.127.95.206,IN,Mumbai,中转,204 ms,62 Mbps,8012 kB/s
138.2.6.56,443,138.2.6.56,JP,Tokyo,中转,173 ms,34 Mbps,4384 kB/s
107.174.192.7,443,107.174.192.7,US,San Jose,中转,92 ms,307 Mbps,39321 kB/s
52.192.70.199,443,52.192.70.199,JP,Tokyo,中转,162 ms,3 Mbps,481 kB/s
43.131.49.250,443,43.131.49.250,DE,Newark,中转,89 ms,232 Mbps,29798 kB/s
45.154.15.101,443,45.154.15.101,CN,Tokyo,中转,190 ms,14 Mbps,1801 kB/s
168.138.46.160,443,2603:c023:9:d0ee:9237:a614:4331:56bc,JP,Osaka,隧道,223 ms,60 Mbps,7683 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,68 ms,336 Mbps,43110 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,157 ms,47 Mbps,6137 kB/s
13.250.22.76,443,2406:da18:618:7e00:ce20:ada8:8c3b:960a,SG,Singapore,隧道,226 ms,2 Mbps,283 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,205 ms,84 Mbps,10854 kB/s
47.236.112.218,443,47.236.112.218,SG,Singapore,中转,231 ms,26 Mbps,3388 kB/s
198.23.254.51,443,198.23.254.51,CA,San Jose,中转,70 ms,235 Mbps,30105 kB/s
8.222.254.91,443,8.222.254.91,SG,Singapore,中转,226 ms,61 Mbps,7824 kB/s
8.219.140.63,443,8.219.140.63,SG,Singapore,中转,228 ms,55 Mbps,7135 kB/s
8.219.170.180,443,8.219.170.180,SG,Singapore,中转,234 ms,61 Mbps,7872 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,231 ms,71 Mbps,9194 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,237 ms,59 Mbps,7651 kB/s
47.236.87.206,443,47.236.87.206,SG,Singapore,中转,231 ms,58 Mbps,7535 kB/s
54.92.11.19,443,2406:da14:6a2:2e00:8ef4:430d:7f05:cc20,JP,Tokyo,隧道,159 ms,3 Mbps,452 kB/s
47.245.115.6,443,47.245.115.6,SG,Singapore,中转,235 ms,66 Mbps,8449 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,213 ms,37 Mbps,4794 kB/s
47.236.12.195,443,47.236.12.195,SG,Singapore,中转,229 ms,66 Mbps,8551 kB/s
3.138.59.154,443,3.13.180.72,US,,隧道,20 ms,659 Mbps,84377 kB/s
8.219.179.34,443,8.219.179.34,SG,Singapore,中转,232 ms,68 Mbps,8768 kB/s
