中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,371 Mbps,47513 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,904 Mbps,115712 kB/s
35.197.23.75,443,35.212.217.120,US,Seattle,隧道,38 ms,928 Mbps,118784 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,21 ms,455 Mbps,58265 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,64 ms,380 Mbps,48640 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,3 ms,2280 Mbps,291840 kB/s
35.230.79.26,443,35.212.217.120,US,Seattle,隧道,37 ms,984 Mbps,125952 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,640 Mbps,82022 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,28 ms,952 Mbps,121856 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,86 ms,4 Mbps,566 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,210 Mbps,26931 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,113 ms,45 Mbps,5836 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,115 ms,48 Mbps,6230 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,120 ms,48 Mbps,6191 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,137 ms,47 Mbps,6099 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,165 ms,107 Mbps,13721 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,181 ms,41 Mbps,5280 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,158 ms,43 Mbps,5584 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,158 ms,3 Mbps,461 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,160 ms,110 Mbps,14131 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,171 ms,136 Mbps,17408 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,156 ms,161 Mbps,20684 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,178 ms,31 Mbps,4052 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,140 ms,3 Mbps,427 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,153 ms,40 Mbps,5149 kB/s
