中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.46.188.190,443,2a09:bac5:a5fb:7cd::c7:14,US,Buffalo,隧道,30 ms,84 Mbps,10752 kB/s
35.197.23.75,443,34.105.119.202,US,Seattle,隧道,73 ms,300 Mbps,38502 kB/s
47.88.101.9,443,47.88.101.9,US,San Jose,中转,71 ms,224 Mbps,28774 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,278 Mbps,35635 kB/s
3.97.14.70,443,3.97.14.70,CA,Montréal,中转,35 ms,430 Mbps,55091 kB/s
192.210.175.20,443,192.210.175.20,NL,Amsterdam,中转,97 ms,41 Mbps,5357 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,60 ms,46 Mbps,5940 kB/s
192.18.149.159,443,192.18.149.159,CA,Toronto,中转,45 ms,221 Mbps,28364 kB/s
198.23.196.40,443,198.23.196.40,US,Buffalo,中转,21 ms,504 Mbps,64614 kB/s
23.94.182.23,443,23.94.182.23,US,Buffalo,中转,28 ms,235 Mbps,30105 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,85 ms,352 Mbps,45158 kB/s
23.95.166.181,443,23.95.166.181,US,Toronto,中转,31 ms,540 Mbps,69120 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,75 ms,737 Mbps,94412 kB/s
198.12.97.48,443,198.12.97.48,US,Chicago,中转,29 ms,620 Mbps,79360 kB/s
35.230.79.26,443,34.105.119.202,US,Seattle,隧道,76 ms,298 Mbps,38195 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,7 ms,428 Mbps,54886 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,216 ms,34 Mbps,4387 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,68 ms,340 Mbps,43622 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,64 ms,361 Mbps,46284 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,90 ms,46 Mbps,5961 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,96 ms,217 Mbps,27852 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,229 Mbps,29388 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,91 ms,125 Mbps,16076 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,73 ms,271 Mbps,34713 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,208 Mbps,26726 kB/s
34.145.83.113,443,2a09:bac5:b041:119::1c:29f,US,Seattle,隧道,74 ms,292 Mbps,37478 kB/s
107.174.192.7,443,107.174.192.7,US,San Jose,中转,76 ms,265 Mbps,33996 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,259 Mbps,33177 kB/s
192.3.253.176,443,192.3.253.176,US,Seattle,中转,89 ms,174 Mbps,22323 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,210 Mbps,26931 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,76 ms,242 Mbps,31027 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,90 ms,236 Mbps,30208 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,92 ms,49 Mbps,6294 kB/s
34.82.76.253,443,34.105.57.113,US,Seattle,隧道,66 ms,348 Mbps,44646 kB/s
107.172.98.6,443,2a09:bac1:76e0:28::4:2f5,US,San Jose,隧道,77 ms,223 Mbps,28569 kB/s
13.38.56.6,443,13.38.56.6,FR,Paris,中转,201 ms,248 Mbps,31744 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,177 ms,229 Mbps,29388 kB/s
34.147.28.91,443,2606:f240:f00:b2ed:0:86c6:fd1:6caf,US,Frankfurt,隧道,97 ms,212 Mbps,27136 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,155 ms,128 Mbps,16486 kB/s
45.154.15.101,443,45.154.15.101,CN,Hong Kong,中转,185 ms,11 Mbps,1479 kB/s
8.219.103.126,443,8.219.103.126,SG,Singapore,中转,248 ms,54 Mbps,7017 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,197 ms,96 Mbps,12288 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,250 ms,52 Mbps,6782 kB/s
47.236.112.218,443,47.236.112.218,SG,Singapore,中转,251 ms,24 Mbps,3177 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,214 ms,36 Mbps,4732 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,248 ms,64 Mbps,8299 kB/s
8.219.228.186,443,8.219.228.186,SG,Singapore,中转,249 ms,53 Mbps,6902 kB/s
8.219.170.180,443,8.219.170.180,SG,Singapore,中转,248 ms,50 Mbps,6508 kB/s
13.127.95.206,443,13.127.95.206,IN,Mumbai,中转,238 ms,56 Mbps,7238 kB/s
18.191.122.211,443,3.13.180.72,US,,隧道,15 ms,693 Mbps,88780 kB/s
8.219.140.63,443,8.219.140.63,SG,Singapore,中转,251 ms,65 Mbps,8388 kB/s
8.222.225.193,443,8.222.225.193,SG,Singapore,中转,244 ms,4 Mbps,584 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,247 ms,55 Mbps,7132 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,217 ms,35 Mbps,4519 kB/s
8.222.254.91,443,8.222.254.91,SG,Singapore,中转,248 ms,50 Mbps,6448 kB/s
8.219.179.34,443,8.219.179.34,SG,Singapore,中转,253 ms,60 Mbps,7739 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,226 ms,2 Mbps,284 kB/s
13.250.22.76,443,2406:da18:618:7e00:ce20:ada8:8c3b:960a,SG,Singapore,隧道,225 ms,2 Mbps,261 kB/s
47.236.12.195,443,47.236.12.195,SG,Singapore,中转,244 ms,49 Mbps,6320 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,272 ms,49 Mbps,6380 kB/s
47.245.115.6,443,47.245.115.6,SG,Singapore,中转,244 ms,48 Mbps,6207 kB/s
47.236.121.7,443,47.236.121.7,SG,Singapore,中转,252 ms,58 Mbps,7456 kB/s
8.222.205.210,443,8.222.205.210,SG,Singapore,中转,249 ms,59 Mbps,7663 kB/s
47.236.87.206,443,47.236.87.206,SG,Singapore,中转,247 ms,60 Mbps,7710 kB/s
129.154.50.220,443,129.154.50.220,KR,Hong Kong,中转,191 ms,86 Mbps,11059 kB/s
8.219.137.50,443,8.219.137.50,SG,Singapore,中转,249 ms,65 Mbps,8363 kB/s
3.138.59.154,443,3.13.180.72,US,,隧道,20 ms,719 Mbps,92057 kB/s
3.127.55.133,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,90 ms,235 Mbps,30105 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,108 ms,84 Mbps,10854 kB/s
13.59.65.96,443,13.59.65.96,US,,中转,20 ms,795 Mbps,101785 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,76 ms,283 Mbps,36249 kB/s
204.110.220.3,443,204.110.220.250,US,,隧道,81 ms,248 Mbps,31744 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,223 ms,3 Mbps,486 kB/s
146.56.161.229,443,146.56.161.229,KR,Los Angeles,中转,191 ms,78 Mbps,10035 kB/s
3.67.232.136,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,91 ms,227 Mbps,29081 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,100 ms,161 Mbps,20684 kB/s
44.230.218.23,443,52.35.136.129,US,,隧道,87 ms,6 Mbps,780 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,91 ms,221 Mbps,28364 kB/s
141.145.199.188,443,2603:c027:c002:9a00:b670:5cb3:e47d:8c20,FR,,隧道,86 ms,196 Mbps,25088 kB/s
129.151.152.254,443,129.151.152.254,AE,Amsterdam,中转,247 ms,29 Mbps,3733 kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,225 ms,57 Mbps,7393 kB/s
18.156.209.101,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,92 ms,248 Mbps,31846 kB/s
18.159.105.97,443,3.68.128.205,DE,,隧道,90 ms,250 Mbps,32051 kB/s
3.68.62.122,443,3.68.128.205,DE,,隧道,146 ms,250 Mbps,32051 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,248 ms,54 Mbps,7032 kB/s
43.205.48.107,443,43.205.48.107,IN,,中转,238 ms,48 Mbps,6181 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,73 ms,81 Mbps,10444 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,41 ms,543 Mbps,69529 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,34 ms,599 Mbps,76697 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,7 ms,33 Mbps,4269 kB/s
104.168.13.195,443,104.168.13.195,US,San Jose,中转,76 ms,292 Mbps,37478 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,44 ms,641 Mbps,82124 kB/s
3.105.5.82,443,54.252.227.215,AU,,隧道,202 ms,65 Mbps,8340 kB/s
13.57.182.91,443,2a09:bac5:6444:28::4:318,US,San Jose,隧道,75 ms,236 Mbps,30208 kB/s
16.171.107.219,443,16.171.107.219,SE,Stockholm,中转,111 ms,10 Mbps,1288 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,250 Mbps,32051 kB/s
8.219.3.53,443,8.219.3.53,SG,Singapore,中转,250 ms,59 Mbps,7649 kB/s
146.70.175.168,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,94 ms,216 Mbps,27648 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,64 ms,40 Mbps,5217 kB/s
47.236.116.182,443,47.236.116.182,SG,Singapore,中转,249 ms,53 Mbps,6850 kB/s
23.90.144.167,443,23.90.151.62,DE,Frankfurt,隧道,93 ms,215 Mbps,27545 kB/s
18.163.233.64,443,18.163.233.64,HK,Hong Kong,中转,204 ms,83 Mbps,10649 kB/s
8.222.128.131,443,8.222.128.131,SG,Singapore,中转,248 ms,55 Mbps,7080 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,94 ms,10 Mbps,1318 kB/s
47.236.115.54,443,47.236.115.54,SG,Singapore,中转,251 ms,50 Mbps,6434 kB/s
18.237.22.14,443,18.237.22.14,US,,中转,82 ms,255 Mbps,32665 kB/s
8.219.66.156,443,8.219.66.156,SG,Singapore,中转,251 ms,45 Mbps,5780 kB/s
8.219.170.223,443,8.219.170.223,SG,Singapore,中转,248 ms,52 Mbps,6681 kB/s
8.219.156.148,443,8.219.156.148,SG,Singapore,中转,244 ms,52 Mbps,6764 kB/s
168.138.201.0,443,168.138.201.0,JP,Hong Kong,中转,166 ms,37 Mbps,4794 kB/s
13.57.249.176,443,13.57.249.176,US,,中转,72 ms,324 Mbps,41574 kB/s
23.90.144.168,443,23.90.151.62,DE,Frankfurt,隧道,90 ms,198 Mbps,25395 kB/s
47.242.202.230,443,47.242.202.230,HK,Hong Kong,中转,197 ms,60 Mbps,7763 kB/s
146.70.175.171,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,91 ms,196 Mbps,25190 kB/s
146.70.175.126,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,91 ms,195 Mbps,24985 kB/s
3.135.201.228,443,3.135.201.228,US,,中转,58 ms,567 Mbps,72601 kB/s
8.219.99.8,443,8.219.99.8,SG,Singapore,中转,249 ms,56 Mbps,7227 kB/s
146.70.175.181,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,90 ms,232 Mbps,29798 kB/s
146.70.175.115,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,94 ms,220 Mbps,28160 kB/s
141.148.212.70,443,141.148.212.70,IN,Mumbai,中转,243 ms,62 Mbps,7939 kB/s
152.70.61.19,443,2a0b:21c0:1007:1c8:0:6f61:df6:4ec5,DE,Frankfurt,隧道,96 ms,144 Mbps,18534 kB/s
8.222.244.123,443,8.222.244.123,SG,Singapore,中转,251 ms,66 Mbps,8473 kB/s
146.70.175.176,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,91 ms,216 Mbps,27750 kB/s
18.163.249.175,443,18.163.249.175,HK,,中转,203 ms,56 Mbps,7270 kB/s
54.203.85.46,443,204.110.220.109,US,,隧道,80 ms,183 Mbps,23449 kB/s
146.70.169.115,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,90 ms,214 Mbps,27443 kB/s
146.70.175.186,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,90 ms,212 Mbps,27136 kB/s
146.70.175.183,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,90 ms,220 Mbps,28160 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,65 ms,128 Mbps,16486 kB/s
8.219.60.54,443,8.219.60.54,SG,Singapore,中转,248 ms,51 Mbps,6627 kB/s
146.70.175.163,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,100 ms,216 Mbps,27648 kB/s
18.185.254.189,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,96 ms,216 Mbps,27750 kB/s
8.219.201.8,443,8.219.201.8,SG,Singapore,中转,249 ms,48 Mbps,6256 kB/s
8.218.22.210,443,8.218.22.210,HK,Hong Kong,中转,202 ms,56 Mbps,7171 kB/s
103.137.63.3,443,61.224.81.73,TW,,隧道,204 ms,65 Mbps,8380 kB/s
146.70.175.116,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,93 ms,195 Mbps,24985 kB/s
