中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,387 Mbps,49561 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,0 Mbps,114 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,51 ms,388 Mbps,49766 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,15 ms,928 Mbps,118784 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,52 ms,111 Mbps,14233 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,90 Mbps,11571 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,52 ms,436 Mbps,55910 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,53 ms,392 Mbps,50278 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,388 Mbps,49664 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,164 Mbps,21094 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,111 Mbps,14233 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,18 ms,758 Mbps,97075 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,54 ms,388 Mbps,49766 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,52 ms,437 Mbps,56012 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,49 ms,361 Mbps,46284 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,110 ms,183 Mbps,23449 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,28 ms,623 Mbps,79769 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,56 ms,286 Mbps,36659 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,116 ms,181 Mbps,23244 kB/s
130.61.23.77,443,130.61.23.77,184 Mbps,23552 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,107 ms,203 Mbps,26009 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,109 ms,50 Mbps,6441 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,101 ms,48 Mbps,6244 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,94 ms,20 Mbps,2648 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,188 Mbps,24166 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,183 ms,106 Mbps,13619 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,52 ms,51 Mbps,6604 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,132 ms,47 Mbps,6077 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,55 ms,432 Mbps,55398 kB/s
152.70.51.161,443,2a0b:21c0:1007:1c8:0:94d0:705a:a8eb,DE,Frankfurt,隧道,112 ms,164 Mbps,21094 kB/s
144.22.252.124,443,144.22.252.124,BR,S
