中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,21 ms,1080 Mbps,138240 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,21 ms,730 Mbps,93491 kB/s
18.216.55.100,443,18.216.55.100,US,Ashburn,中转,13 ms,736 Mbps,94310 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,56 ms,484 Mbps,61952 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,54 ms,380 Mbps,48640 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,109 ms,168 Mbps,21606 kB/s
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,58 ms,501 Mbps,64204 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,59 ms,94 Mbps,12083 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,63 ms,406 Mbps,52019 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,68 ms,527 Mbps,67481 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,55 ms,0 Mbps,82 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,43 Mbps,5536 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,126 ms,188 Mbps,24064 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,63 ms,388 Mbps,49664 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,26 ms,57 Mbps,7348 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,144 Mbps,18534 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,95 ms,48 Mbps,6177 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,116 ms,212 Mbps,27136 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,55 ms,456 Mbps,58470 kB/s
141.148.237.106,443,2606:f240:f00:83a7:0:4ed9:8309:85d6,US,Frankfurt,隧道,123 ms,188 Mbps,24064 kB/s
35.230.79.26,443,35.212.231.200,US,Seattle,隧道,52 ms,532 Mbps,68096 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,27 ms,48 Mbps,6159 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,131 ms,239 Mbps,30617 kB/s
47.253.129.190,443,47.253.129.190,US,Ashburn,中转,31 ms,400 Mbps,51200 kB/s
130.61.23.77,443,130.61.23.77,148 Mbps,19046 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,68 ms,62 Mbps,7947 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,106 ms,42 Mbps,5495 kB/s
144.24.53.45,443,144.24.53.45,US,Los Angeles,中转,56 ms,28 Mbps,3700 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,110 ms,44 Mbps,5725 kB/s
129.153.116.130,443,129.153.116.130,US,Los Angeles,中转,58 ms,52 Mbps,6747 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,63 ms,572 Mbps,73318 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,141 ms,121 Mbps,15564 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,120 ms,23 Mbps,3041 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,146 ms,18 Mbps,2391 kB/s
141.147.13.17,443,2a0b:21c0:1007:1c7:0:b28a:1271:5589,DE,Frankfurt,隧道,112 ms,188 Mbps,24064 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,123 ms,184 Mbps,23654 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,112 ms,47 Mbps,6044 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,106 ms,50 Mbps,6522 kB/s
141.147.154.214,443,141.147.154.214,JP,Osaka,中转,214 ms,39 Mbps,5021 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,181 ms,108 Mbps,13824 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,110 ms,41 Mbps,5308 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,171 ms,11 Mbps,1532 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,144 Mbps,18432 kB/s
141.147.99.216,443,2a0b:21c0:1007:c8:0:8503:ed02:923f,DE,Frankfurt,隧道,110 ms,188 Mbps,24064 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,120 ms,44 Mbps,5726 kB/s
150.230.196.248,443,150.230.196.248,JP,Tokyo,中转,223 ms,34 Mbps,4421 kB/s
8.222.69.185,443,8.216.92.214,JP,Tokyo,隧道,273 ms,21 Mbps,2705 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,210 ms,2 Mbps,328 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,243 ms,111 Mbps,14233 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,205 ms,42 Mbps,5445 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,172 ms,42 Mbps,5461 kB/s
141.147.114.2,443,2a0b:21c0:100a:1b7:0:9a68:e1ff:7b71,DE,Frankfurt,隧道,154 ms,109 Mbps,14028 kB/s
143.47.232.89,443,2a0b:21c0:100a:1f9:0:d7f5:4521:3061,DE,Frankfurt,隧道,161 ms,113 Mbps,14540 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,208 ms,77 Mbps,9932 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,131 ms,201 Mbps,25804 kB/s
8.219.131.250,443,47.245.125.52,SG,Singapore,隧道,230 ms,68 Mbps,8750 kB/s
152.67.96.55,443,152.67.96.55,AU,Sydney,中转,201 ms,40 Mbps,5241 kB/s
8.219.78.53,443,8.219.78.53,SG,Singapore,中转,260 ms,5 Mbps,757 kB/s
8.219.252.196,443,47.245.84.175,SG,Singapore,隧道,230 ms,69 Mbps,8950 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,229 ms,61 Mbps,7888 kB/s
47.245.85.72,443,8.222.220.238,SG,Singapore,隧道,239 ms,69 Mbps,8903 kB/s
47.245.123.73,443,8.222.207.55,SG,Singapore,隧道,226 ms,55 Mbps,7091 kB/s
8.219.153.88,443,47.245.84.175,SG,Singapore,隧道,250 ms,65 Mbps,8420 kB/s
8.219.213.227,443,47.245.84.175,SG,Singapore,隧道,228 ms,50 Mbps,6521 kB/s
8.222.68.129,443,8.216.92.214,JP,Tokyo,隧道,284 ms,24 Mbps,3093 kB/s
149.129.8.215,443,47.88.8.186,,colo.txt:San Jose,隧道,0 ms,3 Mbps,473 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,258 ms,3 Mbps,459 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,239 ms,36 Mbps,4643 kB/s
8.219.61.182,443,8.222.222.65,SG,Singapore,隧道,212 ms,63 Mbps,8080 kB/s
8.219.135.129,443,47.245.84.175,SG,Singapore,隧道,231 ms,60 Mbps,7725 kB/s
