中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,2 ms,7 Mbps,926 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,784 Mbps,100352 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,69 ms,311 Mbps,39833 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,222 Mbps,28467 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,74 ms,383 Mbps,49049 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,72 ms,267 Mbps,34201 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,69 ms,432 Mbps,55398 kB/s
35.230.79.26,443,35.212.236.25,US,Seattle,隧道,70 ms,275 Mbps,35225 kB/s
35.197.23.75,443,35.212.236.25,US,Seattle,隧道,70 ms,391 Mbps,50073 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,297 Mbps,38092 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,80 ms,234 Mbps,30003 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,220 Mbps,28262 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,85 ms,46 Mbps,5906 kB/s
193.123.60.41,443,163.123.193.3,DE,Munich,隧道,90 ms,248 Mbps,31846 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,101 ms,257 Mbps,32972 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,41 Mbps,5311 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,169 ms,37 Mbps,4802 kB/s
141.147.117.4,443,163.123.193.5,DE,Munich,隧道,104 ms,208 Mbps,26726 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,178 ms,34 Mbps,4450 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,176 ms,128 Mbps,16384 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,174 ms,46 Mbps,5942 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,210 ms,38 Mbps,4916 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,214 ms,0 Mbps,84 kB/s
