中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.46.188.190,443,2a09:bac1:76e0:118::c7:e,US,Buffalo,隧道,35 ms,82 Mbps,10547 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,283 Mbps,36249 kB/s
192.18.150.121,443,192.18.150.121,CA,Toronto,中转,50 ms,580 Mbps,74240 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,55 ms,24 Mbps,3184 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,100 ms,227 Mbps,29081 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,55 ms,378 Mbps,48435 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,53 ms,322 Mbps,41267 kB/s
35.230.79.26,443,35.247.68.177,US,Seattle,隧道,54 ms,428 Mbps,54784 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,53 ms,382 Mbps,48947 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,73 ms,392 Mbps,50278 kB/s
47.89.191.155,443,47.89.191.155,28 Mbps,3651 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,52 ms,392 Mbps,50278 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,132 ms,128 Mbps,16486 kB/s
144.24.177.187,443,98.98.166.182,AE,Frankfurt,隧道,106 ms,171 Mbps,21913 kB/s
198.12.97.48,443,198.12.97.48,US,Chicago,中转,64 ms,568 Mbps,72806 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,109 ms,400 Mbps,51302 kB/s
35.197.23.75,443,35.247.68.177,US,Seattle,隧道,53 ms,402 Mbps,51507 kB/s
129.159.241.239,443,2606:f240:f00:5a42:0:273b:767c:d45c,US,Frankfurt,隧道,106 ms,174 Mbps,22323 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,54 ms,370 Mbps,47411 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,144 ms,48 Mbps,6197 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,74 ms,372 Mbps,47718 kB/s
13.57.182.91,443,2a09:bac5:6447:28::4:256,US,San Jose,隧道,61 ms,288 Mbps,36864 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,76 ms,26 Mbps,3411 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,64 ms,372 Mbps,47616 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,377 Mbps,48332 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,35 ms,695 Mbps,88985 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,109 ms,172 Mbps,22016 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,140 ms,92 Mbps,11878 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,109 ms,179 Mbps,22937 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,181 Mbps,23244 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,54 ms,81 Mbps,10444 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,53 ms,364 Mbps,46592 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,80 ms,686 Mbps,87859 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,242 ms,49 Mbps,6286 kB/s
146.70.175.176,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,232 ms,187 Mbps,23961 kB/s
146.70.175.117,443,146.70.169.117,NL,Amsterdam,隧道,105 ms,189 Mbps,24268 kB/s
146.70.175.100,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,102 ms,171 Mbps,21913 kB/s
8.222.225.193,443,8.222.225.193,SG,Singapore,中转,250 ms,3 Mbps,496 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,46 Mbps,5889 kB/s
146.70.175.190,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,206 ms,140 Mbps,17920 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,109 ms,164 Mbps,20992 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,112 ms,176 Mbps,22528 kB/s
146.70.175.106,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,106 ms,157 Mbps,20172 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,146 ms,115 Mbps,14745 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,206 ms,33 Mbps,4269 kB/s
146.70.175.99,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,217 ms,160 Mbps,20480 kB/s
152.70.49.253,443,2a0b:21c0:1007:cb:0:9a25:4ca9:6b2a,DE,Frankfurt,隧道,280 ms,169 Mbps,21708 kB/s
146.56.161.229,443,146.56.161.229,KR,Tokyo,中转,169 ms,25 Mbps,3321 kB/s
138.3.222.135,443,138.3.222.135,JP,Singapore,中转,203 ms,30 Mbps,3873 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,209 ms,40 Mbps,5129 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,178 ms,49 Mbps,6285 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,261 ms,55 Mbps,7166 kB/s
146.70.175.169,443,2001:ac8:22:18::8192,NL,Amsterdam,隧道,102 ms,181 Mbps,23244 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,251 ms,53 Mbps,6896 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,186 ms,96 Mbps,12288 kB/s
