中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,10 ms,848 Mbps,108544 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,25 ms,797 Mbps,102092 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,8 ms,1720 Mbps,220160 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,27 ms,824 Mbps,105472 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,29 ms,293 Mbps,37580 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,631 Mbps,80793 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,31 ms,734 Mbps,94003 kB/s
129.146.46.164,443,129.146.46.164,US,274 Mbps,35123 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,68 ms,322 Mbps,41267 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,193 Mbps,24780 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,115 ms,40 Mbps,5185 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,113 ms,51 Mbps,6545 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,132 ms,47 Mbps,6041 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,160 ms,154 Mbps,19763 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,158 ms,43 Mbps,5580 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,157 ms,47 Mbps,6060 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,161 ms,33 Mbps,4276 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,174 ms,44 Mbps,5691 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,174 ms,38 Mbps,4878 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,144 ms,15 Mbps,1924 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,167 ms,41 Mbps,5273 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,137 ms,127 Mbps,16281 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,189 ms,0 Mbps,36 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,1168 ms,0 Mbps,1 kB/s
