中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.191.179,US,Seattle,隧道,24 ms,920 Mbps,117760 kB/s
35.197.23.75,443,35.212.191.179,US,Seattle,隧道,23 ms,984 Mbps,125952 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,9 ms,968 Mbps,123904 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,4 ms,384 Mbps,49254 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,29 ms,560 Mbps,71782 kB/s
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,29 ms,992 Mbps,126976 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,13 ms,880 Mbps,112640 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::1bd:ed,US,Los Angeles,隧道,23 ms,121 Mbps,15564 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,57 ms,400 Mbps,51302 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,28 ms,72 Mbps,9236 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,65 ms,336 Mbps,43110 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,78 ms,228 Mbps,29184 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,26 ms,444 Mbps,56934 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,34 ms,267 Mbps,34201 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,18 ms,58 Mbps,7466 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,14 ms,1192 Mbps,152576 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,164 ms,105 Mbps,13516 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,12 ms,712 Mbps,91238 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,5 ms,389 Mbps,49868 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,115 ms,245 Mbps,31436 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,80 ms,14 Mbps,1815 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,145 ms,113 Mbps,14540 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,156 ms,149 Mbps,19148 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,170 ms,39 Mbps,5113 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,162 ms,37 Mbps,4828 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,169 ms,179 Mbps,22937 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,71 ms,22 Mbps,2926 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,94 ms,32 Mbps,4194 kB/s
158.101.141.253,443,158.101.141.253,JP,Tokyo,中转,168 ms,104 Mbps,13312 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,119 ms,152 Mbps,19558 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,152 ms,126 Mbps,16179 kB/s
146.56.188.113,443,146.56.188.113,KR,Seoul,中转,135 ms,48 Mbps,6157 kB/s
146.56.129.186,443,146.56.129.186,KR,Seoul,中转,148 ms,138 Mbps,17715 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,179 ms,154 Mbps,19763 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,163 ms,125 Mbps,16076 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,195 ms,36 Mbps,4632 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,179 ms,24 Mbps,3094 kB/s
8.219.195.94,443,8.219.66.146,SG,Singapore,隧道,200 ms,92 Mbps,11878 kB/s
