中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,73 ms,1032 Mbps,132096 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,27 ms,356 Mbps,45568 kB/s
129.146.7.98,443,2a09:bac5:60ec:183c::26a:18,US,Los Angeles,隧道,27 ms,80 Mbps,10240 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,149 ms,44 Mbps,5646 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,38 ms,832 Mbps,106496 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,42 ms,480 Mbps,61440 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,58 ms,388 Mbps,49664 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,1016 Mbps,130048 kB/s
35.230.79.26,443,34.83.174.15,US,Seattle,隧道,37 ms,545 Mbps,69836 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,39 ms,587 Mbps,75161 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,71 ms,330 Mbps,42291 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,48 ms,632 Mbps,80896 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,90 ms,364 Mbps,46694 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,53 ms,25 Mbps,3239 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,37 ms,1032 Mbps,132096 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,60 ms,360 Mbps,46182 kB/s
34.82.76.253,443,34.127.109.144,US,Seattle,隧道,36 ms,568 Mbps,72704 kB/s
35.197.23.75,443,34.83.174.15,US,Seattle,隧道,53 ms,572 Mbps,73216 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,38 ms,669 Mbps,85708 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,89 ms,214 Mbps,27443 kB/s
198.46.188.190,443,2a09:bac5:a5fb:7cd::c7:c,US,Buffalo,隧道,76 ms,101 Mbps,13004 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,149 ms,43 Mbps,5544 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,144 ms,116 Mbps,14950 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,175 ms,75 Mbps,9668 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,139 ms,126 Mbps,16179 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,175 ms,67 Mbps,8604 kB/s
