中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,73 ms,320 Mbps,40960 kB/s
35.197.23.75,443,104.198.101.62,US,Seattle,隧道,75 ms,344 Mbps,44032 kB/s
108.174.61.231,443,108.174.61.231,US,Buffalo,中转,34 ms,572 Mbps,73216 kB/s
192.210.231.116,443,192.210.231.116,US,San Jose,中转,71 ms,209 Mbps,26828 kB/s
13.36.173.90,443,88.99.26.203,DE,Frankfurt,隧道,83 ms,191 Mbps,24473 kB/s
23.95.166.181,443,23.95.166.181,US,Buffalo,中转,21 ms,679 Mbps,86937 kB/s
23.94.202.148,443,23.94.202.148,US,Atlanta,中转,17 ms,677 Mbps,86732 kB/s
107.172.196.134,443,107.172.196.134,US,Buffalo,中转,17 ms,711 Mbps,91033 kB/s
192.210.255.140,443,192.210.255.140,US,Amsterdam,中转,87 ms,174 Mbps,22323 kB/s
192.18.149.159,443,192.18.149.159,CA,Toronto,中转,52 ms,196 Mbps,25190 kB/s
198.46.188.190,443,2a09:bac5:80cb:7cd::c7:14,US,Buffalo,隧道,20 ms,83 Mbps,10649 kB/s
51.20.133.152,443,2a05:d016:d4a:3700:75c:467:110a:4138,SE,Stockholm,隧道,106 ms,181 Mbps,23244 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,49 ms,678 Mbps,86835 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,252 Mbps,32256 kB/s
198.23.196.40,443,198.23.196.40,US,Toronto,中转,56 ms,577 Mbps,73932 kB/s
140.238.145.194,443,140.238.145.194,CA,Toronto,中转,142 ms,421 Mbps,53964 kB/s
35.246.180.153,443,2a0b:21c0:100a:1b3:0:ac61:53c6:b52c,DE,Frankfurt,隧道,89 ms,102 Mbps,13107 kB/s
34.141.172.111,443,2a0b:21c0:100a:1b4:0:74bc:c6c1:7d2d,DE,Paris,隧道,95 ms,92 Mbps,11878 kB/s
34.118.91.249,443,2606:f240:f00:2be4:0:1ba4:e415:3775,US,Amsterdam,隧道,109 ms,189 Mbps,24268 kB/s
34.116.213.69,443,98.98.156.22,US,Frankfurt,隧道,105 ms,108 Mbps,13926 kB/s
107.172.218.159,443,104.28.217.42,US,San Jose,隧道,71 ms,260 Mbps,33280 kB/s
172.247.67.174,443,172.247.67.170,US,Los Angeles,隧道,243 ms,87 Mbps,11161 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,83 ms,45 Mbps,5838 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,86 ms,192 Mbps,24576 kB/s
35.230.79.26,443,104.198.101.62,US,Seattle,隧道,74 ms,300 Mbps,38502 kB/s
107.174.88.162,443,107.174.88.162,US,San Jose,中转,73 ms,257 Mbps,32972 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,86 ms,216 Mbps,27648 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,87 ms,261 Mbps,33484 kB/s
3.121.174.160,443,2a05:d014:a:b00:60eb:9e80:2b70:dac5,DE,Paris,隧道,87 ms,252 Mbps,32358 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,63 ms,41 Mbps,5371 kB/s
192.210.175.20,443,192.210.175.20,US,Amsterdam,中转,85 ms,36 Mbps,4682 kB/s
15.237.250.107,443,159.69.57.44,DE,Frankfurt,隧道,88 ms,259 Mbps,33177 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,308 Mbps,39526 kB/s
146.235.207.245,443,146.235.207.245,US,San Jose,中转,73 ms,47 Mbps,6063 kB/s
52.192.85.41,443,52.192.85.41,JP,Tokyo,中转,165 ms,104 Mbps,13312 kB/s
35.198.128.123,443,2a0b:21c0:100a:1b6:0:a52f:ede0:eed4,DE,Frankfurt,隧道,95 ms,128 Mbps,16486 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,77 ms,288 Mbps,36864 kB/s
138.3.222.135,443,138.3.222.135,JP,Tokyo,中转,174 ms,89 Mbps,11468 kB/s
89.168.82.236,443,89.168.82.236,DE,Frankfurt,中转,91 ms,224 Mbps,28672 kB/s
18.158.133.134,443,18.158.133.134,DE,Frankfurt,中转,97 ms,231 Mbps,29593 kB/s
15.236.230.106,443,2a05:d012:e54:f800:1df4:3aa3:68a8:e442,FR,Paris,隧道,89 ms,243 Mbps,31129 kB/s
47.88.101.9,443,47.88.101.9,US,San Jose,中转,70 ms,221 Mbps,28364 kB/s
13.51.131.62,443,13.51.131.62,SE,Stockholm,中转,107 ms,186 Mbps,23859 kB/s
23.94.105.64,443,23.94.105.64,NL,Amsterdam,中转,93 ms,212 Mbps,27238 kB/s
15.237.151.37,443,15.237.151.37,FR,Paris,中转,82 ms,237 Mbps,30412 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,219 ms,31 Mbps,4073 kB/s
144.24.79.237,443,144.24.79.237,KR,Seoul,中转,182 ms,80 Mbps,10240 kB/s
8.219.140.63,443,8.219.140.63,SG,Singapore,中转,241 ms,60 Mbps,7738 kB/s
15.188.90.171,443,159.69.57.44,DE,Frankfurt,隧道,85 ms,217 Mbps,27852 kB/s
34.154.112.105,443,2a0b:21c0:100a:1b3:0:2691:8703:45ff,DE,Frankfurt,隧道,162 ms,109 Mbps,14028 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,112 Mbps,14336 kB/s
34.97.146.205,443,34.97.146.205,JP,Osaka,中转,171 ms,110 Mbps,14131 kB/s
54.169.250.149,443,54.169.250.149,SG,Singapore,中转,232 ms,59 Mbps,7639 kB/s
8.219.170.180,443,8.219.170.180,SG,Singapore,中转,238 ms,58 Mbps,7472 kB/s
47.236.12.195,443,47.236.12.195,SG,Singapore,中转,240 ms,58 Mbps,7477 kB/s
152.69.194.226,443,152.69.194.226,JP,Osaka,中转,223 ms,63 Mbps,8179 kB/s
52.192.70.199,443,52.192.70.199,JP,Tokyo,中转,168 ms,3 Mbps,453 kB/s
45.154.15.101,443,45.154.15.101,GB,Seoul,中转,190 ms,11 Mbps,1464 kB/s
47.91.14.156,443,47.91.14.156,JP,Tokyo,中转,167 ms,105 Mbps,13516 kB/s
34.90.118.202,443,2606:f240:f00:6acf:0:214:f89c:f21d,US,Frankfurt,隧道,165 ms,201 Mbps,25804 kB/s
152.69.228.108,443,152.69.228.108,KR,Seoul,中转,226 ms,70 Mbps,9016 kB/s
8.219.103.126,443,8.219.103.126,SG,Singapore,中转,237 ms,58 Mbps,7504 kB/s
35.77.81.91,443,2406:da14:af0:9c00:79f7:78d3:5d6d:18e4,JP,Tokyo,隧道,163 ms,120 Mbps,15462 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,239 ms,58 Mbps,7534 kB/s
144.24.85.97,443,144.24.85.97,KR,Seoul,中转,189 ms,80 Mbps,10240 kB/s
47.75.122.158,443,47.75.122.158,HK,Hong Kong,中转,208 ms,0 Mbps,82 kB/s
158.180.73.201,443,158.180.73.201,KR,Seoul,中转,194 ms,79 Mbps,10137 kB/s
8.222.254.91,443,8.222.254.91,SG,Singapore,中转,233 ms,55 Mbps,7094 kB/s
132.226.170.96,443,132.226.170.96,KR,Tokyo,中转,196 ms,73 Mbps,9423 kB/s
47.236.112.218,443,47.236.112.218,SG,Singapore,中转,239 ms,24 Mbps,3142 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,241 ms,61 Mbps,7810 kB/s
13.127.95.206,443,13.127.95.206,IN,Mumbai,中转,200 ms,69 Mbps,8932 kB/s
8.219.179.34,443,8.219.179.34,SG,Singapore,中转,241 ms,59 Mbps,7610 kB/s
18.140.109.109,443,18.140.109.109,SG,Singapore,中转,226 ms,12 Mbps,1596 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,239 ms,51 Mbps,6577 kB/s
168.138.46.160,443,2603:c023:9:d0ee:9237:a614:4331:56bc,JP,Osaka,隧道,213 ms,58 Mbps,7487 kB/s
13.250.22.76,443,2406:da18:618:7e00:ce20:ada8:8c3b:960a,SG,Singapore,隧道,226 ms,2 Mbps,268 kB/s
47.245.115.6,443,47.245.115.6,SG,Singapore,中转,240 ms,65 Mbps,8333 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,80 ms,284 Mbps,36454 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,86 ms,5 Mbps,693 kB/s
192.18.140.174,443,192.18.140.174,US,San Jose,中转,75 ms,302 Mbps,38707 kB/s
75.127.7.171,443,75.127.7.171,US,Dallas,中转,43 ms,210 Mbps,26931 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,45 ms,736 Mbps,94208 kB/s
193.123.91.150,443,88.99.26.203,DE,Frankfurt,隧道,191 ms,76 Mbps,9797 kB/s
158.180.91.128,443,158.180.91.128,KR,Seoul,中转,193 ms,77 Mbps,9923 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,37 ms,1192 Mbps,152576 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,69 ms,324 Mbps,41472 kB/s
8.219.228.186,443,8.219.228.186,SG,Singapore,中转,239 ms,54 Mbps,7034 kB/s
193.123.255.103,443,193.123.255.103,KR,Tokyo,中转,185 ms,65 Mbps,8345 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,74 ms,264 Mbps,33894 kB/s
34.118.123.212,443,2a0b:21c0:100a:1f9:0:b885:1ed6:76c,DE,Paris,隧道,105 ms,108 Mbps,13824 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,81 ms,265 Mbps,33996 kB/s
192.210.255.156,443,192.210.255.140,US,Amsterdam,隧道,92 ms,137 Mbps,17612 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,89 ms,219 Mbps,28057 kB/s
47.245.9.209,443,47.245.9.209,JP,Tokyo,中转,166 ms,94 Mbps,12083 kB/s
8.222.225.193,443,8.222.225.193,SG,Singapore,中转,239 ms,3 Mbps,489 kB/s
15.237.100.249,443,159.69.57.44,DE,Frankfurt,隧道,82 ms,221 Mbps,28364 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,216 ms,39 Mbps,4995 kB/s
192.9.231.75,443,192.9.231.75,US,San Jose,中转,78 ms,287 Mbps,36761 kB/s
107.172.98.6,443,2a09:bac5:cad4:1250::1d3:7f,US,San Jose,隧道,71 ms,210 Mbps,26931 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,204 ms,92 Mbps,11776 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,48 Mbps,6217 kB/s
158.180.95.52,443,158.180.95.52,KR,Seoul,中转,187 ms,76 Mbps,9854 kB/s
3.97.14.70,443,3.97.14.70,CA,Montréal,中转,19 ms,655 Mbps,83865 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,86 ms,46 Mbps,5942 kB/s
47.74.51.138,443,47.74.51.138,JP,Tokyo,中转,164 ms,96 Mbps,12390 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,23 ms,27 Mbps,3480 kB/s
172.247.67.172,443,172.247.67.170,US,Los Angeles,隧道,56 ms,82 Mbps,10547 kB/s
107.174.192.7,443,107.174.192.7,US,San Jose,中转,71 ms,300 Mbps,38502 kB/s
47.236.87.206,443,47.236.87.206,SG,Singapore,中转,240 ms,62 Mbps,7973 kB/s
138.2.6.56,443,138.2.6.56,JP,Tokyo,中转,171 ms,39 Mbps,5006 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,73 ms,253 Mbps,32460 kB/s
198.46.143.171,443,198.46.143.171,US,Buffalo,中转,24 ms,661 Mbps,84684 kB/s
192.210.175.26,443,192.210.175.23,US,Amsterdam,隧道,165 ms,136 Mbps,17408 kB/s
146.56.104.210,443,146.56.104.210,KR,Seoul,中转,191 ms,76 Mbps,9789 kB/s
152.70.242.38,443,152.70.242.38,KR,Tokyo,中转,180 ms,1 Mbps,231 kB/s
34.82.76.253,443,34.127.84.246,US,Seattle,隧道,120 ms,364 Mbps,46694 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,239 ms,59 Mbps,7561 kB/s
13.40.221.84,443,13.40.221.84,GB,London,中转,89 ms,277 Mbps,35532 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,70 ms,349 Mbps,44748 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,233 ms,2 Mbps,292 kB/s
158.180.74.27,443,158.180.74.27,KR,Seoul,中转,195 ms,74 Mbps,9500 kB/s
13.38.56.6,443,13.38.56.6,FR,Paris,中转,83 ms,254 Mbps,32563 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,210 ms,0 Mbps,9 kB/s
204.110.220.3,443,204.110.220.85,US,,隧道,82 ms,226 Mbps,28979 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,88 ms,62 Mbps,8037 kB/s
152.70.242.147,443,152.70.242.147,KR,Tokyo,中转,191 ms,71 Mbps,9156 kB/s
13.38.25.105,443,159.69.57.44,DE,Frankfurt,隧道,81 ms,250 Mbps,32051 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,100 ms,308 Mbps,39526 kB/s
34.150.180.124,443,34.150.180.124,US,,中转,9 ms,1664 Mbps,212992 kB/s
