中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.185.117,US,Seattle,隧道,23 ms,968 Mbps,123904 kB/s
35.197.23.75,443,35.212.185.117,US,Seattle,隧道,38 ms,952 Mbps,121856 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,9 ms,677 Mbps,86732 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,19 ms,652 Mbps,83558 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,14 ms,627 Mbps,80281 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,9 ms,386 Mbps,49459 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,19 ms,872 Mbps,111616 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,2 ms,1272 Mbps,162816 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,60 ms,352 Mbps,45158 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,65 ms,34 Mbps,4442 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,29 ms,888 Mbps,113664 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,32 ms,332 Mbps,42496 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,192 Mbps,24678 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,21 ms,58 Mbps,7447 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,72 ms,27 Mbps,3487 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,79 ms,46 Mbps,5930 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,74 ms,341 Mbps,43724 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,78 ms,438 Mbps,56115 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,149 ms,193 Mbps,24780 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,173 ms,3 Mbps,413 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,110 ms,174 Mbps,22323 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,158 ms,103 Mbps,13209 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,161 ms,28 Mbps,3652 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,169 ms,120 Mbps,15360 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,158 ms,20 Mbps,2573 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,136 ms,140 Mbps,17920 kB/s
158.101.202.140,443,2a0b:21c0:100a:1b5:0:eeef:f1e0:9122,DE,Frankfurt,隧道,204 ms,97 Mbps,12492 kB/s
150.230.63.93,443,150.230.63.93,42 Mbps,5378 kB/s
150.230.63.93,,,隧道,0 ms,null Mbps,null kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,139 ms,145 Mbps,18636 kB/s
130.162.144.191,443,2a09:bac5:4732:1482::20b:8c,KR,Seoul,隧道,163 ms,38 Mbps,4932 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,171 ms,41 Mbps,5250 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,183 ms,116 Mbps,14848 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,158 ms,50 Mbps,6488 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,164 ms,115 Mbps,14745 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,179 ms,84 Mbps,10854 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,184 ms,41 Mbps,5299 kB/s
152.70.56.11,443,2a0b:21c0:100a:1b5:0:ff8a:617f:2148,DE,Frankfurt,隧道,178 ms,113 Mbps,14540 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,179 ms,121 Mbps,15564 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,162 ms,41 Mbps,5369 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,154 ms,8 Mbps,1117 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,188 ms,38 Mbps,4937 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,149 ms,40 Mbps,5200 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,161 ms,40 Mbps,5214 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,210 ms,154 Mbps,19763 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,191 ms,39 Mbps,5094 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,173 ms,13 Mbps,1681 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,152 ms,36 Mbps,4623 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,171 ms,3 Mbps,505 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,186 ms,108 Mbps,13926 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,175 ms,38 Mbps,4958 kB/s
168.138.149.17,443,168.138.149.17,BR,S
