中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.46.188.190,443,2a09:bac5:a5fe:7cd::c7:12,US,Buffalo,隧道,17 ms,85 Mbps,10956 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,292 Mbps,37376 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,77 ms,269 Mbps,34508 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,22 ms,53 Mbps,6864 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,69 ms,43 Mbps,5506 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,70 ms,316 Mbps,40448 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,578 Mbps,74035 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,77 ms,380 Mbps,48742 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,36 ms,536 Mbps,68608 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,23 ms,118 Mbps,15155 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,81 ms,7 Mbps,973 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,25 ms,484 Mbps,62054 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,268 Mbps,34406 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,88 ms,213 Mbps,27340 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,74 ms,291 Mbps,37273 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,24 ms,59 Mbps,7657 kB/s
158.101.214.219,443,2a0b:21c0:100a:1b2:0:5984:77de:6348,DE,Frankfurt,隧道,90 ms,111 Mbps,14233 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,89 ms,645 Mbps,82636 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,171 Mbps,21913 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,125 ms,256 Mbps,32870 kB/s
