中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,339 Mbps,43417 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,30 ms,657 Mbps,84172 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,86 ms,1 Mbps,143 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,30 ms,45 Mbps,5881 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,20 ms,683 Mbps,87449 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,56 ms,960 Mbps,122880 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,38 ms,547 Mbps,70041 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,30 ms,429 Mbps,54988 kB/s
47.254.42.167,443,47.251.149.48,US,San Jose,隧道,64 ms,3 Mbps,504 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,24 ms,616 Mbps,78950 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,38 ms,538 Mbps,68915 kB/s
192.9.158.188,443,2a09:bac5:6444:1246::1d2:2e,US,San Jose,隧道,18 ms,209 Mbps,26828 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,72 ms,388 Mbps,49664 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,56 ms,380 Mbps,48742 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,64 ms,488 Mbps,62566 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,33 ms,236 Mbps,30208 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,17 ms,371 Mbps,47513 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,39 ms,536 Mbps,68608 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,141 ms,111 Mbps,14233 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,198 Mbps,25395 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,19 ms,992 Mbps,126976 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,153 ms,39 Mbps,5008 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,41 ms,896 Mbps,114688 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,75 ms,32 Mbps,4202 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,65 ms,32 Mbps,4192 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,48 ms,427 Mbps,54681 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,20 ms,444 Mbps,56934 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,143 ms,122 Mbps,15667 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,23 ms,444 Mbps,56934 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,133 ms,46 Mbps,5997 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,71 ms,133 Mbps,17100 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,155 ms,11 Mbps,1492 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,27 ms,179 Mbps,22937 kB/s
193.122.58.0,443,2a0b:21c0:100a:1b3:0:38d4:bada:f44,DE,Frankfurt,隧道,137 ms,85 Mbps,10956 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,135 ms,116 Mbps,14848 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,142 ms,150 Mbps,19251 kB/s
47.253.104.12,443,47.251.149.54,US,San Jose,隧道,64 ms,3 Mbps,397 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,141 ms,129 Mbps,16588 kB/s
132.226.31.178,443,2a09:bac1:7680:e18::26a:11,US,Los Angeles,隧道,58 ms,30 Mbps,3885 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,251 ms,137 Mbps,17612 kB/s
47.89.182.61,443,47.251.149.49,US,San Jose,隧道,74 ms,2 Mbps,303 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,132 ms,45 Mbps,5794 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,155 ms,41 Mbps,5337 kB/s
141.147.110.186,443,2a0b:21c0:1007:1cb:0:c4f4:e5df:7358,DE,Frankfurt,隧道,151 ms,85 Mbps,10956 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,153 ms,39 Mbps,5092 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,133 ms,124 Mbps,15974 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,109 ms,29 Mbps,3770 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,137 ms,48 Mbps,6163 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,139 ms,121 Mbps,15564 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,55 ms,361 Mbps,46284 kB/s
