中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.196.40,443,198.23.196.40,US,Buffalo,中转,18 ms,616 Mbps,78848 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,71 ms,298 Mbps,38195 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,87 ms,239 Mbps,30617 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,265 Mbps,33996 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,56 ms,47 Mbps,6026 kB/s
35.230.79.26,443,34.83.151.232,US,Seattle,隧道,69 ms,314 Mbps,40243 kB/s
198.12.97.48,443,198.12.97.48,US,Chicago,中转,24 ms,313 Mbps,40140 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,69 ms,415 Mbps,53145 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,96 ms,50 Mbps,6436 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,283 Mbps,36249 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,76 ms,262 Mbps,33587 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,54 ms,96 Mbps,12390 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,11 ms,637 Mbps,81612 kB/s
34.154.129.158,443,2a0b:21c0:1007:ca:0:def6:5c61:dd94,DE,Frankfurt,隧道,98 ms,206 Mbps,26419 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,93 ms,215 Mbps,27545 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,90 ms,209 Mbps,26828 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,74 ms,266 Mbps,34099 kB/s
129.146.7.98,443,2a09:bac5:60ec:1173::1bd:c0,US,Los Angeles,隧道,61 ms,69 Mbps,8934 kB/s
3.97.14.70,443,3.97.14.70,CA,Montréal,中转,23 ms,658 Mbps,84275 kB/s
34.82.76.253,443,34.145.63.188,US,Seattle,隧道,63 ms,367 Mbps,47001 kB/s
35.197.23.75,443,34.83.151.232,US,Seattle,隧道,81 ms,352 Mbps,45056 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,64 ms,543 Mbps,69529 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,73 ms,334 Mbps,42803 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,81 ms,254 Mbps,32563 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,240 Mbps,30720 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,86 ms,50 Mbps,6433 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,266 Mbps,34099 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,42 ms,454 Mbps,58163 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,125 ms,292 Mbps,37478 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,90 ms,42 Mbps,5424 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,90 ms,180 Mbps,23142 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,86 ms,289 Mbps,37068 kB/s
192.210.175.20,443,192.210.175.20,NL,Amsterdam,中转,93 ms,29 Mbps,3752 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,66 ms,47 Mbps,6047 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,234 Mbps,30003 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,203 ms,80 Mbps,10240 kB/s
138.3.222.135,443,138.3.222.135,JP,Tokyo,中转,173 ms,37 Mbps,4823 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,195 ms,117 Mbps,15052 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,134 ms,245 Mbps,31436 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,162 ms,45 Mbps,5804 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,282 ms,16 Mbps,2114 kB/s
8.222.254.91,443,8.222.254.91,SG,Singapore,中转,248 ms,48 Mbps,6199 kB/s
146.56.161.229,443,146.56.161.229,KR,Tokyo,中转,192 ms,72 Mbps,9276 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,230 ms,1 Mbps,247 kB/s
13.250.22.76,443,2406:da18:618:7e00:ce20:ada8:8c3b:960a,SG,Singapore,隧道,221 ms,2 Mbps,277 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,249 ms,52 Mbps,6689 kB/s
8.219.103.126,443,8.219.103.126,SG,Singapore,中转,249 ms,51 Mbps,6592 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,186 ms,71 Mbps,9142 kB/s
8.222.225.193,443,8.222.225.193,SG,Singapore,中转,249 ms,3 Mbps,461 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,248 ms,42 Mbps,5427 kB/s
18.163.233.64,443,18.163.233.64,HK,Hong Kong,中转,204 ms,73 Mbps,9393 kB/s
8.219.179.34,443,8.219.179.34,SG,Singapore,中转,252 ms,52 Mbps,6734 kB/s
8.219.228.186,443,8.219.228.186,SG,Singapore,中转,248 ms,55 Mbps,7157 kB/s
47.236.12.195,443,47.236.12.195,SG,Hong Kong,中转,249 ms,45 Mbps,5763 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,216 ms,36 Mbps,4677 kB/s
8.219.170.223,443,8.219.170.223,SG,Singapore,中转,251 ms,55 Mbps,7112 kB/s
8.222.205.210,443,8.222.205.210,SG,Singapore,中转,251 ms,33 Mbps,4328 kB/s
8.219.3.53,443,8.219.3.53,SG,Singapore,中转,248 ms,53 Mbps,6797 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,212 ms,0 Mbps,19 kB/s
47.236.116.182,443,47.236.116.182,SG,Singapore,中转,249 ms,52 Mbps,6663 kB/s
44.230.218.23,443,52.10.49.23,US,,隧道,79 ms,9 Mbps,1187 kB/s
204.110.220.3,443,204.110.220.107,US,,隧道,131 ms,231 Mbps,29593 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,97 ms,247 Mbps,31641 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,147 ms,243 Mbps,31129 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,227 ms,4 Mbps,513 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,11 ms,552 Mbps,70656 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,36 ms,677 Mbps,86732 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,249 ms,48 Mbps,6196 kB/s
13.57.249.176,443,13.57.249.176,US,,中转,74 ms,285 Mbps,36556 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,97 ms,124 Mbps,15872 kB/s
18.217.204.236,443,18.217.204.236,US,,中转,34 ms,572 Mbps,73216 kB/s
18.237.22.14,443,18.237.22.14,US,,中转,117 ms,261 Mbps,33484 kB/s
8.219.201.245,443,8.219.201.245,SG,San Jose,中转,253 ms,56 Mbps,7232 kB/s
8.219.240.160,443,8.219.240.160,SG,San Jose,中转,431 ms,15 Mbps,1996 kB/s
8.219.170.180,443,8.219.170.180,SG,San Jose,中转,250 ms,55 Mbps,7161 kB/s
47.236.87.206,443,47.236.87.206,SG,San Jose,中转,252 ms,41 Mbps,5373 kB/s
3.135.201.228,443,3.135.201.228,US,,中转,67 ms,708 Mbps,90726 kB/s
129.151.152.254,443,129.151.152.254,AE,Amsterdam,中转,317 ms,4 Mbps,527 kB/s
8.222.193.65,443,8.222.193.65,SG,San Diego,中转,270 ms,48 Mbps,6153 kB/s
18.159.105.97,443,3.68.128.205,DE,,隧道,91 ms,224 Mbps,28774 kB/s
