中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,379 Mbps,48537 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,26 ms,31 Mbps,4001 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,51 ms,392 Mbps,50176 kB/s
34.82.76.253,443,34.83.21.22,US,Seattle,隧道,51 ms,440 Mbps,56320 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,18 ms,496 Mbps,63590 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,102 ms,429 Mbps,54988 kB/s
35.197.23.75,443,35.197.68.7,US,Seattle,隧道,48 ms,460 Mbps,58982 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,109 ms,161 Mbps,20684 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,107 ms,174 Mbps,22323 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,52 ms,78 Mbps,10035 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,58 ms,48 Mbps,6206 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,96 ms,418 Mbps,53555 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,61 ms,374 Mbps,47923 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,51 ms,378 Mbps,48435 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,53 ms,354 Mbps,45363 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,113 ms,186 Mbps,23859 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,109 ms,48 Mbps,6240 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,50 ms,464 Mbps,59392 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,52 ms,52 Mbps,6693 kB/s
198.46.188.190,443,2a09:bac5:a5fa:7cd::c7:12,US,Buffalo,隧道,26 ms,86 Mbps,11059 kB/s
129.146.7.98,443,2a09:bac5:60ef:78::c:2cf,US,Los Angeles,隧道,52 ms,81 Mbps,10444 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,45 ms,352 Mbps,45158 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,66 ms,407 Mbps,52121 kB/s
