中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,17 ms,1328 Mbps,169984 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,22 ms,1064 Mbps,136192 kB/s
47.88.24.237,443,47.88.24.237,US,San Jose,中转,28 ms,8 Mbps,1141 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,39 ms,668 Mbps,85504 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,20 ms,50 Mbps,6412 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,44 ms,264 Mbps,33792 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,51 ms,644 Mbps,82432 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,19 ms,0 Mbps,61 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,48 ms,615 Mbps,78745 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,62 ms,49 Mbps,6285 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,60 ms,386 Mbps,49459 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,16 ms,1088 Mbps,139264 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,61 ms,373 Mbps,47820 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,46 ms,421 Mbps,53964 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,137 ms,122 Mbps,15667 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,37 ms,464 Mbps,59494 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,209 Mbps,26828 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,34 ms,3 Mbps,485 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,153 ms,16 Mbps,2151 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,138 ms,143 Mbps,18329 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,22 ms,276 Mbps,35328 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,162 ms,144 Mbps,18432 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,45 ms,1000 Mbps,128000 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,34 ms,77 Mbps,9932 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,26 ms,225 Mbps,28876 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,143 ms,121 Mbps,15564 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,154 ms,117 Mbps,15052 kB/s
141.147.62.76,443,98.98.156.18,DE,Frankfurt,隧道,164 ms,117 Mbps,15052 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,72 ms,252 Mbps,32256 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,160 ms,177 Mbps,22732 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,153 ms,148 Mbps,18944 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,70 ms,6 Mbps,817 kB/s
155.248.187.211,443,155.248.187.211,JP,Tokyo,中转,189 ms,35 Mbps,4589 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,66 ms,37 Mbps,4844 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,145 ms,46 Mbps,5891 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,173 ms,121 Mbps,15564 kB/s
8.219.192.235,443,47.236.58.234,SG,Singapore,隧道,179 ms,52 Mbps,6709 kB/s
146.56.46.84,443,2603:c022:8007:a810::dcba,KR,Seoul,隧道,149 ms,44 Mbps,5632 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,148 ms,188 Mbps,24166 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,135 ms,138 Mbps,17715 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:11b,KR,Seoul,隧道,150 ms,112 Mbps,14336 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,140 ms,45 Mbps,5870 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,168 ms,35 Mbps,4587 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,172 ms,105 Mbps,13516 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,133 ms,139 Mbps,17817 kB/s
132.226.233.85,443,132.226.233.85,KR,Seoul,中转,140 ms,46 Mbps,5963 kB/s
8.219.69.119,443,8.222.222.65,SG,Singapore,隧道,187 ms,37 Mbps,4831 kB/s
8.219.234.250,443,8.222.222.65,SG,Singapore,隧道,200 ms,96 Mbps,12390 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,152 ms,46 Mbps,5927 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,160 ms,32 Mbps,4212 kB/s
130.61.194.232,443,2a0b:21c0:1007:ca:0:53b4:792:c121,DE,Frankfurt,隧道,162 ms,111 Mbps,14233 kB/s
8.222.209.16,443,8.219.142.198,SG,Singapore,隧道,206 ms,78 Mbps,10035 kB/s
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,207 ms,92 Mbps,11776 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,176 ms,41 Mbps,5283 kB/s
47.245.108.186,443,8.222.222.65,SG,Singapore,隧道,199 ms,71 Mbps,9149 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,151 ms,42 Mbps,5423 kB/s
8.219.182.251,443,47.236.58.234,SG,Singapore,隧道,192 ms,31 Mbps,3977 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,159 ms,138 Mbps,17715 kB/s
8.219.253.94,443,47.245.125.52,SG,Singapore,隧道,215 ms,84 Mbps,10752 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,149 ms,66 Mbps,8531 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,272 ms,29 Mbps,3815 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,168 ms,117 Mbps,15052 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,182 ms,100 Mbps,12800 kB/s
143.47.236.134,443,2a0b:21c0:100a:1b5:0:cd05:5699:a3f2,DE,Frankfurt,隧道,182 ms,93 Mbps,11980 kB/s
47.245.120.128,443,8.222.236.107,SG,Singapore,隧道,204 ms,68 Mbps,8829 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,204 ms,3 Mbps,476 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,151 ms,45 Mbps,5814 kB/s
193.122.101.195,443,193.122.101.195,KR,Seoul,中转,185 ms,140 Mbps,18022 kB/s
8.222.252.47,443,8.219.142.198,SG,Singapore,隧道,195 ms,95 Mbps,12185 kB/s
8.219.204.8,443,8.219.96.61,SG,Singapore,隧道,189 ms,36 Mbps,4734 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,216 ms,31 Mbps,4020 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,170 ms,46 Mbps,5964 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,210 ms,46 Mbps,5911 kB/s
8.222.236.187,443,8.222.222.65,SG,Singapore,隧道,204 ms,93 Mbps,11980 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,232 ms,96 Mbps,12390 kB/s
158.178.238.239,443,158.178.238.239,SG,Singapore,中转,211 ms,34 Mbps,4430 kB/s
158.101.151.41,443,158.101.151.41,JP,Tokyo,中转,191 ms,38 Mbps,4909 kB/s
152.67.102.137,443,152.67.102.137,AU,Sydney,中转,167 ms,16 Mbps,2121 kB/s
8.222.183.54,443,8.222.207.55,SG,Singapore,隧道,195 ms,91 Mbps,11673 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,260 ms,71 Mbps,9112 kB/s
