中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,42 ms,872 Mbps,111616 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,16 ms,808 Mbps,103424 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,22 ms,1216 Mbps,155648 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,60 ms,379 Mbps,48537 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,41 ms,502 Mbps,64307 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,45 ms,661 Mbps,84684 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,57 ms,52 Mbps,6686 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,53 ms,50 Mbps,6438 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,58 ms,313 Mbps,40140 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,39 ms,505 Mbps,64716 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,31 ms,232 Mbps,29696 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,141 ms,47 Mbps,6088 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,17 ms,69 Mbps,8848 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,70 ms,470 Mbps,60211 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,143 ms,176 Mbps,22528 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,114 ms,222 Mbps,28467 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,153 ms,42 Mbps,5430 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,109 ms,163 Mbps,20889 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,143 ms,126 Mbps,16179 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,157 ms,130 Mbps,16691 kB/s
158.101.221.74,443,2a0b:21c0:1007:1c9:0:631:1dd3:8ce7,DE,Frankfurt,隧道,139 ms,132 Mbps,16896 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,178 ms,116 Mbps,14848 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,152 ms,164 Mbps,21094 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,154 ms,144 Mbps,18534 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,166 ms,44 Mbps,5720 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,151 ms,133 Mbps,17100 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,132 ms,47 Mbps,6139 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,156 ms,46 Mbps,5998 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,159 ms,38 Mbps,4924 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,178 ms,35 Mbps,4555 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,141 ms,156 Mbps,20070 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,162 ms,41 Mbps,5284 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,134 ms,45 Mbps,5768 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,172 ms,39 Mbps,5003 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,190 ms,135 Mbps,17305 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,180 ms,3 Mbps,397 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,183 ms,111 Mbps,14233 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,165 ms,41 Mbps,5348 kB/s
130.162.144.191,443,2a09:bac5:4732:155::22:11d,KR,Seoul,隧道,160 ms,39 Mbps,5051 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,153 ms,16 Mbps,2125 kB/s
168.138.149.17,443,168.138.149.17,BR,S
