中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.196.40,443,198.23.196.40,US,Toronto,中转,30 ms,280 Mbps,35840 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,52 ms,560 Mbps,71680 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,75 ms,240 Mbps,30822 kB/s
140.238.145.194,443,140.238.145.194,CA,Toronto,中转,19 ms,372 Mbps,47718 kB/s
18.158.133.134,443,18.158.133.134,DE,Frankfurt,中转,93 ms,247 Mbps,31641 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,70 ms,328 Mbps,42086 kB/s
198.46.188.190,443,2a09:bac5:80cb:7cd::c7:12,US,Buffalo,隧道,17 ms,80 Mbps,10240 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,74 ms,265 Mbps,33996 kB/s
35.230.79.26,443,35.247.0.129,US,Seattle,隧道,66 ms,316 Mbps,40448 kB/s
47.88.101.9,443,47.88.101.9,US,San Jose,中转,76 ms,211 Mbps,27033 kB/s
23.95.166.181,443,23.95.166.181,US,Buffalo,中转,39 ms,437 Mbps,56012 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,87 ms,248 Mbps,31744 kB/s
146.235.207.245,443,146.235.207.245,US,San Jose,中转,73 ms,46 Mbps,5908 kB/s
192.210.175.20,443,192.210.175.20,US,Amsterdam,中转,85 ms,52 Mbps,6687 kB/s
23.94.182.23,443,23.94.182.23,US,Buffalo,中转,50 ms,110 Mbps,14131 kB/s
150.136.241.40,443,150.136.241.40,US,Newark,中转,35 ms,735 Mbps,94105 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,77 ms,272 Mbps,34918 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,86 ms,99 Mbps,12697 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,61 ms,48 Mbps,6211 kB/s
172.247.67.174,443,172.247.67.170,US,Los Angeles,隧道,61 ms,55 Mbps,7136 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,75 ms,285 Mbps,36556 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,29 ms,652 Mbps,83456 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,76 ms,332 Mbps,42496 kB/s
3.121.174.160,443,2a05:d014:a:b00:60eb:9e80:2b70:dac5,DE,Frankfurt,隧道,89 ms,232 Mbps,29696 kB/s
89.168.82.236,443,89.168.82.236,DE,Frankfurt,中转,88 ms,227 Mbps,29081 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,124 ms,219 Mbps,28057 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,89 ms,231 Mbps,29593 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,108 Mbps,13926 kB/s
43.131.49.250,443,43.131.49.250,DE,Amsterdam,中转,85 ms,230 Mbps,29491 kB/s
35.197.23.75,443,35.247.0.129,US,Seattle,隧道,69 ms,307 Mbps,39321 kB/s
52.192.70.199,443,52.192.70.199,JP,Tokyo,中转,163 ms,3 Mbps,450 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,106 ms,255 Mbps,32665 kB/s
47.74.51.138,443,47.74.51.138,JP,Tokyo,中转,168 ms,99 Mbps,12697 kB/s
144.24.85.97,443,144.24.85.97,KR,Seoul,中转,188 ms,71 Mbps,9150 kB/s
152.69.194.226,443,152.69.194.226,JP,Osaka,中转,217 ms,61 Mbps,7858 kB/s
138.3.222.135,443,138.3.222.135,JP,Tokyo,中转,170 ms,84 Mbps,10752 kB/s
34.82.76.253,443,34.127.84.246,US,Seattle,隧道,92 ms,308 Mbps,39424 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,148 ms,47 Mbps,6016 kB/s
158.180.73.201,443,158.180.73.201,KR,Seoul,中转,197 ms,78 Mbps,10035 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,235 ms,75 Mbps,9610 kB/s
146.56.143.43,443,146.56.143.43,KR,Tokyo,中转,188 ms,41 Mbps,5347 kB/s
47.245.9.209,443,47.245.9.209,JP,Tokyo,中转,173 ms,105 Mbps,13516 kB/s
144.24.79.237,443,144.24.79.237,KR,Seoul,中转,195 ms,83 Mbps,10649 kB/s
138.2.6.56,443,138.2.6.56,JP,Tokyo,中转,172 ms,43 Mbps,5614 kB/s
47.236.112.218,443,47.236.112.218,SG,Singapore,中转,234 ms,27 Mbps,3559 kB/s
152.70.242.38,443,152.70.242.38,KR,Tokyo,中转,192 ms,1 Mbps,217 kB/s
8.219.179.34,443,8.219.179.34,SG,Singapore,中转,232 ms,0 Mbps,60 kB/s
132.226.170.96,443,132.226.170.96,KR,Tokyo,中转,191 ms,75 Mbps,9618 kB/s
146.56.104.210,443,146.56.104.210,KR,Seoul,中转,194 ms,73 Mbps,9364 kB/s
152.69.228.108,443,152.69.228.108,KR,Seoul,中转,190 ms,52 Mbps,6675 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,230 ms,57 Mbps,7380 kB/s
158.180.95.52,443,158.180.95.52,KR,Seoul,中转,186 ms,76 Mbps,9788 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,231 ms,30 Mbps,3958 kB/s
8.219.140.63,443,8.219.140.63,SG,Singapore,中转,233 ms,69 Mbps,8926 kB/s
152.70.242.147,443,152.70.242.147,KR,Tokyo,中转,195 ms,77 Mbps,9974 kB/s
8.219.103.126,443,8.219.103.126,SG,Singapore,中转,233 ms,62 Mbps,8061 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,206 ms,84 Mbps,10752 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,225 ms,34 Mbps,4460 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,226 ms,2 Mbps,269 kB/s
8.219.170.180,443,8.219.170.180,SG,Singapore,中转,237 ms,57 Mbps,7357 kB/s
8.222.254.91,443,8.222.254.91,SG,Singapore,中转,227 ms,59 Mbps,7654 kB/s
47.91.14.156,443,47.91.14.156,JP,Tokyo,中转,174 ms,98 Mbps,12595 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,233 ms,51 Mbps,6627 kB/s
13.127.95.206,443,13.127.95.206,IN,Mumbai,中转,202 ms,69 Mbps,8874 kB/s
13.250.22.76,443,2406:da18:618:7e00:ce20:ada8:8c3b:960a,SG,Singapore,隧道,230 ms,2 Mbps,285 kB/s
47.57.216.18,443,47.57.216.19,HK,Hong Kong,隧道,218 ms,33 Mbps,4227 kB/s
45.154.15.101,443,45.154.15.101,CN,Los Angeles,中转,190 ms,10 Mbps,1362 kB/s
47.236.12.195,443,47.236.12.195,SG,Singapore,中转,231 ms,54 Mbps,6986 kB/s
8.219.228.186,443,8.219.228.186,SG,Singapore,中转,230 ms,57 Mbps,7376 kB/s
18.191.122.211,443,3.13.180.72,US,,隧道,17 ms,824 Mbps,105472 kB/s
47.236.87.206,443,47.236.87.206,SG,Singapore,中转,231 ms,55 Mbps,7091 kB/s
158.180.91.128,443,158.180.91.128,KR,Los Angeles,中转,193 ms,60 Mbps,7709 kB/s
168.138.46.160,443,2603:c023:9:d0ee:9237:a614:4331:56bc,JP,San Diego,隧道,218 ms,56 Mbps,7252 kB/s
8.219.201.245,443,8.219.201.245,SG,San Jose,中转,226 ms,54 Mbps,6996 kB/s
3.68.62.122,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,97 ms,213 Mbps,27340 kB/s
144.24.91.125,443,2a01:4f8:231:89b::2,DE,Paris,隧道,195 ms,35 Mbps,4592 kB/s
107.172.98.6,443,107.172.98.6,US,San Jose,中转,71 ms,261 Mbps,33484 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,87 ms,51 Mbps,6652 kB/s
198.46.143.171,443,198.46.143.171,US,Toronto,中转,51 ms,513 Mbps,65740 kB/s
3.97.14.70,443,3.97.14.70,CA,Montréal,中转,26 ms,502 Mbps,64307 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,70 ms,296 Mbps,37990 kB/s
8.222.205.210,443,8.222.205.210,SG,Singapore,中转,233 ms,65 Mbps,8323 kB/s
158.180.74.27,443,158.180.74.27,KR,Seoul,中转,189 ms,80 Mbps,10342 kB/s
47.245.13.50,443,47.245.13.50,JP,Tokyo,中转,161 ms,107 Mbps,13721 kB/s
198.23.254.51,443,198.23.254.51,CA,San Jose,中转,72 ms,244 Mbps,31334 kB/s
13.38.56.6,443,13.38.56.6,FR,Paris,中转,83 ms,248 Mbps,31846 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,53 ms,336 Mbps,43110 kB/s
107.174.192.7,443,107.174.192.7,US,San Jose,中转,67 ms,292 Mbps,37376 kB/s
23.94.43.51,443,23.94.43.51,CA,Vancouver,中转,68 ms,260 Mbps,33382 kB/s
54.92.11.19,443,2406:da14:6a2:2e00:8ef4:430d:7f05:cc20,JP,Tokyo,隧道,164 ms,2 Mbps,379 kB/s
158.180.88.31,443,158.180.88.31,KR,Seoul,中转,192 ms,58 Mbps,7548 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,75 ms,390 Mbps,49971 kB/s
54.78.221.80,443,54.78.221.80,IE,Dublin,中转,67 ms,300 Mbps,38502 kB/s
40.233.77.86,443,40.233.77.86,US,Toronto,中转,14 ms,19 Mbps,2465 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,82 ms,18 Mbps,2390 kB/s
129.151.152.254,443,129.151.152.254,AE,Amsterdam,中转,196 ms,27 Mbps,3577 kB/s
192.18.149.159,443,192.18.149.159,CA,Toronto,中转,14 ms,111 Mbps,14233 kB/s
104.168.13.195,443,104.168.13.195,CA,San Jose,中转,71 ms,264 Mbps,33894 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,47 ms,504 Mbps,64614 kB/s
140.238.49.199,443,140.238.49.199,JP,Tokyo,中转,170 ms,101 Mbps,13004 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,88 ms,245 Mbps,31436 kB/s
172.247.67.172,443,172.247.67.170,US,Los Angeles,隧道,95 ms,46 Mbps,5948 kB/s
13.59.65.96,443,13.59.65.96,US,,中转,32 ms,465 Mbps,59596 kB/s
16.171.107.219,443,16.171.107.219,SE,Stockholm,中转,108 ms,185 Mbps,23756 kB/s
47.236.121.7,443,47.236.121.7,SG,Singapore,中转,230 ms,56 Mbps,7292 kB/s
13.57.182.91,443,2a09:bac1:7680:1cf0::1d0:7f,US,San Jose,隧道,76 ms,275 Mbps,35225 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,224 ms,3 Mbps,507 kB/s
152.70.190.65,443,152.70.190.65,DE,Frankfurt,中转,86 ms,66 Mbps,8475 kB/s
192.18.159.164,443,2a01:4f8:231:89b::2,DE,Frankfurt,隧道,93 ms,104 Mbps,13414 kB/s
8.219.66.156,443,8.219.66.156,SG,Singapore,中转,231 ms,54 Mbps,6942 kB/s
132.145.90.210,443,132.145.90.210,KR,Tokyo,中转,193 ms,67 Mbps,8671 kB/s
8.222.128.131,443,8.222.128.131,SG,Singapore,中转,233 ms,55 Mbps,7075 kB/s
47.236.115.54,443,47.236.115.54,SG,Singapore,中转,231 ms,49 Mbps,6326 kB/s
8.219.3.53,443,8.219.3.53,SG,Singapore,中转,233 ms,55 Mbps,7084 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,173 ms,87 Mbps,11161 kB/s
193.122.102.79,443,193.122.102.79,KR,Tokyo,中转,191 ms,67 Mbps,8666 kB/s
47.91.14.156,443,47.91.14.156,JP,Tokyo,中转,165 ms,112 Mbps,14336 kB/s
8.219.156.148,443,8.219.156.148,SG,Singapore,中转,231 ms,65 Mbps,8364 kB/s
18.163.233.64,443,18.163.233.64,HK,Hong Kong,中转,207 ms,80 Mbps,10240 kB/s
3.138.59.154,443,3.13.180.72,US,,隧道,11 ms,856 Mbps,109568 kB/s
152.69.228.108,443,152.69.228.108,KR,Seoul,中转,192 ms,65 Mbps,8343 kB/s
47.236.116.182,443,47.236.116.182,SG,Singapore,中转,231 ms,56 Mbps,7185 kB/s
8.219.170.223,443,8.219.170.223,SG,Singapore,中转,228 ms,54 Mbps,7011 kB/s
3.145.83.179,443,3.145.83.179,US,,中转,11 ms,395 Mbps,50585 kB/s
18.217.204.236,443,18.217.204.236,US,,中转,53 ms,536 Mbps,68608 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,26 ms,592 Mbps,75776 kB/s
13.57.249.176,443,13.57.249.176,US,,中转,74 ms,333 Mbps,42700 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,77 ms,157 Mbps,20172 kB/s
35.157.240.237,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,88 ms,242 Mbps,31027 kB/s
3.127.55.133,443,3.68.128.205,DE,,隧道,88 ms,244 Mbps,31334 kB/s
43.205.48.107,443,43.205.48.107,IN,,中转,201 ms,40 Mbps,5130 kB/s
54.203.85.46,443,204.110.220.80,US,,隧道,78 ms,235 Mbps,30105 kB/s
34.148.187.247,443,34.148.187.247,US,,中转,53 ms,624 Mbps,79974 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,77 ms,288 Mbps,36966 kB/s
141.145.199.188,443,2603:c027:c002:9a00:b670:5cb3:e47d:8c20,FR,,隧道,80 ms,224 Mbps,28672 kB/s
