中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,33 ms,105 Mbps,13516 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,770 Mbps,98611 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,54 ms,320 Mbps,40960 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,62 ms,512 Mbps,65536 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,284 Mbps,36454 kB/s
132.226.211.247,443,2606:f240:f00:6acf:0:7f86:6eb3:8ab,US,Frankfurt,隧道,106 ms,203 Mbps,26009 kB/s
129.146.46.164,443,129.146.46.164,303 Mbps,38809 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,62 ms,296 Mbps,37990 kB/s
129.146.7.98,443,2a09:bac1:76e0:e18::26b:a0,US,Los Angeles,隧道,60 ms,57 Mbps,7348 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,22 ms,46 Mbps,5969 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,33 ms,770 Mbps,98611 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,54 ms,442 Mbps,56627 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,141 ms,150 Mbps,19251 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,59 ms,67 Mbps,8675 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,112 ms,188 Mbps,24166 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,53 ms,432 Mbps,55398 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,121 ms,192 Mbps,24576 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,108 ms,196 Mbps,25190 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,117 ms,45 Mbps,5829 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,112 ms,212 Mbps,27238 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,77 ms,200 Mbps,25600 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,115 ms,233 Mbps,29900 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,114 ms,46 Mbps,5929 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,126 ms,41 Mbps,5326 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,111 ms,41 Mbps,5287 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,123 ms,25 Mbps,3249 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,111 ms,41 Mbps,5297 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,106 ms,38 Mbps,4987 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,111 ms,41 Mbps,5327 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,109 ms,16 Mbps,2104 kB/s
144.24.167.37,443,2606:f240:f00:2be4:0:a701:e50b:2a94,US,Frankfurt,隧道,128 ms,165 Mbps,21196 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,211 ms,32 Mbps,4151 kB/s
158.101.201.244,443,2a0b:21c0:1007:c9:0:1538:93ee:5290,DE,Frankfurt,隧道,121 ms,220 Mbps,28160 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,229 ms,2 Mbps,334 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,186 ms,96 Mbps,12390 kB/s
