中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,2 ms,1184 Mbps,151552 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,1 ms,1280 Mbps,163840 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,17 ms,700 Mbps,89702 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,54 ms,342 Mbps,43827 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,444 Mbps,56832 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,72 ms,379 Mbps,48537 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,70 ms,376 Mbps,48230 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,65 ms,384 Mbps,49254 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,72 ms,330 Mbps,42291 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,244 Mbps,31232 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,61 ms,332 Mbps,42598 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,288 Mbps,36864 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,76 ms,132 Mbps,16896 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,71 ms,417 Mbps,53452 kB/s
152.70.52.84,443,2606:f240:f00:83a7:0:e7ef:2ff2:16cb,DE,Frankfurt,隧道,95 ms,211 Mbps,27033 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,83 ms,252 Mbps,32256 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,90 ms,44 Mbps,5726 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,258 Mbps,33075 kB/s
143.47.178.5,443,2606:f240:f00:5a42:0:e17f:8586:471,DE,Frankfurt,隧道,87 ms,155 Mbps,19865 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,100 ms,45 Mbps,5855 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,212 Mbps,27238 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,175 ms,38 Mbps,4986 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,41 Mbps,5365 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,203 ms,74 Mbps,9594 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,197 ms,101 Mbps,13004 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,209 ms,31 Mbps,4075 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,169 ms,5 Mbps,674 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,225 ms,35 Mbps,4499 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,209 ms,37 Mbps,4752 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,175 ms,41 Mbps,5346 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,250 ms,2 Mbps,276 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,241 ms,38 Mbps,4917 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,1032 ms,28 Mbps,3633 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,167 ms,0 Mbps,11 kB/s
