中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.46.188.190,443,2a09:bac5:80cb:7cd::c7:12,US,Buffalo,隧道,20 ms,58 Mbps,7547 kB/s
47.88.101.9,443,47.88.101.9,US,San Jose,中转,67 ms,237 Mbps,30412 kB/s
140.238.145.194,443,140.238.145.194,CA,Toronto,中转,65 ms,357 Mbps,45772 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,92 ms,214 Mbps,27443 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,617 Mbps,79052 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,10 ms,788 Mbps,100966 kB/s
146.235.207.245,443,146.235.207.245,US,San Jose,中转,72 ms,48 Mbps,6176 kB/s
198.23.196.40,443,198.23.196.40,US,Toronto,中转,84 ms,405 Mbps,51916 kB/s
192.18.149.159,443,192.18.149.159,CA,Toronto,中转,51 ms,239 Mbps,30617 kB/s
23.94.182.23,443,23.94.182.23,US,Buffalo,中转,20 ms,168 Mbps,21606 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,16 ms,788 Mbps,100966 kB/s
3.97.14.70,443,3.97.14.70,CA,Montréal,中转,84 ms,564 Mbps,72192 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,73 ms,263 Mbps,33689 kB/s
172.247.67.174,443,172.247.67.170,US,Los Angeles,隧道,59 ms,91 Mbps,11673 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,208 Mbps,26624 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,89 ms,216 Mbps,27648 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,73 ms,275 Mbps,35225 kB/s
3.121.174.160,443,2a05:d014:a:b00:60eb:9e80:2b70:dac5,DE,Amsterdam,隧道,93 ms,193 Mbps,24780 kB/s
192.210.175.20,443,192.210.175.20,US,Amsterdam,中转,93 ms,44 Mbps,5730 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,73 ms,300 Mbps,38502 kB/s
47.236.87.206,443,47.236.87.206,SG,Singapore,中转,231 ms,65 Mbps,8416 kB/s
89.168.82.236,443,89.168.82.236,DE,Frankfurt,中转,89 ms,215 Mbps,27545 kB/s
192.9.231.75,443,192.9.231.75,US,San Jose,中转,89 ms,50 Mbps,6408 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,236 Mbps,30208 kB/s
172.247.67.172,443,172.247.67.170,US,Los Angeles,隧道,63 ms,94 Mbps,12083 kB/s
35.197.23.75,443,34.83.90.87,US,Seattle,隧道,69 ms,328 Mbps,41984 kB/s
198.23.254.51,443,198.23.254.51,CA,San Jose,中转,118 ms,248 Mbps,31846 kB/s
34.82.76.253,443,34.105.57.113,US,Seattle,隧道,68 ms,324 Mbps,41574 kB/s
107.174.88.162,443,107.174.88.162,US,San Jose,中转,70 ms,294 Mbps,37683 kB/s
107.172.98.6,443,2a09:bac5:cad4:1250::1d3:5a,US,San Jose,隧道,70 ms,221 Mbps,28364 kB/s
35.230.79.26,443,34.83.90.87,US,Seattle,隧道,68 ms,316 Mbps,40550 kB/s
52.192.70.199,443,52.192.70.199,JP,Tokyo,中转,153 ms,3 Mbps,508 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,90 ms,114 Mbps,14643 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,74 ms,314 Mbps,40243 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,87 ms,277 Mbps,35532 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,160 ms,328 Mbps,42086 kB/s
8.219.228.186,443,8.219.228.186,SG,Singapore,中转,227 ms,59 Mbps,7587 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,225 ms,61 Mbps,7835 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,100 ms,47 Mbps,6112 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,44 Mbps,5735 kB/s
13.127.95.206,443,13.127.95.206,IN,Mumbai,中转,202 ms,69 Mbps,8894 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,206 Mbps,26419 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,231 ms,54 Mbps,6965 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,233 ms,48 Mbps,6174 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,205 ms,80 Mbps,10342 kB/s
47.236.112.218,443,47.236.112.218,SG,Singapore,中转,230 ms,24 Mbps,3173 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,219 ms,34 Mbps,4469 kB/s
47.236.12.195,443,47.236.12.195,SG,Singapore,中转,231 ms,64 Mbps,8272 kB/s
152.69.194.226,443,152.69.194.226,JP,Osaka,中转,227 ms,67 Mbps,8632 kB/s
35.194.218.159,443,35.194.218.159,TW,Hong Kong,中转,196 ms,81 Mbps,10444 kB/s
138.2.6.56,443,138.2.6.56,JP,Tokyo,中转,168 ms,45 Mbps,5877 kB/s
