中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,2 ms,674 Mbps,86323 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,355 Mbps,45465 kB/s
35.197.23.75,443,35.212.143.193,US,Seattle,隧道,26 ms,920 Mbps,117760 kB/s
35.230.79.26,443,35.212.143.193,US,Seattle,隧道,21 ms,936 Mbps,119808 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,16 ms,2208 Mbps,282624 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,25 ms,636 Mbps,81510 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,13 ms,912 Mbps,116736 kB/s
129.146.7.98,443,2a09:bac5:60ea:1846::26b:b4,US,Los Angeles,隧道,35 ms,64 Mbps,8283 kB/s
34.82.76.253,443,34.168.189.228,US,Seattle,隧道,26 ms,832 Mbps,106496 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,62 ms,51 Mbps,6578 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,69 ms,51 Mbps,6571 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,36 ms,256 Mbps,32870 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,120 ms,46 Mbps,5956 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,71 ms,315 Mbps,40345 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,64 ms,433 Mbps,55500 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,151 ms,42 Mbps,5480 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,204 Mbps,26214 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,73 ms,329 Mbps,42188 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,108 ms,257 Mbps,32972 kB/s
152.70.52.84,443,2a0b:21c0:1007:ca:0:6f39:7631:b85,DE,Frankfurt,隧道,163 ms,116 Mbps,14950 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,153 ms,114 Mbps,14643 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,108 ms,161 Mbps,20684 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,161 ms,108 Mbps,13926 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,161 ms,40 Mbps,5224 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:114,KR,Seoul,隧道,154 ms,124 Mbps,15974 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,155 ms,42 Mbps,5377 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,180 ms,127 Mbps,16281 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,167 ms,105 Mbps,13516 kB/s
158.101.221.74,443,2606:f240:f00:83a7:0:f218:6ae5:d212,US,Frankfurt,隧道,169 ms,137 Mbps,17612 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,183 ms,189 Mbps,24268 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,161 ms,43 Mbps,5513 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,135 ms,50 Mbps,6453 kB/s
8.219.192.155,443,47.245.127.33,SG,Singapore,隧道,215 ms,61 Mbps,7902 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,198 ms,48 Mbps,6152 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,166 ms,44 Mbps,5636 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,162 ms,40 Mbps,5236 kB/s
143.47.190.37,443,2606:f240:f00:2be4:0:9fa5:3a32:5d8c,US,Frankfurt,隧道,184 ms,113 Mbps,14540 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,155 ms,132 Mbps,16998 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,179 ms,3 Mbps,429 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,202 ms,37 Mbps,4744 kB/s
130.162.144.191,443,2a09:bac1:3f00::20b:7c,KR,Seoul,隧道,156 ms,39 Mbps,5033 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,180 ms,10 Mbps,1365 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,158 ms,37 Mbps,4757 kB/s
144.21.35.132,443,2a0b:21c0:1007:1ca:0:8ba7:5ee8:13e6,DE,Frankfurt,隧道,206 ms,108 Mbps,13926 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,223 ms,73 Mbps,9408 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,147 ms,32 Mbps,4222 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,168 ms,3 Mbps,510 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,158 ms,10 Mbps,1402 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,162 ms,0 Mbps,26 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,181 ms,0 Mbps,28 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,248 ms,20 Mbps,2654 kB/s
