中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,34.168.30.104,US,Seattle,隧道,55 ms,409 Mbps,52428 kB/s
47.88.101.9,443,47.88.101.9,US,San Jose,中转,53 ms,224 Mbps,28774 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,324 Mbps,41574 kB/s
140.238.145.194,443,140.238.145.194,CA,Toronto,中转,42 ms,399 Mbps,51097 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,101 ms,212 Mbps,27136 kB/s
198.23.196.40,443,198.23.196.40,US,Buffalo,中转,25 ms,388 Mbps,49664 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,21 ms,1016 Mbps,130048 kB/s
23.94.182.23,443,23.94.182.23,US,Buffalo,中转,37 ms,256 Mbps,32768 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,402 Mbps,51507 kB/s
192.18.150.121,443,2a09:bac5:184c:1ad2::2ac:4a,CA,Toronto,隧道,17 ms,288 Mbps,36966 kB/s
172.247.67.174,443,172.247.67.170,US,Los Angeles,隧道,71 ms,87 Mbps,11161 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,75 ms,816 Mbps,104448 kB/s
192.18.149.159,443,192.18.149.159,CA,Toronto,中转,83 ms,192 Mbps,24678 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,171 Mbps,21913 kB/s
107.174.88.162,443,107.174.88.162,US,San Jose,中转,51 ms,366 Mbps,46899 kB/s
146.235.218.129,443,146.235.218.129,US,San Jose,中转,83 ms,312 Mbps,40038 kB/s
34.82.76.253,443,34.105.57.113,US,Seattle,隧道,53 ms,411 Mbps,52633 kB/s
23.95.166.181,443,23.95.166.181,US,Buffalo,中转,37 ms,623 Mbps,79769 kB/s
198.23.254.51,443,198.23.254.51,CA,San Jose,中转,61 ms,320 Mbps,41062 kB/s
192.210.175.20,443,192.210.175.20,US,Amsterdam,中转,101 ms,36 Mbps,4698 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,26 ms,622 Mbps,79667 kB/s
3.97.14.70,443,3.97.14.70,CA,Montréal,中转,26 ms,747 Mbps,95641 kB/s
192.9.231.75,443,192.9.231.75,US,San Jose,中转,86 ms,43 Mbps,5532 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,57 ms,394 Mbps,50483 kB/s
107.172.98.6,443,2a09:bac1:7680:450::1d2:7e,US,San Jose,隧道,54 ms,193 Mbps,24780 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,54 ms,371 Mbps,47513 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,85 ms,359 Mbps,45977 kB/s
172.247.67.172,443,172.247.67.170,US,Los Angeles,隧道,57 ms,88 Mbps,11366 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,55 ms,390 Mbps,49971 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,18 ms,34 Mbps,4433 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,112 ms,196 Mbps,25088 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,57 ms,435 Mbps,55705 kB/s
35.197.23.75,443,34.168.30.104,US,Seattle,隧道,72 ms,412 Mbps,52838 kB/s
89.168.82.236,443,89.168.82.236,DE,Frankfurt,中转,108 ms,183 Mbps,23449 kB/s
34.145.83.113,443,2a09:bac1:7680:dba8::1c:25f,US,Seattle,隧道,55 ms,420 Mbps,53862 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,108 ms,176 Mbps,22630 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,152 ms,48 Mbps,6173 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,215 ms,68 Mbps,8726 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,103 ms,45 Mbps,5870 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,147 ms,115 Mbps,14745 kB/s
43.131.49.250,443,43.131.49.250,DE,Paris,中转,111 ms,176 Mbps,22630 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,149 ms,110 Mbps,14131 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,221 ms,64 Mbps,8231 kB/s
8.222.254.91,443,8.222.254.91,SG,Singapore,中转,212 ms,67 Mbps,8617 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,215 ms,66 Mbps,8481 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,213 ms,75 Mbps,9727 kB/s
52.192.70.199,443,52.192.70.199,JP,Tokyo,中转,156 ms,3 Mbps,426 kB/s
8.219.179.34,443,8.219.179.34,SG,Singapore,中转,216 ms,71 Mbps,9159 kB/s
47.236.112.218,443,47.236.112.218,SG,Singapore,中转,211 ms,26 Mbps,3349 kB/s
47.236.12.195,443,47.236.12.195,SG,Singapore,中转,212 ms,63 Mbps,8157 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,218 ms,33 Mbps,4351 kB/s
152.70.242.38,443,152.70.242.38,KR,Tokyo,中转,167 ms,1 Mbps,247 kB/s
8.219.170.180,443,8.219.170.180,SG,Singapore,中转,211 ms,62 Mbps,8060 kB/s
