中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,732 Mbps,93696 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,72 ms,309 Mbps,39628 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,26 ms,3 Mbps,510 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,64 ms,206 Mbps,26419 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,341 Mbps,43724 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,68 ms,302 Mbps,38707 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,72 ms,300 Mbps,38400 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,232 Mbps,29798 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,73 ms,408 Mbps,52224 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,78 ms,460 Mbps,58982 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,73 ms,380 Mbps,48742 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,86 ms,45 Mbps,5825 kB/s
141.144.204.181,443,2606:f240:f00:a683:0:1ebf:989a:f98a,DE,Frankfurt,隧道,99 ms,213 Mbps,27340 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,90 ms,48 Mbps,6198 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,287 Mbps,36761 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,96 ms,48 Mbps,6228 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,99 ms,46 Mbps,5992 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,176 ms,103 Mbps,13209 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,178 ms,38 Mbps,4926 kB/s
129.154.221.170,443,130.162.140.114,KR,Seoul,隧道,195 ms,80 Mbps,10240 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,212 ms,27 Mbps,3564 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,225 ms,5 Mbps,727 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,218 ms,37 Mbps,4740 kB/s
8.219.134.131,443,47.245.114.12,SG,Singapore,隧道,239 ms,56 Mbps,7169 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,241 ms,32 Mbps,4212 kB/s
8.219.206.24,443,47.236.1.53,SG,Singapore,隧道,241 ms,53 Mbps,6849 kB/s
146.56.146.67,443,2602:ffe4:407:20d9:0:8e36:216c:32aa,SG,Singapore,隧道,275 ms,38 Mbps,4937 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,202 ms,78 Mbps,10035 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,198 ms,39 Mbps,5000 kB/s
168.138.212.80,443,168.138.212.80,JP,Singapore,中转,255 ms,34 Mbps,4392 kB/s
