中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.138.241,443,192.9.138.241,US,San Jose,中转,18 ms,1552 Mbps,198656 kB/s
129.146.7.98,443,2a09:bac5:60ea:1173::1bd:d5,US,Los Angeles,隧道,23 ms,72 Mbps,9338 kB/s
35.230.79.26,443,35.212.152.202,US,Seattle,隧道,36 ms,780 Mbps,99840 kB/s
35.197.23.75,443,35.212.152.202,US,Seattle,隧道,35 ms,732 Mbps,93696 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,26 ms,648 Mbps,83046 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,80 ms,240 Mbps,30822 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,13 ms,1592 Mbps,203776 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,126 ms,200 Mbps,25600 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,14 ms,373 Mbps,47820 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,26 ms,588 Mbps,75366 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,33 ms,671 Mbps,85913 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,28 ms,816 Mbps,104448 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,55 ms,356 Mbps,45670 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,71 ms,42 Mbps,5429 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,22 ms,556 Mbps,71270 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,29 ms,168 Mbps,21606 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,67 ms,336 Mbps,43008 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,71 ms,408 Mbps,52326 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,30 ms,30 Mbps,3939 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,63 Mbps,8116 kB/s
140.84.179.114,443,140.84.179.114,MX,Atlanta,中转,99 ms,186 Mbps,23859 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,150 ms,40 Mbps,5206 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,168 ms,111 Mbps,14233 kB/s
64.110.79.188,443,64.110.79.188,KR,Seoul,中转,159 ms,122 Mbps,15667 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,167 ms,121 Mbps,15564 kB/s
193.123.60.41,443,2a0b:21c0:1007:ca:0:caa6:e525:3c2a,DE,Frankfurt,隧道,163 ms,107 Mbps,13721 kB/s
130.162.175.136,443,2606:f240:f00:6acf:0:fd4c:6069:6e52,US,Frankfurt,隧道,153 ms,117 Mbps,15052 kB/s
141.144.199.182,443,2a0b:21c0:100a:1f9:0:e8b4:a0ee:ba02,DE,Frankfurt,隧道,185 ms,110 Mbps,14131 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,215 ms,39 Mbps,5012 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,163 ms,108 Mbps,13824 kB/s
138.3.254.39,443,138.3.254.39,DE,121 Mbps,15564 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,143 ms,152 Mbps,19558 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,165 ms,135 Mbps,17305 kB/s
130.162.186.144,443,2a0b:21c0:100a:1b7:0:73b1:d1f8:2ad6,DE,Frankfurt,隧道,156 ms,84 Mbps,10752 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,166 ms,160 Mbps,20582 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,159 ms,133 Mbps,17100 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,154 ms,200 Mbps,25600 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,77 ms,2 Mbps,358 kB/s
141.147.34.169,443,2a0b:21c0:100a:1b4:0:794:f7e3:831a,DE,Frankfurt,隧道,159 ms,116 Mbps,14950 kB/s
130.162.132.84,443,2607:a400:a:6c:0:8b68:4505:5826,US,Los Angeles,隧道,157 ms,140 Mbps,17920 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,161 ms,41 Mbps,5306 kB/s
146.56.42.14,443,2607:a400:a:6c:0:75b6:9b67:fb47,US,Los Angeles,隧道,184 ms,101 Mbps,13004 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,164 ms,98 Mbps,12595 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,157 ms,43 Mbps,5539 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,176 ms,19 Mbps,2530 kB/s
146.56.43.143,443,107.151.176.166,US,Los Angeles,隧道,158 ms,126 Mbps,16179 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,191 ms,3 Mbps,400 kB/s
131.186.22.181,443,2607:a400:a:6b:0:36ac:9291:391,US,Los Angeles,隧道,157 ms,125 Mbps,16076 kB/s
152.70.55.205,443,2606:f240:f00:6acf:0:c44e:27ba:40ac,US,Frankfurt,隧道,169 ms,106 Mbps,13619 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,174 ms,101 Mbps,13004 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,160 ms,104 Mbps,13414 kB/s
193.123.234.102,443,2607:a400:a:6c:0:cef1:6315:62f5,US,Los Angeles,隧道,163 ms,100 Mbps,12800 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,179 ms,106 Mbps,13619 kB/s
47.90.141.204,443,91.149.239.62,US,Los Angeles,隧道,123 ms,33 Mbps,4349 kB/s
150.230.62.103,443,2603:c023:8:c6ee:e0a7:ed47:4a61:5473,JP,Osaka,隧道,186 ms,112 Mbps,14336 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,105 ms,44 Mbps,5698 kB/s
146.56.167.121,443,2607:a400:a:16b:0:7830:e8cf:faf2,US,Los Angeles,隧道,180 ms,114 Mbps,14643 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,146 ms,124 Mbps,15872 kB/s
144.24.82.159,443,128.14.110.206,SG,Singapore,隧道,209 ms,89 Mbps,11468 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,190 ms,0 Mbps,55 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,190 ms,36 Mbps,4704 kB/s
193.123.62.89,443,2a0b:21c0:100a:1b2:0:2ff9:2865:2c2c,DE,Frankfurt,隧道,180 ms,118 Mbps,15155 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,234 ms,42 Mbps,5456 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,18 ms,72 Mbps,9235 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,170 ms,4 Mbps,623 kB/s
130.162.145.114,443,2607:a400:a:16b:0:ae42:d46b:2f1f,US,Los Angeles,隧道,181 ms,106 Mbps,13619 kB/s
8.212.44.95,443,47.76.21.114,HK,Hong Kong,隧道,276 ms,0 Mbps,124 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,191 ms,54 Mbps,6992 kB/s
