中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,4 ms,771 Mbps,98713 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,33 ms,293 Mbps,37580 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,2 ms,1008 Mbps,129024 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,34 ms,371 Mbps,47513 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,77 ms,7 Mbps,910 kB/s
35.230.79.26,443,35.212.212.2,US,Seattle,隧道,25 ms,632 Mbps,80896 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,25 ms,460 Mbps,58982 kB/s
35.197.23.75,443,35.212.212.2,US,Seattle,隧道,20 ms,1008 Mbps,129024 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,489 Mbps,62668 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,9 ms,1088 Mbps,139264 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,3 ms,872 Mbps,111616 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,27 ms,960 Mbps,122880 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,60 ms,254 Mbps,32563 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,72 ms,38 Mbps,4888 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,116 ms,224 Mbps,28672 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,122 ms,47 Mbps,6048 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,122 ms,45 Mbps,5855 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,178 ms,127 Mbps,16281 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,145 ms,44 Mbps,5745 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,170 ms,43 Mbps,5616 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,157 ms,42 Mbps,5441 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,167 ms,144 Mbps,18534 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,196 ms,110 Mbps,14131 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,139 ms,45 Mbps,5804 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,192 ms,43 Mbps,5610 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,180 ms,13 Mbps,1683 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,190 ms,47 Mbps,6097 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,168 ms,13 Mbps,1791 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,140 ms,41 Mbps,5272 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,149 ms,35 Mbps,4534 kB/s
