中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,51 Mbps,6538 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,12 ms,7 Mbps,941 kB/s
129.146.46.164,443,129.146.46.164,US,268 Mbps,34406 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,58 ms,319 Mbps,40857 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,28 ms,614 Mbps,78643 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,69 ms,345 Mbps,44236 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,71 ms,325 Mbps,41676 kB/s
184.169.181.217,443,184.169.181.217,US,Seattle,中转,68 ms,72 Mbps,9295 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,67 ms,340 Mbps,43520 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,100 ms,205 Mbps,26316 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,94 ms,46 Mbps,5990 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,87 ms,297 Mbps,38092 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,71 ms,320 Mbps,41062 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,250 Mbps,32051 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,96 ms,51 Mbps,6567 kB/s
193.123.38.223,443,2606:f240:f00:eaf1:0:48b2:c397:9149,DE,Frankfurt,隧道,102 ms,232 Mbps,29696 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,270 Mbps,34611 kB/s
158.178.154.78,443,2606:f240:f00:a683:0:5161:c7fc:8919,US,Frankfurt,隧道,101 ms,253 Mbps,32460 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,110 ms,49 Mbps,6345 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,127 Mbps,16281 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,174 ms,41 Mbps,5337 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,202 ms,36 Mbps,4699 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,209 ms,32 Mbps,4148 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,34 Mbps,4466 kB/s
64.110.104.30,443,64.110.104.30,JP,Hong Kong,中转,172 ms,30 Mbps,3877 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,223 ms,7 Mbps,954 kB/s
150.230.7.216,443,150.230.7.216,JP,Los Angeles,中转,174 ms,42 Mbps,5439 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,222 ms,80 Mbps,10342 kB/s
8.219.1.169,443,8.219.1.169,SG,Milan,中转,243 ms,22 Mbps,2869 kB/s
168.138.165.174,443,168.138.165.174,SG,Paris,中转,239 ms,29 Mbps,3770 kB/s
