中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,600 Mbps,76800 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,5 ms,650 Mbps,83251 kB/s
155.248.196.123,443,155.248.196.123,US,Toronto,中转,2 ms,12 Mbps,1645 kB/s
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,27 ms,920 Mbps,117760 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,20 ms,543 Mbps,69529 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::26b:1b,US,Los Angeles,隧道,37 ms,57 Mbps,7403 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,26 ms,544 Mbps,69632 kB/s
192.9.146.103,443,192.9.146.103,US,Salt Lake City,中转,7 ms,872 Mbps,111616 kB/s
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,26 ms,896 Mbps,114688 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,38 ms,124 Mbps,15974 kB/s
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,36 ms,712 Mbps,91238 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,36 ms,56 Mbps,7187 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,62 ms,339 Mbps,43417 kB/s
129.146.243.241,443,129.146.243.241,US,Los Angeles,中转,40 ms,665 Mbps,85196 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,8 ms,674 Mbps,86323 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,96 ms,263 Mbps,33689 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,73 ms,47 Mbps,6132 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,67 ms,3 Mbps,415 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,72 ms,408 Mbps,52224 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,114 ms,244 Mbps,31232 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,77 ms,34 Mbps,4403 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,111 ms,140 Mbps,18022 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,85 Mbps,10956 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:105,KR,Seoul,隧道,150 ms,147 Mbps,18841 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,145 ms,212 Mbps,27136 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,150 ms,124 Mbps,15872 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,155 ms,172 Mbps,22016 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,168 ms,123 Mbps,15769 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,175 ms,140 Mbps,18022 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,174 ms,37 Mbps,4762 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,218 ms,3 Mbps,468 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,199 ms,124 Mbps,15872 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,159 ms,59 Mbps,7586 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,158 ms,44 Mbps,5717 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,157 ms,141 Mbps,18124 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,161 ms,45 Mbps,5766 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,133 ms,88 Mbps,11366 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,168 ms,41 Mbps,5301 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,137 ms,145 Mbps,18636 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,168 ms,11 Mbps,1523 kB/s
168.138.149.17,443,168.138.149.17,BR,S
