中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,34 ms,348 Mbps,44646 kB/s
35.194.218.159,443,35.194.218.159,TW,Singapore,中转,147 ms,104 Mbps,13414 kB/s
3.121.174.160,443,2a05:d014:a:b00:60eb:9e80:2b70:dac5,DE,Paris,隧道,154 ms,99 Mbps,12697 kB/s
146.56.143.43,443,146.56.143.43,KR,Tokyo,中转,132 ms,102 Mbps,13107 kB/s
198.23.196.40,443,198.23.196.40,US,Buffalo,中转,77 ms,234 Mbps,30003 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,253 ms,56 Mbps,7295 kB/s
129.146.169.119,443,2603:c020:6:9488:3ad:8eeb:97ea:8a47,US,Los Angeles,隧道,18 ms,454 Mbps,58163 kB/s
13.127.95.206,443,13.127.95.206,IN,Mumbai,中转,224 ms,51 Mbps,6654 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,49 ms,1760 Mbps,225280 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,173 ms,38 Mbps,4960 kB/s
35.230.79.26,443,104.198.101.62,US,Seattle,隧道,48 ms,928 Mbps,118784 kB/s
35.197.23.75,443,104.198.101.62,US,Seattle,隧道,21 ms,920 Mbps,117760 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,18 ms,64 Mbps,8222 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,107 ms,171 Mbps,21913 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,51 ms,2312 Mbps,295936 kB/s
172.247.67.174,443,172.247.67.170,US,Los Angeles,隧道,9 ms,51 Mbps,6561 kB/s
47.88.101.9,443,47.88.101.9,US,San Jose,中转,32 ms,384 Mbps,49152 kB/s
52.192.85.41,443,52.192.85.41,JP,Tokyo,中转,106 ms,198 Mbps,25395 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,40 ms,730 Mbps,93491 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,48 ms,2264 Mbps,289792 kB/s
152.69.228.108,443,152.69.228.108,KR,Seoul,中转,132 ms,85 Mbps,10956 kB/s
8.219.52.156,443,8.219.52.156,SG,Singapore,中转,253 ms,24 Mbps,3119 kB/s
23.224.22.211,443,23.224.22.211,US,Los Angeles,中转,54 ms,46 Mbps,5933 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,72 ms,1672 Mbps,214016 kB/s
47.57.216.18,443,47.57.216.19,HK,Hong Kong,隧道,155 ms,38 Mbps,4939 kB/s
140.238.145.194,443,140.238.145.194,CA,Toronto,中转,65 ms,1 Mbps,193 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,153 ms,137 Mbps,17612 kB/s
158.180.73.201,443,158.180.73.201,KR,Seoul,中转,132 ms,138 Mbps,17715 kB/s
23.94.182.23,443,23.94.182.23,US,Buffalo,中转,75 ms,60 Mbps,7696 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,314 ms,312 Mbps,39936 kB/s
23.95.166.181,443,23.95.166.181,US,Buffalo,中转,89 ms,263 Mbps,33689 kB/s
18.158.133.134,443,18.158.133.134,DE,Frankfurt,中转,154 ms,124 Mbps,15872 kB/s
192.18.149.159,443,192.18.149.159,CA,Toronto,中转,73 ms,12 Mbps,1543 kB/s
52.192.70.199,443,52.192.70.199,JP,Tokyo,中转,106 ms,5 Mbps,761 kB/s
158.180.91.128,443,158.180.91.128,KR,Seoul,中转,132 ms,108 Mbps,13824 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,75 ms,273 Mbps,35020 kB/s
45.154.15.101,443,45.154.15.101,CN,Seoul,中转,168 ms,14 Mbps,1889 kB/s
192.210.175.20,443,192.210.175.20,US,Amsterdam,中转,154 ms,54 Mbps,6984 kB/s
146.56.104.210,443,146.56.104.210,KR,Seoul,中转,132 ms,99 Mbps,12697 kB/s
13.125.0.40,443,2406:da12:450:d400:9222:fc48:65f2:208d,KR,Seoul,隧道,142 ms,18 Mbps,2321 kB/s
144.24.85.97,443,144.24.85.97,KR,Seoul,中转,132 ms,130 Mbps,16691 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,155 ms,40 Mbps,5231 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,254 ms,48 Mbps,6210 kB/s
193.123.255.103,443,193.123.255.103,KR,Tokyo,中转,133 ms,92 Mbps,11776 kB/s
158.180.95.52,443,158.180.95.52,KR,Seoul,中转,136 ms,95 Mbps,12185 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,156 ms,64 Mbps,8281 kB/s
152.69.194.226,443,152.69.194.226,JP,Tokyo,中转,169 ms,92 Mbps,11878 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,170 ms,2 Mbps,369 kB/s
13.250.22.76,443,2406:da18:618:7e00:ce20:ada8:8c3b:960a,SG,Singapore,隧道,170 ms,2 Mbps,377 kB/s
47.74.51.138,443,47.74.51.138,JP,Tokyo,中转,111 ms,125 Mbps,16076 kB/s
8.219.179.34,443,8.219.179.34,SG,Singapore,中转,255 ms,61 Mbps,7854 kB/s
8.222.254.91,443,8.222.254.91,SG,Singapore,中转,254 ms,56 Mbps,7176 kB/s
152.70.242.38,443,152.70.242.38,KR,Tokyo,中转,141 ms,2 Mbps,366 kB/s
132.226.170.96,443,132.226.170.96,KR,Tokyo,中转,134 ms,113 Mbps,14540 kB/s
47.236.12.195,443,47.236.12.195,SG,Singapore,中转,253 ms,53 Mbps,6790 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,192 ms,116 Mbps,14848 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,254 ms,52 Mbps,6738 kB/s
47.91.14.156,443,47.91.14.156,JP,Tokyo,中转,121 ms,133 Mbps,17100 kB/s
18.191.122.211,443,3.13.180.72,US,,隧道,72 ms,179 Mbps,22937 kB/s
89.168.82.236,443,89.168.82.236,DE,Frankfurt,中转,157 ms,35 Mbps,4526 kB/s
47.245.9.209,443,47.245.9.209,JP,Tokyo,中转,115 ms,120 Mbps,15360 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,163 ms,101 Mbps,13004 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,255 ms,57 Mbps,7357 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,20 ms,816 Mbps,104448 kB/s
47.236.87.206,443,47.236.87.206,SG,Singapore,中转,253 ms,48 Mbps,6188 kB/s
8.219.228.186,443,8.219.228.186,SG,Singapore,中转,253 ms,49 Mbps,6318 kB/s
8.222.225.193,443,8.222.225.193,SG,Singapore,中转,253 ms,3 Mbps,490 kB/s
146.235.208.187,443,2a09:bac5:6444:28::4:23e,US,San Jose,隧道,6 ms,71 Mbps,9194 kB/s
138.2.6.56,443,138.2.6.56,JP,Tokyo,中转,104 ms,42 Mbps,5456 kB/s
34.145.83.113,443,2a09:bac1:76c0:dba8::1c:1cc,US,Seattle,隧道,52 ms,538 Mbps,68915 kB/s
34.82.76.253,443,34.127.84.246,US,Seattle,隧道,31 ms,912 Mbps,116736 kB/s
107.172.98.6,443,2a09:bac5:cad4:1250::1d3:84,US,San Jose,隧道,36 ms,187 Mbps,23961 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,148 ms,43 Mbps,5631 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,154 ms,116 Mbps,14848 kB/s
152.70.242.147,443,152.70.242.147,KR,Tokyo,中转,129 ms,128 Mbps,16486 kB/s
158.180.74.27,443,158.180.74.27,KR,Seoul,中转,131 ms,96 Mbps,12390 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,40 ms,1536 Mbps,196608 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,45 ms,677 Mbps,86732 kB/s
198.46.143.171,443,198.46.143.171,US,Toronto,中转,82 ms,231 Mbps,29593 kB/s
144.24.91.125,443,2a01:4f8:231:89b::2,DE,Paris,隧道,133 ms,40 Mbps,5237 kB/s
8.219.137.50,443,8.219.137.50,SG,Singapore,中转,255 ms,58 Mbps,7438 kB/s
107.174.192.7,443,107.174.192.7,US,San Jose,中转,49 ms,704 Mbps,90112 kB/s
3.97.14.70,443,3.97.14.70,CA,Montréal,中转,74 ms,271 Mbps,34713 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,131 ms,120 Mbps,15360 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,153 ms,38 Mbps,4897 kB/s
8.222.205.210,443,8.222.205.210,SG,Singapore,中转,253 ms,45 Mbps,5789 kB/s
47.245.13.50,443,47.245.13.50,JP,Tokyo,中转,108 ms,132 Mbps,16896 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,684 Mbps,87654 kB/s
198.12.97.48,443,198.12.97.48,US,Chicago,中转,52 ms,420 Mbps,53760 kB/s
54.92.11.19,443,2406:da14:6a2:2e00:8ef4:430d:7f05:cc20,JP,Tokyo,隧道,105 ms,5 Mbps,720 kB/s
140.238.49.199,443,140.238.49.199,JP,Tokyo,中转,103 ms,180 Mbps,23142 kB/s
104.168.13.195,443,104.168.13.195,US,San Jose,中转,14 ms,452 Mbps,57958 kB/s
47.89.191.155,443,47.89.191.155,US,Ashburn,中转,74 ms,2 Mbps,307 kB/s
13.38.56.6,443,13.38.56.6,FR,Paris,中转,155 ms,105 Mbps,13516 kB/s
158.180.88.31,443,158.180.88.31,KR,Seoul,中转,131 ms,103 Mbps,13209 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,38 ms,436 Mbps,55910 kB/s
52.194.247.145,443,2406:da14:d5c:a000:94a9:deb1:747b:46bf,JP,Tokyo,隧道,105 ms,126 Mbps,16179 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,71 ms,316 Mbps,40550 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,39 ms,489 Mbps,62668 kB/s
54.169.96.58,443,54.169.96.58,SG,Singapore,中转,170 ms,69 Mbps,8850 kB/s
54.179.54.202,443,54.179.54.202,SG,Singapore,中转,170 ms,92 Mbps,11878 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,73 ms,250 Mbps,32051 kB/s
40.233.77.86,443,40.233.77.86,US,Toronto,中转,73 ms,302 Mbps,38707 kB/s
132.145.90.210,443,132.145.90.210,KR,Tokyo,中转,128 ms,88 Mbps,11366 kB/s
144.24.79.237,443,144.24.79.237,KR,Seoul,中转,131 ms,127 Mbps,16281 kB/s
13.57.182.91,443,2a09:bac1:76c0:1cf0::4:23d,US,San Jose,隧道,164 ms,323 Mbps,41369 kB/s
54.78.221.80,443,54.78.221.80,IE,Dublin,中转,158 ms,120 Mbps,15360 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,105 ms,189 Mbps,24268 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,162 ms,4 Mbps,564 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,73 ms,19 Mbps,2490 kB/s
3.68.62.122,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,154 ms,117 Mbps,15052 kB/s
129.151.152.254,443,129.151.152.254,AE,Amsterdam,中转,264 ms,27 Mbps,3501 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,207 ms,120 Mbps,15360 kB/s
172.247.67.172,443,172.247.67.170,US,Los Angeles,隧道,1013 ms,52 Mbps,6662 kB/s
16.171.107.219,443,16.171.107.219,SE,Stockholm,中转,176 ms,98 Mbps,12595 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,155 ms,117 Mbps,15052 kB/s
193.122.102.79,443,193.122.102.79,KR,Tokyo,中转,132 ms,78 Mbps,10035 kB/s
18.132.97.154,443,18.132.97.154,GB,London,中转,155 ms,116 Mbps,14848 kB/s
47.236.121.7,443,47.236.121.7,SG,Singapore,中转,252 ms,45 Mbps,5870 kB/s
18.163.233.64,443,18.163.233.64,HK,Hong Kong,中转,147 ms,116 Mbps,14950 kB/s
8.219.66.156,443,8.219.66.156,SG,Singapore,中转,253 ms,45 Mbps,5824 kB/s
35.240.216.202,443,35.240.216.202,SG,,中转,169 ms,2 Mbps,292 kB/s
8.219.103.126,443,8.219.103.126,SG,Singapore,中转,254 ms,45 Mbps,5798 kB/s
