中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Chicago,中转,10 ms,779 Mbps,99737 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,13 ms,600 Mbps,76800 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,52 ms,48 Mbps,6169 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,52 ms,172 Mbps,22016 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,398 Mbps,50995 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,106 ms,156 Mbps,19968 kB/s
198.46.193.167,443,198.46.193.167,602 Mbps,77107 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,38 ms,30 Mbps,3927 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,14 ms,485 Mbps,62156 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,106 Mbps,13619 kB/s
192.210.213.192,443,192.210.213.192,US,Atlanta,中转,117 ms,624 Mbps,79872 kB/s
198.46.188.190,443,2a09:bac1:7680:118::c7:9,US,Buffalo,隧道,35 ms,66 Mbps,8484 kB/s
141.147.75.104,443,2a0b:21c0:1007:ca:0:ca7:64df:deed,DE,Frankfurt,隧道,109 ms,179 Mbps,22937 kB/s
35.197.23.75,443,34.168.165.202,US,Seattle,隧道,97 ms,412 Mbps,52736 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,361 Mbps,46284 kB/s
192.9.138.241,443,192.9.138.241,,,中转,0 ms,386 Mbps,49459 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,102 ms,768 Mbps,98406 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,18 ms,177 Mbps,22732 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,14 ms,63 Mbps,8106 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,151 ms,107 Mbps,13721 kB/s
